,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"31,422","33,161","29,307","32,204","33,154","32,434","27,052","25,577","25,262","28,697","29,674","38,583","39,537","40,676","37,566","35,268","32,636","30,982","32,372","27,398","33,716","37,099","34,924","31,404","20,599","25,395","30,394","33,727","42,979","49,188","48,488","57,269","46,083","33,309","33,903","43,949","41,385","46,751","36,200","39,234","38,749"
Market Cap Growth,30.93%,35.26%,3.22%,-8.38%,5.51%,-2.19%,-7.69%,-20.58%,-23.80%,-11.52%,9.69%,50.85%,56.51%,41.75%,26.60%,-8.59%,-17.46%,-23.83%,-13.83%,-22.31%,3.31%,19.75%,7.88%,14.62%,-38.90%,-31.55%,-12.97%,7.40%,108.65%,93.69%,59.53%,69.80%,7.22%,-32.28%,-30.08%,-23.26%,-10.19%,40.36%,6.77%,-10.73%,-
Enterprise Value,"37,464","40,488","35,578","39,572","40,574","39,756","33,065","32,317","31,930","36,228","41,854","51,456","52,601","54,489","50,817","47,216","44,466","42,655","43,117","39,014","45,863","40,739","39,338","36,526","26,663","31,147","36,262","39,821","48,863","55,517","54,892","64,111","53,946","41,295","40,832","52,187","49,901","55,458","44,213","48,042","47,557"
PE Ratio,22.69,32.80,24.12,25.70,21.80,21.30,17.31,16.98,56.51,44.01,-34.19,-39.01,-65.14,-93.51,23.32,23.33,15.56,13.67,14.97,11.98,14.26,6.36,6.16,5.73,3.98,31.67,48.17,36.54,40.82,27.19,29.62,36.55,37.31,32.03,22.13,34.63,29.75,22.68,19.58,18.64,18.52
PS Ratio,0.85,0.91,0.76,0.83,0.86,0.85,1.58,2.10,3.28,8.82,1.42,1.66,1.54,1.44,1.65,1.68,1.68,1.72,1.38,1.16,1.42,1.55,1.46,1.30,0.87,1.12,1.36,1.53,1.93,2.12,2.05,2.37,1.87,1.33,1.34,1.72,1.59,1.76,1.35,1.46,1.44
PB Ratio,2.69,2.81,2.59,2.98,3.13,3.04,2.62,2.43,2.53,2.99,1.23,1.97,2.04,2.06,1.84,1.72,1.56,1.49,1.53,1.36,1.68,1.82,1.77,1.63,1.14,1.43,1.74,1.91,2.43,2.76,2.76,3.32,2.79,2.08,2.08,2.74,2.60,2.86,2.19,2.35,2.32
P/FCF Ratio,22.07,30.15,22.99,21.88,31.88,32.60,53.89,40.99,27.08,85.41,42.94,-30.21,-25.74,-27.35,-59.53,25.43,18.43,12.64,16.87,12.94,16.99,23.86,54.31,36.01,38.22,21.23,15.97,15.81,16.19,18.73,23.55,30.19,39.25,44.06,22.29,52.89,34.78,29.74,21.46,22.05,21.78
P/OCF Ratio,11.99,14.42,12.24,12.80,15.45,15.48,16.91,14.64,12.50,20.03,15.55,1071.76,-170.42,-446.99,375.66,18.98,15.14,11.62,12.87,9.94,13.05,17.84,29.05,22.35,19.52,15.70,13.70,14.16,14.90,16.72,19.50,23.90,27.36,25.08,17.07,33.76,24.58,23.26,16.30,17.28,17.06
Debt / Equity Ratio,0.53,0.63,0.59,0.70,0.72,0.71,0.64,0.68,0.70,0.83,0.53,0.68,0.70,0.72,0.66,0.61,0.58,0.58,0.52,0.59,0.62,0.36,0.37,0.38,0.39,0.45,0.45,0.45,0.44,0.44,0.44,0.47,0.58,0.59,0.55,0.61,0.66,0.60,0.53,0.64,0.64
Quick Ratio,0.60,0.57,0.54,0.49,0.47,0.48,0.61,0.54,0.54,0.52,0.43,0.56,0.61,0.60,0.59,0.65,0.63,0.64,0.52,0.49,0.44,1.05,0.95,0.80,0.68,0.75,0.88,0.83,0.81,0.77,0.76,0.69,0.64,0.62,0.69,0.63,0.64,0.68,0.62,0.63,0.63
