,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,261,176,309,507,529,178,349,450,-530,383,"-1,171",329,-148,555,875,230,438,723,771,355,515,"4,192",612,159,213,-182,441,451,343,574,269,381,11,379,761,118,133,"1,049",549,374
Depreciation & Amortization,247,240,224,224,205,218,213,226,219,235,273,346,292,281,0,210,212,227,175,211,211,203,200,207,207,202,206,207,212,208,218,224,208,201,197,203,206,212,227,231
Share-Based Compensation,23,20,21,21,25,26,18,28,23,25,66,37,44,33,20,27,23,27,29,18,24,24,29,23,15,23,13,22,10,19,25,29,28,22,23,30,31,31,19,30
Other Operating Activities,199,278,678,-912,-399,241,157,-717,922,-568,"2,044","-2,597",178,-653,508,-594,-9,-250,277,-470,-259,"-4,196",-467,-72,-294,743,315,-201,79,42,9,-246,-315,-115,198,-647,-56,-479,595,-881
Operating Cash Flow,730,714,"1,232",-160,360,663,737,-13,634,75,"1,212","-1,885",366,216,"1,403",-127,664,727,"1,252",114,491,223,374,317,141,786,975,479,644,843,521,388,-68,487,"1,179",-296,314,813,"1,390",-246
Operating Cash Flow Growth,236.41%,-30.95%,8.36%,-,-50.68%,-7.14%,-40.18%,-,76.11%,-88.69%,64.45%,-,-42.27%,188.00%,15.76%,-,81.42%,236.57%,-10.76%,-,-26.05%,-69.33%,-70.13%,178.07%,-71.28%,252.47%,160.70%,51.10%,356.74%,7.25%,-46.56%,-19.00%,-,-42.23%,126.30%,-,-,66.94%,17.90%,-
Capital Expenditures,-229,-262,-305,-248,-291,-256,-303,-273,-256,-265,-423,-369,-247,-357,242,-109,-161,-188,-139,-151,-122,-113,-173,-125,-105,-19,-67,-57,-86,-105,-180,-128,-97,-167,-73,-134,-120,-111,-169,-92
Acquisitions,0,"-1,643",250,-13,132,0,"1,505",-115,22,14,464,44,130,0,-12,"2,011",88,-22,104,-7,0,3,-9,-48,-10,-1,117,11,-2,-697,-37,-92,-16,-128,-33,-79,-10,-171,-466,-2
Change in Investments,3,-3,16,2,-47,1,0,0,0,0,-48,-6,-24,-3,12,-7,4,0,2,15,-1,-1,12,0,0,-1,1,9,6,-1,-14,2,-2,0,0,0,3,0,0,0
Other Investing Activities,4,4,3,5,6,7,-30,4,1,-3,-9,-,-,-,-657,-136,-107,-84,-60,-59,-87,"12,740",31,-,-,-,-,-,-,36,27,-,1,39,1,24,2,20,27,20
