,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29,2017-07-29,2017-10-28,2018-02-03,2018-05-05,2018-08-04,2018-11-03,2019-02-02,2019-05-04,2019-08-03,2019-11-02,2020-02-01,2020-05-02,2020-08-01,2020-10-31,2021-01-30,2021-05-01,2021-07-31,2021-10-30,2022-01-29,2022-04-30,2022-07-30,2022-10-29,2023-01-28,2023-04-29,2023-07-29,2023-10-28
Cash & Equivalents,417.23,402.79,"2,585",569.23,650.2,636.22,557.5,884.35,"1,470","1,120","1,104",921.13,"4,987","5,698",908.57,"1,048",827.55,806.52,772.58,816.59,605.86,713.6,612.16,648.32,654.41,784.94,"1,090","1,056","1,048","1,305","1,481","1,978","1,790","1,738","1,525","1,471","1,670","1,178","1,149",958.06
Short-Term Investments,"4,284","4,404","2,347","2,297","2,223","2,439","2,542","2,145","2,319","2,634","2,700","3,135","1,330",490.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,"4,701","4,807","4,932","2,866","2,873","3,075","3,100","3,029","3,789","3,754","3,803","4,056","6,317","6,188",908.57,"1,048",827.55,806.52,772.58,816.59,605.86,713.6,612.16,648.32,654.41,784.94,"1,090","1,056","1,048","1,305","1,481","1,978","1,790","1,738","1,525","1,471","1,670","1,178","1,149",958.06
Cash Growth,17.91%,15.22%,10.83%,-38.79%,-38.88%,-36.04%,-37.15%,5.67%,31.89%,22.09%,22.69%,33.90%,66.70%,64.84%,-76.11%,-74.16%,-86.90%,-86.97%,-14.97%,-22.07%,-26.79%,-11.52%,-20.76%,-20.61%,8.01%,10.00%,78.10%,62.86%,60.15%,66.28%,35.81%,87.33%,70.83%,33.14%,2.99%,-25.65%,-6.70%,-32.23%,-24.64%,-34.85%
Receivables,328.79,360.85,394.76,396.61,402.35,408.51,451.51,466.53,375.09,398.98,452.94,477.61,472.51,630.35,692.55,688.95,709.76,759.56,710.75,639.72,713.73,685.98,689.98,635.14,584.37,588.24,681.73,737.54,826.96,814.14,823.16,"1,459","1,637","1,608","1,743","1,800","1,630","1,616","1,616","1,470"
Inventory,289.94,298.43,415.1,367.93,367.24,394.49,424.48,412.31,404.85,399.46,392.3,376.56,365.59,647.86,519.7,550.82,559.72,551.22,563.65,586.76,593.21,608.09,638.31,609.89,588.5,590.27,612.65,608.26,618.64,641.2,657.52,"1,201",972.57,"1,075","1,203","1,400","1,523","1,648","1,709","1,642"
Other Current Assets,151.13,171.53,181.77,180.89,160.17,167.98,173.95,171.78,74.73,75.36,79.21,64.91,78.57,68.88,67.83,63.73,80.72,70.98,69.58,69.06,72.38,72.83,66.61,91.78,83.9,87.84,100.6,116.03,131.07,142.25,129.07,740.69,236.8,212.91,218.71,267.04,338.23,302.92,360.38,314.01
Total Current Assets,"5,471","5,638","5,924","3,812","3,803","4,046","4,150","4,080","4,644","4,628","4,728","4,975","7,234","7,535","2,189","2,351","2,178","2,188","2,117","2,112","1,985","2,080","2,007","1,985","1,911","2,051","2,485","2,518","2,625","2,903","3,090","5,378","4,637","4,634","4,690","4,938","5,162","4,745","4,835","4,384"
"Property, Plant & Equipment",529.01,545.49,609.94,622.42,612.47,629.67,631.27,644.11,633.36,626.16,629.09,636.12,628.92,"1,089","1,099","1,107","1,115","1,115","1,108","1,154","1,182","1,211","1,221","1,220","1,207","1,189","1,134","1,121","1,129","1,161","1,174","1,979","2,037","2,094","2,180","2,401","2,525","2,742","2,923","3,219"
Long-Term Investments,5.32,11.21,12.02,13.4,13.7,17.52,16.25,17.48,22.99,26.07,27.9,21.94,22.99,28.49,28.96,24.84,26.25,26.99,28.54,28.73,34.76,31.62,32.29,77.32,30.23,76.03,82.95,86.73,91.72,94.03,105.56,127.86,0,0,0,0,0,0,0,0
