,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"2,502","2,910","3,203","3,851","3,543","4,042","4,501","5,841","5,382","6,436","7,011","8,809","8,032","9,321","10,328","12,972","11,966","13,231","13,727","16,914","15,077","16,886","17,652","21,082","17,737","18,687","21,470","28,072","26,171","29,077","29,010","33,671","27,908","28,822","27,714","32,165","28,645","31,999","34,146","40,111"
Revenue Growth (YoY),71.60%,60.51%,58.88%,48.92%,41.61%,38.90%,40.52%,51.67%,51.91%,59.23%,55.77%,50.81%,49.24%,44.83%,47.31%,47.26%,48.98%,41.95%,32.91%,30.39%,26.00%,27.62%,28.59%,24.64%,17.64%,10.67%,21.63%,33.16%,47.55%,55.60%,35.12%,19.95%,6.64%,-0.88%,-4.47%,-4.47%,2.64%,11.02%,23.21%,24.70%
Cost of Revenue,462,473,565,652,654,668,720,824,838,917,987,"1,047","1,159","1,237","1,448","1,611","1,927","2,214","2,418","2,796","2,816","3,307","3,155","3,491","3,459","3,829","4,194","5,210","5,131","5,399","5,771","6,348","6,005","5,192","5,716","8,336","6,108","5,945","6,210","7,695"
Gross Profit,"2,040","2,437","2,638","3,199","2,889","3,374","3,781","5,017","4,544","5,519","6,024","7,762","6,873","8,084","8,880","11,361","10,039","11,017","11,309","14,118","12,261","13,579","14,497","17,591","14,278","14,858","17,276","22,862","21,040","23,678","23,239","27,323","21,903","23,630","21,998","23,829","22,537","26,054","27,936","32,416"
"Selling, General & Admin",510,555,633,955,894,931,"1,051","1,143","1,191","1,314","1,365","1,632","1,712","1,764","1,706","2,060","2,352","2,631","2,871","3,443","6,084","5,638","3,764","4,855","4,370","4,433","4,473","4,880","4,465","5,215","6,500","7,692","5,672","6,582","7,164","7,659","5,929","7,318","4,947","5,515"
Research & Development,455,492,608,"1,111","1,062","1,170","1,271","1,314","1,343","1,471","1,542","1,563","1,834","1,919","2,052","1,949","2,238","2,523","2,657","2,855","2,860","3,315","3,548","3,878","4,015","4,462","4,763","5,207","5,197","6,096","6,316","7,046","7,707","8,690","9,170","9,771","9,381","9,344","9,241","10,517"
Operating Expenses,965,"1,047","1,241","2,066","1,956","2,101","2,322","2,457","2,534","2,785","2,907","3,195","3,546","3,683","3,758","4,009","4,590","5,154","5,528","6,298","8,944","8,953","7,312","8,733","8,385","8,895","9,236","10,087","9,662","11,311","12,816","14,738","13,379","15,272","16,334","17,430","15,310","16,662","14,188","16,032"
Operating Income,"1,075","1,390","1,397","1,133",933,"1,273","1,459","2,560","2,010","2,734","3,117","4,567","3,327","4,401","5,122","7,352","5,449","5,863","5,781","7,820","3,317","4,626","7,185","8,858","5,893","5,963","8,040","12,775","11,378","12,367","10,423","12,585","8,524","8,358","5,664","6,399","7,227","9,392","13,748","16,384"
Other Expense / Income,-,4,61,19,1,-,27,3,-56,-20,-47,34,-81,-87,-114,-110,-161,-5,-131,-151,-165,-206,-144,-311,32,-168,-93,-280,-125,-146,-142,-118,-384,172,88,250,-80,99,-272,-423
Pretax Income,"1,075","1,386","1,336","1,114",932,"1,273","1,432","2,557","2,066","2,754","3,164","4,533","3,408","4,488","5,236","7,462","5,610","5,868","5,912","7,971","3,482","4,832","7,329","9,169","5,861","6,131","8,133","13,055","11,503","12,513","10,565","12,703","8,908","8,186","5,576","6,149","7,307","9,293","14,020","16,807"
Income Tax,433,595,530,413,420,554,536,996,328,471,537,964,344,594,529,"3,193",622,762,775,"1,089","1,053","2,216","1,238","1,820",959,953,287,"1,836","2,006","2,119","1,371","2,418","1,443","1,499","1,181","1,496","1,598","1,505","2,437","2,790"
Net Income,642,791,806,701,512,719,896,"1,561","1,738","2,283","2,627","3,569","3,064","3,894","4,707","4,269","4,988","5,106","5,137","6,882","2,429","2,616","6,091","7,349","4,902","5,178","7,846","11,219","9,497","10,394","9,194","10,285","7,465","6,687","4,395","4,653","5,709","7,788","11,583","14,017"
Preferred Dividends,3,3,4,5,3,4,5,7,6,7,7,9,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Net Income Common,639,788,802,696,509,715,891,"1,554","1,732","2,276","2,620","3,560","3,059","3,890","4,704","4,268","4,987","5,106","5,137","6,882","2,429","2,616","6,091","7,349","4,902","5,178","7,846","11,219","9,497","10,394","9,194","10,285","7,465","6,687","4,395","4,653","5,709","7,788","11,583","14,017"
Net Income Growth,194.47%,138.07%,90.05%,33.85%,-20.34%,-9.26%,11.10%,123.28%,240.28%,218.32%,194.05%,129.09%,76.62%,70.91%,79.54%,19.89%,63.03%,31.26%,9.20%,61.25%,-51.29%,-48.77%,18.57%,6.79%,101.81%,97.94%,28.81%,52.66%,93.74%,100.73%,17.18%,-8.33%,-21.40%,-35.66%,-52.20%,-54.76%,-23.52%,16.46%,163.55%,201.25%
Shares Outstanding (Basic),"2,545","2,560","2,587","2,761","2,784","2,796","2,808","2,824","2,843","2,856","2,871","2,881","2,891","2,900","2,904","2,910","2,906","2,895","2,885","2,875","2,856","2,855","2,854","2,851","2,851","2,850","2,850","2,854","2,847","2,834","2,814","2,764","2,725","2,704","2,682","2,639","2,587","2,568","2,576","2,565"
Shares Outstanding (Diluted),"2,609","2,615","2,644","2,808","2,836","2,850","2,863","2,868","2,905","2,921","2,931","2,946","2,944","2,951","2,956","2,962","2,945","2,930","2,913","2,891","2,869","2,875","2,874","2,879","2,868","2,879","2,891","2,903","2,882","2,877","2,859","2,808","2,742","2,713","2,687","2,654","2,596","2,612","2,641","2,647"
