,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,367,335,3,142,395,442,-140,-45,899,440,-38,-1,566,644,-22,-186,607,293,255,262,209,"1,421",854,346,418,365,185,211,76,204,294,66,225,311,299,204,-12,402,399,290
Depreciation & Amortization,57,56,56,53,55,49,50,50,48,46,45,49,32,31,32,34,39,38,36,34,37,37,35,39,39,37,40,46,58,105,94,146,141,114,127,122,173,88,85,82
Share-Based Compensation,39,29,40,39,36,45,44,42,47,48,48,48,52,48,62,63,69,70,66,75,73,73,92,91,91,102,113,111,109,125,149,129,125,125,140,141,142,130,155,151
Other Operating Activities,-182,-416,84,448,-288,-607,55,842,-356,-652,67,"1,041",-213,-547,-20,938,-100,-281,-483,583,280,"-1,373",-944,628,-50,-126,-277,756,128,-577,-473,"1,193",-47,-628,-678,656,314,-261,-527,741
Operating Cash Flow,281,4,183,682,198,-71,9,889,638,-118,122,"1,137",437,176,52,849,615,120,-126,954,599,158,37,"1,104",498,378,61,"1,124",371,-143,64,"1,534",444,-78,-112,"1,123",617,359,112,"1,264"
Operating Cash Flow Growth,20.60%,-,-,-0.44%,-29.54%,-,-95.08%,30.35%,222.22%,-,1255.56%,27.90%,-31.50%,-,-57.38%,-25.33%,40.73%,-31.82%,-,12.37%,-2.60%,31.67%,-,15.72%,-16.86%,139.24%,64.86%,1.81%,-25.50%,-,4.92%,36.48%,19.68%,-,-,-26.79%,38.96%,-,-,12.56%
Capital Expenditures,-16,-27,-21,-15,-32,-24,-18,-21,-30,-40,-29,-25,-29,-33,-30,-24,-20,-32,-31,-21,-35,-45,-27,-28,-40,-38,-25,-30,-31,-44,-43,-48,-53,-59,-53,-48,-47,-45,-51,-52
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,0,-50,-8,0,0,0,0,0,0,0,0,0,"-1,239","-1,989","-1,405",3,0,0,0,0,0,0,0,0
Change in Investments,-260,-180,-5,-12,-178,-116,78,18,-371,-41,-139,-224,-232,-255,-90,-11,"1,235",-21,-562,394,535,-905,-286,-55,29,30,-28,30,826,222,537,-4,20,-6,-1,-13,10,1,-12,1
Investing Cash Flow,-276,-207,-26,-27,-210,-140,60,-3,-401,-81,-168,-249,-261,-288,-120,-185,"1,215",-103,-601,373,500,-950,-313,-83,-11,-8,-53,0,-444,"-1,811",-911,-49,-33,-65,-54,-61,-37,-44,-63,-51
Dividends Paid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,-49,-49,-48,-48,-48,-53,-53,-52,-52,-52,-51,-51
Share Issuance / Repurchase,26,-45,-74,-92,-66,-87,-87,-124,-613,-125,-100,-125,-86,-120,-126,-150,-127,-299,-264,-292,-276,-302,-276,-304,-263,-75,40,-313,-295,-325,-284,-322,-292,-319,-282,-322,-292,-325,-285,-322
Debt Issued / Paid,0,0,0,0,0,0,-198,-95,812,-27,-136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,0,0,0,0,0,0,0,0,0,0,0
Other Financing Activities,13,12,2,2,6,40,25,8,-229,-97,-9,-6,-18,-95,-10,-7,-8,-89,-7,-20,-6,-83,-36,-57,-37,-69,-8,-67,-8,-105,-16,-72,-11,-104,-13,-44,-14,-105,-15,-58
Financing Cash Flow,39,-33,-72,-90,-60,-47,-260,-211,-30,-249,-245,-131,-104,-215,-136,-157,-135,-388,-271,-312,-282,-385,-312,-361,-300,-144,32,-429,526,-479,-348,-442,-351,-476,-348,-418,-358,-482,-351,-431
Exchange Rate Effect,-8,8,-15,-23,-26,0,-21,-10,23,-3,-5,-20,10,10,23,-8,-3,-11,3,-9,4,2,-5,3,-22,19,6,18,35,11,-13,-3,2,-31,-29,19,0,2,-11,14
Net Cash Flow,36,-228,70,542,-98,-258,-212,665,230,-451,-296,737,82,-317,-181,499,"1,692",-382,-995,"1,006",821,"-1,175",-593,663,165,245,46,713,488,"-2,422","-1,208","1,040",62,-650,-543,663,222,-165,-313,796
Free Cash Flow,265,-23,162,667,166,-95,-9,868,608,-158,93,"1,112",408,143,22,825,595,88,-157,933,564,113,10,"1,076",458,340,36,"1,094",340,-187,21,"1,486",391,-137,-165,"1,075",570,314,61,"1,212"
Free Cash Flow Growth,27.40%,-,-,1.52%,-37.36%,-,-,30.13%,266.27%,-,-,28.11%,-32.89%,-,-76.34%,-25.81%,45.83%,-38.46%,-,13.09%,-5.21%,28.41%,-,15.33%,-18.79%,200.88%,260.00%,1.67%,-25.76%,-,-41.67%,35.83%,15.00%,-,-,-27.66%,45.78%,-,-,12.74%
