,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"1,782","1,554","1,624","2,166","2,068","1,810","1,598","2,263","2,493","2,042","1,746","2,483","2,565","2,248","2,067","2,566","4,258","3,876","2,881","3,887","4,708","3,533","2,940","3,603","3,768","4,013","4,059","4,772","5,260","2,838","1,630","2,670","2,732","2,082","1,539","2,202","2,424","2,259","1,946","2,742"
Short-Term Investments,583,762,764,774,953,"1,069",990,966,"1,341","1,385","1,520","1,736","1,967","2,222","2,288","2,318","1,073","1,095","1,664","1,274",737,"1,654","1,943","1,999","1,967","1,947","1,972","1,938","1,106",881,342,346,330,334,335,351,343,343,359,362
Cash & Cash Equivalents,"2,365","2,316","2,388","2,940","3,021","2,879","2,588","3,229","3,834","3,427","3,266","4,219","4,532","4,470","4,355","4,884","5,331","4,971","4,545","5,161","5,445","5,187","4,883","5,602","5,735","5,960","6,031","6,710","6,366","3,719","1,972","3,016","3,062","2,416","1,874","2,553","2,767","2,602","2,305","3,104"
Cash Growth,40.77%,64.14%,68.41%,42.03%,27.74%,24.31%,8.38%,9.83%,26.91%,19.03%,26.20%,30.66%,18.21%,30.43%,33.34%,15.76%,17.63%,11.21%,4.36%,5.67%,2.14%,4.35%,7.44%,8.54%,5.33%,14.90%,23.51%,19.78%,11.00%,-37.60%,-67.30%,-55.05%,-51.90%,-35.04%,-4.97%,-15.35%,-9.63%,7.70%,23.00%,21.58%
Receivables,327,219,829,488,362,144,737,621,233,246,723,587,359,222,812,886,385,371,966,806,623,329,856,798,461,507,423,778,521,557,"1,031",965,650,579,919,836,684,517,"1,047",867
Inventory,56,37,67,39,36,34,62,42,0,26,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Current Assets,390,358,248,287,301,269,259,260,287,273,221,260,308,210,248,196,288,282,292,280,313,284,301,229,321,223,376,233,326,401,387,377,439,522,649,453,518,455,492,378
Total Current Assets,"3,138","2,930","3,532","3,754","3,720","3,326","3,646","4,152","4,354","3,972","4,260","5,101","5,199","4,902","5,415","5,966","6,004","5,624","5,803","6,247","6,381","5,800","6,040","6,629","6,517","6,690","6,830","7,721","7,213","4,677","3,390","4,358","4,151","3,517","3,442","3,842","3,969","3,574","3,844","4,349"
"Property, Plant & Equipment",510,503,483,461,459,444,430,415,439,435,431,424,434,436,444,447,453,440,440,426,448,446,442,439,449,450,458,467,491,510,516,522,550,545,531,553,549,545,542,561
Goodwill and Intangibles,"1,900","1,886","1,866","1,845","1,824","1,811","1,793","1,779","1,767","1,750","1,737","1,713","1,715","1,715","1,716","1,960","1,954","1,993","1,994","1,984","1,979","1,972","1,962","1,954","1,938","1,937","1,933","1,933","3,177","5,165","6,539","6,441","6,349","6,275","6,186","6,115","5,998","5,958","5,916","5,883"
Other Long-Term Assets,168,157,150,107,144,140,131,124,490,448,464,481,370,322,347,269,173,190,213,200,149,"1,531","2,149","2,139","2,208","2,207","2,249","2,299","2,407","2,382","2,574","2,609","2,750","2,855","2,920","2,960","2,943","3,006","2,837","2,824"
Total Long-Term Assets,"2,578","2,546","2,499","2,413","2,427","2,395","2,354","2,318","2,696","2,633","2,632","2,618","2,519","2,473","2,507","2,676","2,580","2,623","2,647","2,610","2,576","3,949","4,553","4,532","4,595","4,594","4,640","4,699","6,075","8,057","9,629","9,572","9,649","9,675","9,637","9,628","9,490","9,509","9,295","9,268"
