,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,198.64,267.43,311.88,350.69,192.01,351.03,310.43,264.08,369.74,332.22,375.12,807.32,395.83,271.35,568.73,447.05,458.1,527.83,275.56,343.86,251.03,401.19,"1,025","1,089",807.87,549.13,940.19,598.09,676.07,601.45,585.07,556.12,"1,913",437.52,636.28,278.48,522.5,531.11,740.84,530.39
Cash & Cash Equivalents,198.64,267.43,311.88,350.69,192.01,351.03,310.43,264.08,369.74,332.22,375.12,807.32,395.83,271.35,568.73,447.05,458.1,527.83,275.56,343.86,251.03,401.19,"1,025","1,089",807.87,549.13,940.19,598.09,676.07,601.45,585.07,556.12,"1,913",437.52,636.28,278.48,522.5,531.11,740.84,530.39
Cash Growth,-76.18%,-35.10%,89.96%,-28.59%,-3.33%,31.26%,-0.46%,-24.70%,92.56%,-5.36%,20.84%,205.71%,7.06%,-18.32%,51.61%,-44.63%,15.73%,94.52%,-51.55%,-23.08%,-45.20%,-23.99%,271.96%,216.66%,221.82%,36.88%,-8.27%,-45.07%,-16.31%,9.53%,-37.77%,-7.02%,182.92%,-27.26%,8.75%,-49.92%,-72.68%,21.39%,16.43%,90.46%
Receivables,114.88,123.96,132.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Property, Plant & Equipment","18,341","17,133","16,771","19,399","18,923","24,388","24,113","24,247","24,205","24,035","23,932","23,361","23,216","23,475","21,999","21,779","21,677","21,271","29,834","29,930","29,911","30,204","30,061","30,273","42,960","43,145","43,332","43,845","43,636","44,414","45,054","45,337","45,601","47,019","47,396","72,587","72,877","76,573","76,582","77,735"
Total Assets,"24,655","24,132","24,072","25,775","25,461","31,602","31,419","31,395","31,376","30,746","30,888","30,250","29,815","30,150","29,654","29,481","29,671","29,503","38,268","38,418","38,392","38,707","39,448","40,032","55,007","55,222","55,760","56,065","55,733","56,441","57,017","58,486","59,780","59,764","60,946","87,897","88,521","92,392","91,949","93,021"
Accounts Payable,572.75,615.85,556.97,628,459.85,537.43,697.86,712.73,698.68,627.44,672.11,556.18,549.84,554.78,707.05,702.8,692.85,719.68,873.41,760.52,695.76,740.94,808.9,704.95,888.34,"1,141","1,119","1,143","1,139","1,305","1,442","1,253","1,206","1,042","1,318","1,712","1,508","1,582","1,721","1,766"
Total Liabilities,"10,162","9,855","9,935","10,591","9,668","13,248","13,234","12,974","13,035","12,463","12,605","11,792","12,147","12,290","11,095","10,775","10,883","10,776","12,831","12,617","12,568","12,929","13,513","13,960","18,231","18,476","19,270","19,740","19,348","19,961","20,259","20,744","21,318","20,890","21,339","30,034","31,056","34,314","33,689","35,197"
Total Debt,"8,871","8,529","8,823","9,337","8,641","12,121","11,934","11,627","11,687","11,139","11,257","10,608","10,967","11,082","9,721","9,413","9,460","9,427","11,232","11,090","11,098","11,371","11,891","12,378","16,175","16,155","16,967","16,849","16,503","16,985","17,136","17,715","18,369","18,041","18,139","23,876","25,153","28,129","27,578","29,001"
Debt Growth,-2.24%,1.33%,-3.25%,3.62%,-2.58%,42.11%,35.26%,24.52%,35.25%,-8.10%,-5.68%,-8.76%,-6.16%,-0.52%,-13.64%,-11.27%,-13.74%,-14.93%,15.54%,17.82%,17.32%,20.63%,5.87%,11.61%,45.74%,42.07%,42.68%,36.13%,2.03%,5.14%,1.00%,5.14%,11.30%,6.21%,5.86%,34.78%,36.94%,55.92%,52.04%,21.46%
Common Stock,"18,110","18,146","18,165","18,550","19,136","19,213","19,234","19,386","19,386","19,445","19,517","19,539","19,330","19,389","19,434","19,437","19,378","19,396","25,750","25,761","25,730","25,727","25,769","25,795","35,493","35,501","35,528","35,560","35,525","35,504","35,598","35,633","35,618","35,645","35,678","54,139","54,131","54,189","54,271","54,323"
