,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,434.68,460.09,415.15,450.87,462.85,510.4,580.62,643.2,606.3,602.16,704.57,620.12,629.16,766.18,602.87,619.92,693.66,621.28,682.43,807.09,772.05,790.37,942.18,826.02,978.24,"1,266","1,083","1,112","1,148","1,151","1,183","1,277","1,219","1,252","1,751","1,752","1,769","2,451","1,915","1,889"
Revenue Growth (YoY),-9.44%,12.03%,-1.87%,3.23%,6.48%,10.94%,39.86%,42.66%,30.99%,17.98%,21.35%,-3.59%,3.77%,27.24%,-14.43%,-0.03%,10.25%,-18.91%,13.20%,30.19%,11.30%,27.22%,38.06%,2.35%,26.71%,60.19%,14.92%,34.57%,17.39%,-9.11%,9.26%,14.90%,6.17%,8.80%,48.00%,37.14%,45.07%,95.75%,9.35%,7.86%
Cost of Revenue,134.68,137.41,124.77,148.86,152.28,150.77,166.82,182.74,171.87,168.59,185.14,171.77,184.46,199.78,164.73,175.7,186.8,168.18,182.57,220.13,226.13,218.34,244.27,230.19,274.19,313.65,291.28,290.98,327.33,290.23,309,321.93,327.49,327.52,415.26,438.83,484.26,538.84,500.15,487.08
Gross Profit,300,322.68,290.39,302.01,310.57,359.64,413.81,460.46,434.43,433.56,519.43,448.34,444.7,566.4,438.14,444.22,506.86,453.1,499.86,586.95,545.93,572.03,697.91,595.83,704.05,952.47,791.49,820.62,820.98,860.61,874.05,955.31,891.64,924.56,"1,336","1,313","1,284","1,912","1,415","1,402"
"Selling, General & Admin",63.2,60.38,58.2,47.55,51.31,51.97,54.18,59.77,50.54,56.93,58.16,56.43,53.62,60.08,57.66,59.71,62.43,57.62,62.24,56.7,69.7,66.28,65.2,65.54,69.69,64.66,74.35,66.14,78.03,74.34,66.97,73.82,74.65,83.11,87.9,85.42,99.78,95.65,96.67,98.31
Other Operating Expenses,165.33,167.03,154.07,179.5,175.38,220.32,256.24,295.14,254.69,234.28,228.65,227.7,229.2,231.05,205,-956.87,207.32,208.19,256.09,-551.82,99.64,63.7,161.23,-29.36,166.3,275.82,160.62,272.1,210.75,85.4,41.42,-326.79,-388.81,308.13,332.76,413.89,605.5,404.69,435.74,469
Operating Expenses,228.54,227.4,212.27,227.05,226.69,272.29,310.41,354.91,305.23,291.22,286.8,284.13,282.81,291.13,262.65,-897.16,269.75,265.8,318.34,-495.13,169.34,129.97,226.43,36.19,235.99,340.48,234.97,338.24,288.79,159.74,108.39,-252.97,-314.16,391.25,420.66,499.31,705.28,500.34,532.41,567.31
Operating Income,71.47,95.27,78.11,74.96,83.88,87.35,103.39,105.55,129.2,142.35,232.62,164.21,161.89,275.27,175.49,"1,341",237.11,187.29,181.52,"1,082",376.59,442.06,471.48,559.64,468.06,611.99,556.52,482.38,532.2,700.87,765.66,"1,208","1,206",533.32,914.97,813.45,579.04,"1,412",882.11,834.85
Interest Expense / Income,85.52,80.18,69.09,74.09,68.76,68.9,81.04,82.67,80.81,76.46,75.31,70.57,72.91,75.35,64.19,62.03,47.25,56.31,64.19,62.38,60.51,59.12,60.24,60.08,75.64,81.3,80.71,76.86,71.28,68.41,63.64,62.9,64.06,60.29,63.88,120.8,136.01,149.82,181.05,174.45
Other Expense / Income,-27.74,-57.17,-105.63,-409.07,-333.65,-128.32,-252.62,-99.13,-176.88,-216.33,-139.53,-366.52,-125.56,-83.48,-784.54,966.19,-194.07,-219.21,-244.46,402.92,-45.98,-28.97,-54,91.28,-129.55,78.01,160.96,82.75,67.85,-16.92,-80.95,-143.2,-38.27,-188.2,-203.05,87.75,-53.66,-33.28,-87.82,-29.03
