,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"1,178","1,399","1,544","1,564","1,315","1,429","1,550","1,523","1,310","1,421","1,508","1,523","1,356","1,597","1,766","1,922","1,734","1,891","2,116","2,306","2,117","2,290","2,488","2,456","2,125","1,939","2,187","2,279","2,057","2,287","2,596","2,776","2,524","2,771","3,051","3,296","3,285","3,554","3,765","3,728"
Revenue Growth (YoY),7.09%,16.00%,17.77%,16.89%,11.63%,2.14%,0.39%,-2.62%,-0.38%,-0.56%,-2.71%,0%,3.51%,12.39%,17.11%,26.20%,27.88%,18.41%,19.82%,19.98%,22.09%,21.10%,17.58%,6.50%,0.38%,-15.33%,-12.10%,-7.21%,-3.20%,17.95%,18.70%,21.81%,22.70%,21.16%,17.53%,18.73%,30.15%,28.26%,23.40%,13.11%
Cost of Revenue,730,810,856,857,791,811,860,875,810,831,852,866,842,942,993,"1,095","1,088","1,109","1,178","1,308","1,356","1,379","1,455","1,491","1,398","1,238","1,301","1,410","1,343","1,412","1,493","1,615","1,532","1,621","1,685","1,808","2,044","2,129","2,180","2,166"
Gross Profit,448,589,688,707,524,618,690,648,500,590,656,657,514,655,773,827,646,782,938,998,761,911,"1,033",965,727,701,886,869,714,875,"1,103","1,161",992,"1,150","1,366","1,488","1,241","1,425","1,585","1,562"
"Selling, General & Admin",168,187,194,209,181,175,178,180,177,177,179,186,193,218,237,255,232,239,265,302,280,271,273,268,267,222,232,258,250,301,326,322,323,343,356,378,382,378,374,393
Other Operating Expenses,62,77,72,72,43,68,66,71,69,66,65,69,64,97,88,110,74,73,95,133,113,111,104,98,102,98,103,101,92,93,98,94,97,92,89,86,119,122,112,106
Operating Expenses,230,264,266,281,224,243,244,251,246,243,244,255,257,315,325,365,306,312,360,435,393,382,377,366,369,320,335,359,342,394,424,416,420,435,445,464,501,500,486,499
Operating Income,218,325,422,426,300,375,446,397,254,347,412,402,257,340,448,462,340,470,578,563,368,529,656,599,358,381,551,510,372,481,679,745,572,715,921,"1,024",740,925,"1,099","1,063"
Interest Expense / Income,125,187,124,119,121,232,107,107,107,132,110,162,94,113,131,126,109,112,118,142,151,180,147,170,136,130,278,125,99,100,132,93,94,113,106,132,150,161,163,161
Other Expense / Income,-1,-4,-5,-4,-3,-6,-1,-2,-,-2,-1,-2,2,-2,-5,-,-1,-1,-,-4,-3,-2,-1,-4,-4,-,-2,-2,-2,4,-3,8,-5,-6,-1,-3,-4,-8,-7,-
