,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,227,170,168,158,257,200,171,179,219,265,297,312,337,338,324,352,278,117,65,43,52,75,60,52,513,127,174,202,278,336,320,144,101,68,76,106,99,227,284,363
Cash & Cash Equivalents,227,170,168,158,257,200,171,179,219,265,297,312,337,338,324,352,278,117,65,43,52,75,60,52,513,127,174,202,278,336,320,144,101,68,76,106,99,227,284,363
Cash Growth,54.42%,27.82%,34.40%,-9.71%,13.22%,17.65%,1.79%,13.29%,-14.79%,32.50%,73.68%,74.30%,53.88%,27.55%,9.09%,12.82%,-17.51%,-65.38%,-79.94%,-87.78%,-81.29%,-35.90%,-7.69%,20.93%,886.54%,69.33%,190.00%,288.46%,-45.81%,164.57%,83.91%,-28.71%,-63.67%,-79.76%,-76.25%,-26.39%,-1.98%,233.82%,273.68%,242.45%
Receivables,752,844,941,940,848,894,994,930,833,867,929,920,854,990,"1,151","1,233","1,154","1,203","1,438","1,545","1,487","1,525","1,595","1,530","1,413","1,226","1,324","1,315","1,254","1,400","1,602","1,677","1,607","1,744","1,934","2,004","2,034","2,138","2,277","2,230"
Inventory,102,119,112,78,81,81,77,69,74,71,72,68,75,78,82,75,84,94,104,109,123,135,130,120,115,107,108,125,114,174,166,164,179,199,193,232,222,210,201,205
Other Current Assets,319,263,157,122,266,261,184,116,56,61,56,61,54,77,82,112,74,92,85,64,58,105,96,140,173,162,122,375,358,244,112,166,123,153,124,381,267,263,216,135
Total Current Assets,"1,400","1,396","1,378","1,298","1,452","1,436","1,426","1,294","1,182","1,264","1,354","1,361","1,320","1,483","1,639","1,772","1,590","1,506","1,692","1,761","1,720","1,840","1,881","1,842","2,214","1,622","1,728","2,017","2,004","2,154","2,200","2,151","2,010","2,164","2,327","2,723","2,622","2,838","2,978","2,933"
"Property, Plant & Equipment","5,814","6,452","6,569","6,446","6,416","6,821","6,874","6,631","6,467","6,762","6,862","6,619","6,533","7,525","7,842","8,291","8,145","8,693","9,439","10,214","10,640","11,036","11,401","11,060","10,688","10,361","10,302","9,997","9,741","11,024","11,942","11,956","12,021","12,472","13,002","14,935","15,386","16,020","16,286","16,003"
Goodwill and Intangibles,"3,916","4,511","4,435","4,378","4,296","4,253","4,205","4,148","4,126","4,084","4,049","4,002","3,963","4,266","4,252","4,957","4,940","4,894","5,208","6,142","6,210","6,153","6,104","6,049","5,945","5,896","5,848","5,816","5,759","6,421","6,120","6,143","6,100","6,143","6,043","6,478","6,576","6,599","6,520","6,610"
Other Long-Term Assets,117,108,101,7,118,95,93,10,9,10,10,6,6,10,11,10,13,15,15,16,16,18,19,19,21,21,30,38,38,42,44,42,38,41,47,47,45,49,48,43
