,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,32.44,35.6,38.25,39.54,36.18,31.35,27.62,48.88,40.55,50.15,51.37,47.62,69.42,69.18,82.56,10.26,95.87,106.11,100.87,97.39,71.85,147.14,102.52,121.26,"1,518",-40.6,139.37,158.99,200.38,199.71,180.97,190.96,134.3,112.8,72.7,41.78,87.8,111.81,121.43,124.01
Depreciation & Amortization,4.18,4.78,4.35,4.34,4.39,4.31,4.33,4.5,4.86,4.79,5.09,6.9,7.22,7.87,8.88,9.97,11.02,11.43,12.63,14.12,16.54,22.68,23.49,11.03,21.8,20.74,23.55,24.49,24.77,25.64,25.89,27.61,29.59,29.63,30.28,32.19,33.7,35.82,3.69,0
Share-Based Compensation,5.17,9.13,10.31,9.91,10.48,11.65,12.83,14.66,13.81,12.52,13.7,13.71,14.21,14.81,14.25,14.97,14.83,15.83,16.89,19.2,18.85,21.04,22.47,24.18,20.5,22.93,25.01,25.23,25.26,27.24,28.86,28.4,29.84,31.62,34.14,32.92,34.69,37.74,37.86,0
Other Operating Activities,25.32,-31.52,16.82,13.78,20.57,-11.66,18.17,-7.98,20.14,-36.78,6.01,-8.41,-9.87,-44.24,4.79,82.92,40.61,-56.04,9.4,-34.44,134.06,-73.66,28.87,78.07,"-1,342.25",6.72,-128.02,2.37,131.01,-25.4,81.79,108.03,79.13,-143.55,-10.08,159.6,-11.48,14.53,88.8,163.19
Operating Cash Flow,67.11,17.99,69.73,67.57,71.61,35.65,62.94,60.06,79.36,30.68,76.17,59.83,80.98,47.62,110.47,118.13,162.33,77.33,139.79,96.27,241.3,117.21,177.35,234.53,218.18,9.78,59.9,211.07,381.42,227.19,317.5,355,272.85,30.5,127.05,266.48,144.71,199.9,251.78,287.21
Operating Cash Flow Growth,32.22%,72.71%,30.81%,22.55%,6.69%,98.10%,-9.74%,-11.12%,10.82%,-13.93%,21.02%,-0.38%,2.05%,55.22%,45.03%,97.44%,100.45%,62.39%,26.54%,-18.51%,48.65%,51.56%,26.87%,143.63%,-9.58%,-91.65%,-66.23%,-10.00%,74.82%,2222.03%,430.06%,68.19%,-28.46%,-86.58%,-59.99%,-24.94%,-46.96%,555.44%,98.18%,7.78%
Capital Expenditures,-4.24,-5,-4.96,-7,-7.14,-15.61,-10.56,-10.49,-16.79,-20.21,-18.82,-17.34,-14.21,-59.57,-18.48,-48.11,-69.55,-57.58,-57.72,-53.74,-54.28,-35.26,-45.34,-26.56,-42.55,-46.09,-34.42,-21.26,-53.16,-43.43,-124.24,-124.33,-109.1,-87.33,-76.02,-75.35,-53.2,-64.12,-58.55,0
Acquisitions,-7.65,0,0,0,0,0,0,0,0,0,0,-46.75,0,-8.95,0,-12.76,12.76,0,0,-5,0,0,6.6,6.59,-13.19,0,0,0,-420.79,0,0,-8,0,0,0,0,-12.3,0,-75,0
Change in Investments,-173.41,-221.62,-135.25,-190.12,-149.96,-205.92,-150.68,-201.27,-223.36,-272.74,-203.54,-345.32,-188.01,-268.46,-149.21,-232.03,-129.31,-136.39,-80.65,-124.01,-145.4,-214.86,-260.62,-519.84,-183.4,-326.8,-,-,-,-43.4,-,-,-204.54,-29.66,-104.73,-2.18,-12.53,-16.03,-8,-
Other Investing Activities,174.56,127.27,121.97,143.33,126.85,184.87,137.58,179.45,166.41,257.63,206.17,603.77,132.2,191.69,204.43,172.84,166.4,303.23,83.1,104.73,230.63,175.7,52.75,570.5,179.03,649.1,-414.12,6.74,429.28,91.4,-4.25,0.54,5.93,26.79,198.87,-7.9,22.23,27.32,16.06,-4.31
Investing Cash Flow,-10.75,-99.35,-18.24,-53.79,-30.25,-36.66,-23.66,-32.3,-73.74,-35.32,-16.19,194.36,-70.01,-145.3,36.74,-120.07,-19.69,109.27,-55.27,-78.02,30.95,-74.42,-246.6,30.69,-60.11,276.21,-448.54,-14.51,-44.67,4.57,-128.49,-131.8,-307.71,-90.2,18.12,-85.43,-55.81,-52.83,-125.49,-4.31
Common Stock Issued,5.91,11.95,0.68,4.75,0.66,4.55,1.48,4.52,0.77,5.38,1.62,5.88,0.9,7.29,0.23,6.33,0.61,8.02,0.57,8.02,0.03,9.61,0.01,8.29,0,10.66,0,9.65,0,13.13,0,12.49,0,14.83,0,11.32,0,14.26,0,0
Share Repurchases,-0,0,-49,-28.42,-20.82,-1.78,-49,-39.82,-11.19,0,-35,-23.17,-38.04,-3.79,-35,-15,-50,-100,0,-150,-50,-50,-49.5,-200,-100.5,0,0,0,0,0,0,-115.04,-100,-75.04,-200,0,-160,-292.36,0,0
Other Financing Activities,4.82,9.12,-116.6,-34.22,-40.97,-13.43,-118.31,-58.37,-23.79,-14.49,-83.02,-31.16,-76.85,-44.08,-86.47,-16.13,-107.08,-247.84,-31.49,-302.43,-104.31,-152.37,-145.13,-403.08,-202.87,-45.4,-1.64,-1.64,-2.45,-66.57,-238.32,-192.53,-201.57,-201.61,-400.65,-0.42,-360.19,-565.58,-0.93,11.83
Financing Cash Flow,10.73,21.06,-66.93,-1.05,-19.5,-7.1,-67.83,-14.03,-11.83,-9.11,-46.4,-2.11,-37.91,-33,-51.24,5.2,-56.46,-139.82,-30.92,-144.41,-54.28,-92.76,-95.62,-194.78,-102.38,-34.73,-1.64,8.02,-2.45,-53.44,-238.32,-65,-101.57,-111.74,-200.65,10.9,-200.19,-258.96,-0.93,11.83
Net Cash Flow,67.11,-60.19,-15.3,13.21,19.2,-9.89,-28.23,12.29,-6.33,-13.3,13.29,252.24,-30.67,-128.25,97.16,4.43,86.9,48.49,49.96,-127.13,216.12,-48.88,-164.49,66.87,60.07,240.26,-386.45,211.18,345.35,170.83,-45.33,151.47,-138.31,-173.27,-48.69,166.55,-102.38,-109.67,119.62,287.05
Free Cash Flow,62.87,13,64.77,60.57,64.47,20.03,52.38,49.57,62.57,10.47,57.35,42.48,66.77,-11.95,91.99,70.02,92.78,19.75,82.07,42.53,187.02,81.95,132.02,207.97,175.63,-36.3,25.48,189.82,328.26,183.76,193.27,230.67,163.75,-56.83,51.03,191.13,91.5,135.78,193.23,287.21
Free Cash Flow Growth,43.18%,170.21%,30.77%,22.73%,2.54%,54.14%,-19.12%,-18.17%,-2.95%,-47.72%,9.49%,-14.29%,6.72%,-,60.41%,64.81%,38.95%,-,-10.78%,-39.26%,101.57%,314.83%,60.86%,389.04%,-6.09%,-,-80.70%,-8.73%,86.91%,-,658.42%,21.52%,-50.11%,-,-73.60%,-17.14%,-44.12%,-,278.70%,50.26%
Free Cash Flow Margin,34.80%,6.75%,34.11%,30.50%,32.55%,9.56%,25.23%,21.52%,26.21%,3.89%,20.59%,14.49%,21.52%,-3.35%,23.88%,16.62%,21.24%,4.03%,16.24%,7.96%,34.07%,13.64%,21.74%,32.01%,31.88%,-10.30%,3.47%,22.75%,36.69%,18.18%,19.02%,22.37%,16.83%,-5.86%,5.73%,21.20%,9.70%,13.55%,20.12%,30.02%
Free Cash Flow Per Share,0.76,0.16,0.79,0.74,0.79,0.25,0.65,0.61,0.77,0.13,0.70,0.52,0.82,-0.15,1.12,0.86,1.14,0.24,1.01,0.53,2.32,1.02,1.65,2.63,2.22,-0.46,0.32,2.39,4.11,2.31,2.43,2.90,2.07,-0.72,0.65,2.46,1.19,1.77,2.52,3.79
