,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,34,37,61,83,114,81,41,26,24,30,41,42,26,15,9,10,36,10,19,18,9,13,18,11,7,4,17,63,550,"4,745","3,120","3,146","3,372","2,880",568,"1,251",400,"1,458","2,320","1,481","5,998"
Market Cap Growth,-,101.88%,237.34%,198.73%,239.90%,119.86%,-33.45%,-67.96%,-79.20%,-63.17%,1.13%,59.56%,8.97%,-48.39%,-78.56%,-75.62%,38.37%,-36.26%,115.09%,70.27%,-74.23%,35.57%,-2.41%,-36.34%,-25.11%,-71.34%,-10.17%,463.79%,7839.97%,124546.26%,18724.18%,4894.34%,513.61%,-39.29%,-81.81%,-60.24%,-88.15%,-49.37%,308.70%,18.40%,-
Enterprise Value,30,31,59,83,131,97,72,56,44,50,52,59,39,31,24,21,23,6,15,15,8,13,18,11,7,5,16,45,406,"4,240","2,754","2,831","3,479","3,048",984,"1,821",946,"1,867","2,685","1,412","5,928"
PE Ratio,-9.75,-11.76,-15.60,149.74,-36.26,-10.56,-3.84,-1.48,-1.40,-1.86,-11.26,-6.86,-0.90,-0.54,-0.23,-0.26,-1.14,-0.32,-0.58,-0.64,-0.72,-1.16,-2.51,-1.65,-1.97,-1.08,-3.23,-9.90,-52.60,64.15,-95.26,-59.44,-90.91,-21.61,-2.39,-4.35,-0.58,-2.09,-4.57,-3.99,-3.99
PS Ratio,9.84,5.93,7.17,3.89,5.34,3.56,2.00,2.01,1.25,1.76,0.82,0.97,0.71,0.44,13.19,13.11,69.02,14.38,18.89,14.91,5.92,8.55,15.12,9.29,5.84,2.46,11.22,31.64,126.14,367.31,74.38,33.90,21.19,14.28,2.88,7.90,3.39,12.45,13.33,5.72,23.14
PB Ratio,2.76,2.97,2.68,2.94,4.72,3.80,2.27,1.69,1.88,3.11,2.28,3.41,-2.84,-1.36,-0.82,-1.14,4.86,1.16,2.46,2.75,3.17,6.16,10.71,3.20,1.90,1.20,1.72,1.74,1.76,6.94,5.38,4.76,4.94,3.72,0.86,2.00,1.03,2.67,3.90,1.45,5.88
P/FCF Ratio,-7.18,-13.92,-9.12,-15.25,-33.49,-12.64,-6.41,-9.76,-7.88,-17.25,2.82,5.58,4.00,9.04,-0.70,-0.65,-3.32,-0.62,-1.28,-2.00,-0.67,-2.74,-4.50,-3.53,-2.08,-1.06,-2.04,-3.00,-21.54,-89.55,-33.72,-38.96,-11.52,-9.70,-3.04,-8.69,-10.32,-27.94,-9.77,-4.08,-4.08
P/OCF Ratio,-22.14,71.55,38.72,31.08,25.67,53.56,-11.47,-15.59,-8.03,-17.49,2.60,3.78,2.55,2.85,-0.87,-0.65,-3.32,-1.00,-2.03,-5.34,-1.12,-2.46,-4.50,-3.54,-2.09,-1.06,-4.21,-13.80,-70.71,-484.93,-250.94,-64.63,-177.82,-68.67,-10.69,-21.44,-2.27,-8.16,-8.35,-4.68,-4.68
Debt / Equity Ratio,-,-,0.22,0.22,0.91,1.20,1.85,2.12,1.78,2.28,0.99,1.42,-1.95,-1.45,-1.60,-1.72,0.24,0.19,0.13,0.16,0.34,0.58,0.72,0.35,0.33,0.37,0.02,0.01,0.00,0.00,-,-,1.07,0.94,1.16,1.25,2.03,1.35,1.24,0.32,0.32
Quick Ratio,5.15,3.26,1.06,1.12,0.24,0.67,0.09,0.20,0.16,0.08,0.49,0.08,0.25,0.12,0.16,0.22,1.95,1.37,1.47,2.23,1.12,0.85,0.75,0.33,0.37,0.42,0.95,15.60,151.24,173.95,109.58,80.41,57.70,38.01,3.88,4.68,9.06,13.69,13.08,10.38,10.38
Current Ratio,6.15,3.59,1.16,1.14,0.35,0.79,0.17,0.27,0.28,0.16,0.66,0.14,0.27,0.18,0.21,0.23,1.96,1.42,1.65,2.61,1.33,0.98,0.86,0.38,0.81,1.07,6.27,27.85,198.38,219.25,147.00,141.32,60.82,40.00,4.02,5.27,10.63,16.22,14.91,11.33,11.33
Interest Coverage,-2945.33,-,-15911.55,-,-14.16,-6.80,-3.96,-2.93,-7.75,-4.88,16.69,-13.82,-22.22,-5.34,-2.87,-4.19,-,-58.63,-510.05,-67.93,-342.52,-83.83,-44.43,-58.92,-78.16,-77.74,-285.29,-,-327027.50,69291.72,-90511.56,-77265.57,22.17,-5.08,-52.83,-19.94,-90.82,-0.90,-5.67,26.32,-27.28
Return on Capital (ROIC),Upgrade,-30.18%,-26.16%,-9.84%,5.44%,-10.19%,-22.90%,-37.33%,-52.36%,-72.78%,-77.23%,-20.58%,-50.09%,-243.96%,-378.29%,-476.02%,-360.91%,-154.98%,-131.68%,-168.20%,-165.05%,-308.07%,-328.20%,-257.80%,-147.56%,-87.31%,-99.84%,-54.65%,-18.04%,-3.15%,-8.16%,-28.30%,-27.97%,-11.95%,-9.04%,-15.70%,-17.44%,-58.24%,-52.36%,-36.75%,-34.19%
Buyback Yield / Dilution,-81.02%,-56.69%,-29.63%,-52.71%,-7.45%,-26.32%,-27.07%,9.96%,-24.78%,-7.92%,-14.52%,-4.67%,-9.12%,-27.34%,-40.76%,-66.68%,-64.32%,-219.48%,-255.16%,-287.89%,-289.00%,-66.55%,-26.77%,-4.80%,-19.75%,-36.56%,-156.56%,-394.67%,-971.72%,-1012.02%,-510.54%,-219.80%,-26.10%,-7.12%,-10.02%,-15.60%,-22.15%,-54.40%,-53.95%,-62.62%,-62.62%
Total Shareholder Return,-81.02%,-56.69%,-29.63%,-52.71%,-7.45%,-26.32%,-27.07%,9.96%,-24.78%,-7.92%,-14.52%,-4.67%,-9.12%,-27.34%,-40.76%,-66.68%,-64.32%,-219.48%,-255.16%,-287.89%,-289.00%,-66.55%,-26.77%,-4.80%,-19.75%,-36.56%,-156.56%,-394.67%,-971.72%,-1012.02%,-510.54%,-219.80%,-26.10%,-7.12%,-10.02%,-15.60%,-22.15%,-54.40%,-53.95%,-62.62%,-62.62%
