,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,368,344,290,145,430,431,314,101,254,311,450,-401,"1,115",650,499,184,491,193,644,355,566,940,689,512,473,"1,828","1,340",-274,828,588,"1,531",-14,930,696,"1,195",-15,"1,239",959,832,-541
Depreciation & Amortization,107,106,112,124,114,114,107,112,115,116,117,117,118,119,120,128,139,130,131,134,136,140,159,140,145,150,161,160,168,170,181,194,205,209,214,217,218,226,235,238
Share-Based Compensation,33,22,21,22,44,25,23,17,23,25,28,39,26,57,33,41,35,34,36,32,33,43,43,44,36,46,47,52,39,45,48,48,43,50,80,43,38,51,53,33
Other Operating Activities,163,-672,531,-98,-481,"-1,178",588,107,110,-748,"3,908","-2,528","2,946",-932,"2,211","-3,264","3,021",-482,"-1,866",-854,161,311,"1,551",-184,-180,"1,043",267,345,"-1,872",-443,"1,075",-324,-876,4,"6,964","-5,372","5,192","1,940",132,"-6,864"
Operating Cash Flow,671,-200,954,193,107,-608,"1,032",337,502,-296,"4,503","-2,773","4,205",-106,"2,863","-2,911","3,686",-125,"-1,055",-333,896,"1,434","2,442",512,474,"3,067","1,815",283,-837,360,"2,835",-96,302,959,"8,453","-5,127","6,687","3,176","1,252","-7,134"
Operating Cash Flow Growth,62.86%,-,-16.83%,-,-84.05%,-,8.18%,74.61%,369.16%,-,336.34%,-,737.65%,-,-36.42%,-,-12.34%,-,-,-,-75.69%,-,-,-,-47.10%,113.88%,-25.68%,-44.73%,-,-88.26%,56.20%,-,-,166.39%,198.17%,-,2114.24%,231.18%,-85.19%,-
Capital Expenditures,-106,-110,-145,-167,-123,-136,-125,-138,-125,-131,-139,-132,-122,-111,-143,-148,-134,-138,-164,-176,-139,-157,-210,-230,-192,-226,-250,-296,-290,-329,-326,-371,-295,-279,-288,-258,-223,-264,-234,-73
Acquisitions,66,3,0,-15,0,"1,017",0,6,0,-1,-6,0,-7,-2,-1,-21,-169,-185,-805,"-1,095",0,0,0,0,-709,0,0,0,-123,-202,"-3,634",-228,-74,-93,"2,582",-51,-73,-116,-34,-10
Change in Investments,-131,682,-627,487,29,435,-480,-165,-303,263,-92,-696,-797,-39,-554,-996,-102,441,"-1,384",824,284,101,-356,-571,-309,"-1,426",102,241,"-1,075",-184,-291,497,-279,-650,-618,-703,-996,-353,-317,-799
Investing Cash Flow,-171,575,-772,305,-94,"1,316",-605,-297,-428,131,-237,-828,-926,-152,-698,"-1,165",-405,118,"-2,353",-447,145,-56,-566,-801,"-1,210","-1,652",-148,-55,"-1,488",-715,"-4,251",-102,-648,"-1,022","1,676","-1,012","-1,292",-733,-585,-882
