,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,-56.81,102.65,110.01,-20.27,-342.26,169.85,97.46,66.43,-781.45,66.8,474.35,535.62,23.64,206.41,209.86,148.36,"1,387",223.44,123.78,142.88,-23.33,31.3,43.41,-37.13,"2,012",806.87,-857.26,-534.73,-447.61,-331.83,104.75,"1,350",131.01,-18.02,"1,784",-576.83,284,466.81,200.8,161.12
Depreciation & Amortization,207.47,207.66,203.07,202.39,202.65,206.41,208.57,204.74,200.16,199.84,206.9,209.74,233.05,249.77,244.75,249.6,249.36,268.82,296.21,300.47,312.54,331.4,351.07,338.49,355.47,369.39,344.77,337.61,342.18,335.02,327.19,322.96,354.36,348.76,474.16,"1,541","1,556",335.72,332.36,329.32
Share-Based Compensation,8.4,8.2,8.41,9.95,10.71,10.68,10.26,9.69,12.25,12.05,12.88,13.95,16.61,15.96,15.01,15.34,16.19,16.11,17.8,17.1,19.17,32.14,17.06,15.32,24.32,36.9,18.84,21.95,29.28,16.55,10.86,11.28,26.5,23.34,15.38,7.42,25.16,23.89,11.23,11.13
Other Operating Activities,55.62,-27.71,191.35,27.12,236.75,-211.29,-44.66,9.66,836.34,-54.09,-305.08,-323.95,211.67,-66.71,64.07,159.48,-958.46,69.29,77.7,-158.13,18.69,4.95,156.52,71.6,"-1,937.07","-1,636.09",-168.92,11.07,-167.29,-107.35,13.23,"-1,166.39",-25.15,66.4,"-1,761.24",-570.57,"-1,442.17",-122.37,32.32,192.52
Operating Cash Flow,214.69,290.8,512.83,219.19,107.86,175.65,271.62,290.51,267.3,224.6,389.05,435.36,484.97,405.44,533.69,572.78,694.5,577.66,515.49,302.32,327.07,399.78,568.05,388.28,454.29,-422.94,-662.57,-164.1,-243.44,-87.61,456.03,518.29,486.72,420.48,512.23,400.56,423.19,704.05,576.71,694.08
Operating Cash Flow Growth,871.94%,49.39%,-4.22%,-40.06%,-49.76%,-39.60%,-47.03%,32.54%,147.83%,27.87%,43.23%,49.86%,81.43%,80.52%,37.18%,31.57%,43.21%,42.48%,-3.41%,-47.22%,-52.91%,-30.79%,10.20%,28.43%,38.90%,-,-,-,-,-,-,-,-,-,12.32%,-22.71%,-13.05%,67.44%,12.59%,73.28%
Capital Expenditures,-165.07,-192.62,-177.22,-247.09,-247.47,-292.17,-301.62,-406.45,-458.55,-427.27,-541.64,-618.11,-671.51,-455.9,-416.42,-526.59,-464.46,-418.4,-442.92,-362.03,-237.88,-182.91,-138.13,-159.81,-255.58,-72.94,-67.08,-37.12,-87.31,-78.41,-95.61,-137.93,-72.15,-98.67,-129.2,-218.96,848.09,318.19,-245.47,-209.25
Acquisitions,-4.99,-31.68,-21.28,-16.49,-33.46,-158.97,204.22,-17.13,69.63,0.07,541.81,-536.38,-11.49,-3.5,298.73,-1.15,-310.81,-2.5,0,-870.92,-53.79,-545.24,-71.11,-0.6,"4,803","2,435",-17.7,-32.77,-25.82,-76.85,-25,"2,049",-75.04,-129.18,"2,738",-350.95,-28.04,-35.73,-38.06,-192.72
Change in Investments,3.1,9,9.1,69.07,-570,570,-200.21,200.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,1.34,31.4,13.37,-10.02,-145.27,-83.08,-285,-70.83,6.86,39.66
Other Investing Activities,-21.83,1.23,1.31,5.61,-82.17,-2.07,3.92,-1.8,-4.09,-2.83,-2.37,-3.06,-3.44,-6.55,-9.13,-6.1,321.29,-11.48,195.87,113.69,7.35,1.34,58.49,8.72,1.04,0.43,63.21,0.33,-0,0.34,0.46,8.44,0.45,0.48,0.45,8.94,0.5,0.55,5.47,0.77
