,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-04-04,2015-07-04,2015-10-03,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-29,2018-12-31,2019-03-30,2019-06-29,2019-09-28,2019-12-31,2020-03-28,2020-06-27,2020-09-26,2020-12-31,2021-04-03,2021-07-03,2021-10-02,2021-12-31,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-31,Current
Market Capitalization,"3,461","4,090","3,745","3,942","4,623","5,815","4,100","3,629","3,554","2,603","3,673","4,527","4,825","5,304","5,766","5,521","7,412","7,649","9,494","8,567","11,287","11,308","10,941","13,774","9,968","13,083","13,733","20,491","26,294","28,893","27,288","31,808","21,961","15,719","13,569","13,238","16,347","15,215","12,143","14,038","14,148"
Market Cap Growth,44.12%,84.90%,62.06%,45.00%,33.58%,42.18%,9.46%,-7.94%,-23.13%,-55.25%,-10.41%,24.75%,35.77%,103.79%,56.99%,21.96%,53.61%,44.22%,64.65%,55.18%,52.29%,47.83%,15.24%,60.77%,-11.69%,15.70%,25.51%,48.77%,163.78%,120.85%,98.70%,55.23%,-16.48%,-45.59%,-50.27%,-58.38%,-25.56%,-3.21%,-10.51%,6.04%,-
Enterprise Value,"2,995","3,564","3,203","6,684","7,438","8,651","6,885","6,449","6,297","5,335","6,298","7,019","7,218","7,627","8,163","7,686","9,481","9,602","11,349","10,114","13,064","13,102","12,532","15,121","11,436","14,344","15,371","21,697","27,329","29,684","28,092","32,588","23,038","17,937","15,799","15,295","18,514","17,512","14,505","16,273","16,383"
PE Ratio,22.76,27.44,29.87,123.18,-133.59,-41.79,-22.39,-22.97,-22.35,-20.49,-20.29,-33.04,-46.84,-129.36,192.22,324.77,62.81,44.73,30.63,20.35,26.43,23.51,22.33,25.32,19.24,26.48,28.97,40.66,40.89,37.92,32.29,38.00,26.98,31.63,29.00,28.59,40.07,23.41,26.11,47.43,48.16
PS Ratio,3.18,3.64,3.22,2.36,2.03,2.02,1.18,0.99,0.99,0.72,1.02,1.27,1.34,1.47,1.59,1.48,1.93,1.94,2.31,2.03,2.62,2.58,2.47,3.07,2.23,3.02,3.17,4.61,5.54,5.60,4.99,5.65,3.85,2.71,2.36,2.29,2.84,2.77,2.39,3.06,3.09
PB Ratio,3.43,3.90,3.48,3.79,4.51,6.11,4.49,4.06,4.13,3.19,4.91,5.72,6.07,6.53,7.08,6.62,7.56,7.13,7.83,6.42,7.69,7.25,6.46,7.49,5.77,7.26,7.11,9.56,10.91,11.16,9.69,10.66,7.56,6.26,5.11,4.84,5.65,5.09,4.03,4.62,4.66
P/FCF Ratio,17.38,21.14,23.38,18.86,26.94,74.51,31.94,-,53.04,22.06,21.11,14.94,14.62,13.43,21.05,12.90,17.56,15.94,14.26,11.88,17.37,17.32,15.97,22.07,14.41,16.75,18.81,22.90,25.93,26.58,22.53,31.49,26.27,25.39,35.52,32.05,58.17,104.21,242.86,-154.27,-154.27
P/OCF Ratio,15.76,19.22,20.06,15.89,19.74,36.79,17.50,29.74,19.53,11.52,14.24,11.91,12.03,11.56,17.06,11.55,15.54,14.14,13.04,10.91,15.88,15.84,14.69,20.11,13.27,15.48,17.25,21.30,24.39,25.21,21.54,29.76,24.43,22.98,29.89,27.13,45.66,67.92,99.53,-3509.53,-3509.53
Debt / Equity Ratio,-,-,-,3.04,3.06,3.20,3.33,3.37,3.41,3.52,3.73,3.34,3.24,2.98,3.05,2.67,2.17,1.86,1.57,1.19,1.25,1.17,0.96,0.75,0.86,0.73,0.87,0.64,0.50,0.43,0.39,0.37,0.42,0.92,0.87,0.79,0.78,0.79,0.80,0.78,0.78
Quick Ratio,5.81,5.61,4.61,1.14,1.08,0.96,0.98,0.96,0.90,0.89,0.82,0.82,0.79,0.63,0.66,0.54,0.57,0.54,0.56,0.43,0.48,0.49,0.48,0.46,0.42,0.34,0.33,0.37,0.45,0.57,0.58,0.60,0.53,0.48,0.43,0.37,0.40,0.41,0.38,0.41,0.41
