,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,245.33,254.69,252.52,265.64,259.25,419.38,451.3,433.89,454.63,523.71
Depreciation & Amortization,80.7,81.92,77.67,69.59,67.68,59.26,78.98,106.25,129.06,137.28
Share-Based Compensation,25.33,22.33,33.95,33.35,53.15,83.35,116.19,145.62,166.34,168.13
Other Operating Activities,-18.37,26.36,11.56,-2.59,47.58,-76.99,-146.52,-138.44,-200.54,-198.12
Operating Cash Flow,332.98,385.31,375.7,365.98,427.66,484.99,499.94,547.31,549.48,631
Operating Cash Flow Growth,11.58%,15.71%,-2.49%,-2.59%,16.85%,13.41%,3.08%,9.48%,0.40%,14.84%
Capital Expenditures,-28.85,-26.02,-16.15,-12.44,-19.15,-21.76,-44.94,-35.37,-23.02,-24.37
Acquisitions,-4.22,-103.02,-46.12,-7.89,-63.89,-283.03,-787.2,-572.33,-510.81,-386.26
Other Investing Activities,-0.11,-0.23,0.23,-11.84,-11.63,-7.44,-1.41,-6.56,-2.99,-0.73
Investing Cash Flow,-33.18,-129.27,-62.03,-32.17,-94.67,-312.23,-833.55,-614.25,-536.81,-411.37
Share Issuance / Repurchase,-79.14,-190.47,-294.29,-282.52,-283.54,-228.78,-25.02,-131.47,-103.3,-179.98
Debt Issued / Paid,-53.15,0,0,0,0,0,500,300,-45,0
Other Financing Activities,2.53,4.83,-5.64,-6.11,-11.11,-33.89,-45.57,-71.93,-97.55,-65.53
Financing Cash Flow,-129.76,-185.64,-299.93,-288.63,-294.65,-262.68,429.41,96.6,-245.85,-245.51
Exchange Rate Effect,-4.26,-24.82,-17.64,-6.87,20.68,-14.44,-0.84,10.92,-11.82,-27.4
Net Cash Flow,165.78,45.58,-3.9,38.31,59.02,-104.36,94.96,40.58,-245.01,-53.28
Free Cash Flow,304.14,359.28,359.55,353.54,408.51,463.23,455,511.94,526.46,606.63
Free Cash Flow Growth,10.82%,18.13%,0.08%,-1.67%,15.55%,13.39%,-1.78%,12.52%,2.84%,15.23%
Free Cash Flow Margin,35.31%,38.38%,38.14%,35.77%,37.30%,35.81%,30.02%,30.45%,27.61%,29.37%
Free Cash Flow Per Share,3.28,3.90,4.01,4.05,4.81,5.52,5.40,5.96,6.04,6.97
