,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"4,627","5,945","6,126","8,650","7,425","9,424","9,534","10,155","8,946","10,234","12,198","11,365","14,023","13,755","13,991","12,971","13,903","13,051","14,074","11,602","10,771","12,770","14,278","17,131","17,465","11,789","12,869","14,663","17,691","20,922","21,953","21,321","27,488","24,017","18,673","20,066","20,988","22,049","28,579","25,368","33,368"
Market Cap Growth,6.93%,26.73%,32.60%,90.54%,60.45%,58.53%,55.62%,17.40%,20.49%,8.59%,27.94%,11.92%,56.75%,34.41%,14.70%,14.13%,-0.85%,-5.12%,0.60%,-10.55%,-22.53%,-2.15%,1.45%,47.66%,62.14%,-7.68%,-9.87%,-14.41%,1.29%,77.47%,70.58%,45.41%,55.38%,14.80%,-14.94%,-5.88%,-23.65%,-8.19%,53.05%,26.42%,-
Enterprise Value,"5,616","6,977","7,165","10,195","8,901","10,949","11,148","11,424","10,361","11,959","13,949","13,069","15,659","15,546","15,740","14,659","15,484","14,657","17,260","14,758","13,847","15,894","17,342","20,005","20,218","15,111","16,026","17,646","20,110","23,234","25,206","24,482","32,331","29,346","23,355","25,373","25,670","26,861","33,200","29,064","36,042"
PE Ratio,32.13,-68.80,25.74,40.27,29.00,386.23,29.10,21.61,26.88,56.86,24.98,17.81,35.45,81.29,24.58,21.40,9.21,325.53,18.98,16.09,28.53,74.50,18.84,17.23,33.33,113.79,14.79,12.45,24.17,80.10,24.31,20.94,43.83,280.57,12.74,16.99,28.58,45.41,20.51,15.22,28.53
PS Ratio,2.10,2.58,2.31,2.92,2.31,2.71,2.68,2.87,2.46,2.77,3.28,2.98,3.62,3.47,3.55,3.27,3.54,3.21,3.36,2.73,2.46,2.86,3.06,3.61,3.67,2.48,2.77,3.10,3.72,4.30,4.31,3.94,4.85,4.05,3.02,3.26,3.34,3.41,4.30,3.74,4.92
PB Ratio,2.94,3.85,3.91,1.98,1.71,2.17,2.21,2.39,2.10,2.60,3.04,2.73,3.39,3.37,3.33,2.99,2.97,2.79,2.90,2.35,2.18,2.57,2.80,3.23,3.26,2.23,2.34,2.55,3.00,3.53,3.58,3.35,4.20,3.74,2.76,2.89,2.93,3.07,3.85,3.25,4.15
P/FCF Ratio,36.51,42.18,39.93,57.86,46.75,57.85,49.22,39.82,35.96,41.15,44.15,37.65,46.59,42.65,49.44,52.41,48.89,45.99,44.36,35.24,34.94,31.48,27.64,29.92,29.73,18.31,20.14,21.24,22.99,29.01,30.65,29.84,41.45,43.52,36.82,39.39,45.05,32.96,37.30,31.86,41.91
P/OCF Ratio,15.58,17.97,17.76,22.66,18.10,21.50,19.08,17.72,14.78,15.76,18.27,16.49,20.14,19.23,20.17,19.72,20.18,19.59,20.67,16.45,15.00,15.95,15.63,17.73,18.29,11.72,12.87,13.96,15.58,18.71,19.15,18.74,24.64,24.44,20.34,20.24,21.38,18.02,20.37,20.13,26.48
Debt / Equity Ratio,0.65,0.69,0.69,0.37,0.36,0.36,0.38,0.40,0.37,0.44,0.44,0.42,0.41,0.45,0.43,0.40,0.65,0.65,0.66,0.65,0.63,0.64,0.61,0.55,0.52,0.71,0.59,0.54,0.45,0.45,0.54,0.87,0.79,0.86,0.81,0.78,0.70,0.70,0.68,0.56,0.56
Quick Ratio,1.37,1.44,1.55,1.37,1.34,1.27,1.49,1.76,1.01,0.97,0.94,1.04,0.93,0.85,1.14,1.32,2.79,2.90,1.00,0.90,0.72,0.78,0.93,1.18,0.71,0.92,1.28,1.59,1.57,1.96,1.02,5.29,1.37,1.33,2.36,0.81,0.79,0.77,0.97,1.49,1.49
Current Ratio,3.59,3.91,3.58,2.78,3.25,3.73,4.85,2.85,1.88,2.03,1.86,1.97,1.99,1.78,2.33,2.73,3.79,4.00,2.05,1.88,1.74,1.81,1.86,2.29,1.70,1.70,2.67,3.27,3.34,3.73,2.13,6.65,2.69,2.79,3.63,2.01,1.99,2.12,2.21,2.47,2.47
Asset Turnover,Upgrade,0.17,0.13,0.20,0.14,0.11,0.09,0.12,0.15,0.12,0.11,0.14,0.15,0.13,0.11,0.14,0.14,0.11,0.09,0.13,0.13,0.11,0.09,0.13,0.14,0.11,0.09,0.12,0.13,0.11,0.09,0.12,0.11,0.10,0.09,0.11,0.12,0.10,0.09,0.12,0.13
Interest Coverage,4.91,-1.30,7.46,5.86,5.62,1.33,7.17,9.50,7.27,4.18,9.25,11.67,7.48,3.69,8.85,9.81,7.84,1.11,8.01,6.79,4.38,2.10,8.59,10.64,6.02,1.94,9.82,13.96,8.47,3.62,10.94,8.06,4.91,1.48,11.10,9.48,3.59,4.65,10.98,13.89,13.89
