,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,428.7,669.2,"1,004",856.3,691.4,921.4,"1,082",844.6,788.73,977.3,"1,104",948.8,843.9,"1,064","1,088",970.5,802,"1,202","1,220","1,020",938.96,"1,279","1,420","1,100",958.2,"1,271","1,321","1,180",982.4,"1,378","1,557","1,496","1,231","1,642","1,812","1,477","1,354","1,821","1,994","1,608"
Revenue Growth (YoY),11.35%,18.93%,50.86%,57.12%,61.28%,37.69%,7.82%,-1.37%,14.08%,6.07%,2.01%,12.34%,6.99%,8.82%,-1.46%,2.29%,-4.96%,13.06%,12.13%,5.12%,17.08%,6.41%,16.45%,7.86%,2.05%,-0.69%,-6.96%,7.19%,2.53%,8.44%,17.85%,26.86%,25.29%,19.15%,16.34%,-1.33%,10.02%,10.91%,10.07%,8.92%
Cost of Revenue,402.9,533.6,808.1,691,617.1,721.2,819.7,659.8,644.1,730.6,811.3,723.7,696.8,789.43,796.05,711.4,691.61,886.49,906.66,792.93,796.05,922.6,999.6,841.84,815.8,890.1,916.9,854.2,807.7,992.8,"1,115","1,150","1,075","1,217","1,324","1,122","1,051","1,260","1,318","1,125"
Gross Profit,25.8,135.6,195.6,165.3,74.3,200.2,262.5,184.8,144.63,246.7,292.6,225.1,147.1,274.09,291.68,259.1,110.39,315.92,312.98,227.28,142.91,356.87,420.65,258.59,142.4,380.5,404.5,325.4,174.7,385.1,441.9,346.7,156.1,425.2,487.8,354.2,302.8,560.4,676,483.5
Selling & Marketing,-0.05,0.03,-0.03,-0.01,0.05,0.02,0.01,-0.01,0,-0.01,-0.05,0.01,-0.04,0,0,-0,0,0,0,0,0,0,0,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General & Administrative,34.25,36.57,48.43,50.01,49.45,56.78,54.89,57.11,59.86,61.51,56.35,70.29,69.54,68.37,57.22,67,70.12,71.07,68.44,70.92,78.29,72.38,78.28,73.75,78.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research & Development,9.5,3.3,0,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Operating Expenses,-3.5,0.3,1.8,1.7,-0.9,3,4.5,4,1.03,8.1,10.6,1.7,0.5,5.42,0.48,3.6,8.5,7.12,4.25,2.54,1.56,-13.23,1.97,2.44,-2,3.8,4,-3.9,9.5,8.7,5.6,0.7,-2.3,-160.4,-14.8,-11.8,1.6,18.7,14.3,0
Operating Expenses,41.7,37.4,53.5,45,47.1,61.1,80.9,44.7,60.44,58.1,51.9,69.6,69.9,59.26,63.4,70.4,70.6,39.84,72.23,79.69,73.54,70.94,75.38,73.74,84.3,73.6,3.5,84.6,74.2,68.3,77.6,96.9,94.8,-56.3,80.1,88.9,105.9,96.7,106.1,118.7
Operating Income,-15.9,96.2,116,118.6,25.6,137,179.5,137.4,83.77,187.7,240.4,155.5,77.2,212.85,226.96,183.4,39.08,263.95,240.66,147.04,69.22,285.88,345.26,184.57,57.8,306.4,400.6,240.6,99.3,307.5,356.9,210,59.9,478.6,405.9,152.9,196.1,463.3,566.6,-13
