,2014-01-24,2014-04-25,2014-07-25,2014-10-24,2015-01-23,2015-04-24,2015-07-31,2015-10-30,2016-01-29,2016-04-29,2016-07-29,2016-10-28,2017-01-27,2017-04-28,2017-07-28,2017-10-27,2018-01-26,2018-04-27,2018-07-27,2018-10-26,2019-01-25,2019-04-26,2019-07-26,2019-10-25,2020-01-24,2020-04-24,2020-07-31,2020-10-30,2021-01-29,2021-04-30,2021-07-30,2021-10-29,2022-01-28,2022-04-29,2022-07-29,2022-10-28,2023-01-27,2023-04-28,2023-07-28,2023-10-27
Net Income,762,448,871,828,977,-1,820,520,"1,095","1,103",929,"1,115",821,"1,163","1,016","2,017","-1,389","1,460","1,075","1,115","1,269","1,172",864,"1,364","1,915",646,487,489,"1,270","1,360",763,"1,311","1,480","1,485",929,427,"1,222","1,179",791,909
Depreciation & Amortization,214,215,215,208,206,677,701,696,715,708,737,732,730,718,636,678,666,664,666,651,675,667,657,671,663,672,669,671,678,684,671,676,672,688,668,671,679,679,672,672
Share-Based Compensation,33,37,34,48,33,324,96,113,82,84,79,111,82,76,92,106,72,74,64,104,60,62,61,108,66,62,70,140,65,69,69,140,78,72,62,137,81,75,73,146
Other Operating Activities,603,628,-810,-171,551,912,-801,-50,-95,-569,-195,-486,452,-184,"-1,007","-1,894","2,653","-1,160",-103,-707,51,186,-72,-276,-237,70,-948,561,343,-368,-211,-358,-2,-188,-576,-313,-408,527,-661,"-1,066"
Operating Cash Flow,"1,612","1,328",310,913,"1,767","1,912",816,"1,279","1,797","1,326","1,550","1,472","2,085","1,773",737,907,"2,002","1,038","1,702","1,163","2,055","2,087","1,510","1,867","2,407","1,450",278,"1,861","2,356","1,745","1,292","1,769","2,228","2,057","1,083",922,"1,574","2,460",875,661
Operating Cash Flow Growth,11.48%,4.57%,-68.46%,-11.87%,9.62%,43.98%,163.23%,40.09%,1.70%,-30.65%,89.95%,15.09%,16.03%,33.71%,-52.45%,-38.38%,-3.98%,-41.46%,130.94%,28.22%,2.65%,101.06%,-11.28%,60.53%,17.13%,-30.52%,-81.59%,-0.32%,-2.12%,20.34%,364.75%,-4.94%,-5.43%,17.88%,-16.18%,-47.88%,-29.35%,19.59%,-19.21%,-28.31%
Capital Expenditures,-95,-105,-109,-101,-106,-255,-224,-222,-247,-353,-330,-268,-326,-330,-278,-246,-252,-292,-291,-206,-302,-335,-301,-283,-293,-336,-334,-281,-363,-377,-378,-271,-330,-389,-426,-323,-332,-378,-354,-461
Acquisitions,-159,-16,-146,-432,-33,"-14,273",-179,-818,-135,-81,-12,"-1,294",-22,4,0,"5,982",-35,-26,-104,-15,"-1,496",-212,-145,-56,2,-289,0,-370,-606,-18,0,-91,0,0,"-1,191",-676,0,0,0,-22
Change in Investments,-958,-398,253,-612,-617,-716,-585,-33,126,"5,010",60,"1,455",-583,53,356,313,-88,446,"1,038",342,792,-21,-100,-866,"-1,492",993,358,"-1,381","-1,672","2,232",-330,-344,-115,599,2,-136,49,-86,-168,101
Other Investing Activities,-5,-6,-4,-2,66,29,2,-15,2,-3,-2,34,-11,1,5,-7,-3,-17,-,-,-3,39,-5,-11,-18,-3,-16,12,-132,82,-76,-3,8,61,30,-11,-4,-11,-17,-42
