,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"20,952","23,901","22,286","20,177","24,083","22,384","22,640","18,512","16,754","19,216","18,179","20,604","22,399","23,580","23,199","25,419","24,992","23,291","21,798","23,904","19,967","23,625","24,826","24,249","27,359","21,173","25,878","29,520","29,891","32,237","30,984","27,399","30,642","30,611","28,628","29,101","34,419","38,248","43,714","44,449","56,372"
Market Cap Growth,31.27%,33.74%,17.41%,2.41%,14.94%,-6.35%,1.59%,-8.26%,-30.43%,-14.15%,-19.70%,11.30%,33.70%,22.71%,27.62%,23.37%,11.58%,-1.23%,-6.04%,-5.96%,-20.11%,1.44%,13.89%,1.45%,37.02%,-10.38%,4.24%,21.73%,9.26%,52.26%,19.73%,-7.18%,2.51%,-5.05%,-7.60%,6.21%,12.33%,24.95%,52.69%,52.74%,-
Enterprise Value,"26,358","29,601","27,890","25,427","29,304","27,767","27,850","23,667","21,881","24,480","23,132","26,268","27,818","28,975","28,618","30,721","30,140","28,870","27,466","29,576","25,461","29,898","31,122","30,328","33,244","27,892","31,999","35,373","35,776","38,061","37,048","33,477","36,086","36,641","34,402","34,611","39,585","44,115","49,467","49,725","47,713"
PE Ratio,17.89,19.77,18.02,15.54,17.72,15.30,14.23,11.21,10.45,30.45,27.33,35.52,42.94,16.53,17.60,18.49,14.92,12.41,10.56,10.84,9.10,10.22,10.47,9.96,11.46,9.99,15.72,20.73,22.97,22.82,17.60,15.61,16.43,15.34,12.90,11.15,11.43,12.16,11.99,10.83,12.29
PS Ratio,1.22,1.36,1.25,1.09,1.27,1.15,1.13,0.93,0.88,1.03,1.01,1.19,1.32,1.39,1.34,1.41,1.29,1.12,0.99,1.05,0.85,0.97,0.99,0.94,1.07,0.87,1.25,1.53,1.60,1.66,1.40,1.22,1.30,1.27,1.12,1.06,1.19,1.24,1.34,1.30,1.63
PB Ratio,3.16,3.48,3.11,2.82,3.57,3.33,3.14,2.52,2.41,3.03,2.71,2.95,3.31,3.33,3.09,3.20,3.10,2.72,2.48,2.61,2.32,2.60,2.58,2.43,2.82,2.20,2.65,2.90,2.88,3.01,2.77,2.42,2.64,2.52,2.29,2.26,2.61,2.76,2.90,2.77,3.55
P/FCF Ratio,41.66,44.99,59.08,29.76,41.08,34.74,28.59,27.89,20.17,17.02,15.07,67.22,66.68,170.01,-185.00,33.08,28.75,27.79,24.77,26.42,19.20,27.39,23.89,23.85,30.76,23.89,21.22,20.25,22.16,20.68,38.05,102.39,55.32,65.77,34.17,22.88,21.03,19.73,18.40,14.60,19.26
P/OCF Ratio,8.82,10.49,10.80,8.86,11.34,9.67,9.17,7.80,6.55,6.68,6.02,9.39,9.74,11.15,12.63,9.65,9.20,8.85,7.99,8.47,6.67,8.35,8.32,8.13,9.56,7.24,8.54,9.41,10.01,10.41,12.42,14.09,14.01,14.51,11.85,10.34,11.37,11.76,12.18,10.45,13.45
Debt / Equity Ratio,1.27,1.20,1.16,1.15,1.22,1.21,1.19,1.18,1.24,1.35,1.26,1.22,1.25,1.18,1.14,1.11,1.10,1.07,1.05,1.05,1.16,1.12,1.10,1.09,1.16,1.16,1.06,1.02,1.04,0.99,0.94,0.87,0.90,0.89,0.84,0.80,0.87,0.86,0.83,0.81,0.81
Quick Ratio,1.54,1.55,1.69,1.65,1.53,1.64,1.73,1.84,1.69,1.31,1.44,1.70,1.75,1.72,1.72,1.76,1.62,1.66,1.64,1.71,1.55,1.61,1.74,1.84,1.66,1.77,1.76,1.74,1.69,1.61,1.49,1.37,1.47,1.47,1.49,1.57,1.50,1.54,1.72,1.90,1.90
Current Ratio,1.93,2.04,2.20,2.11,1.96,2.09,2.17,2.31,2.07,1.62,1.75,2.12,2.11,2.11,2.13,2.17,2.03,2.12,2.18,2.19,1.92,2.06,2.20,2.28,2.01,2.30,2.25,2.19,2.13,2.11,2.16,2.17,2.04,2.07,2.11,2.26,2.00,2.14,2.32,2.50,2.50
Interest Coverage,13.21,12.11,15.27,17.94,19.76,20.30,23.03,22.39,17.57,-13.18,20.82,16.37,14.05,14.14,15.41,16.19,16.18,17.21,16.75,14.65,15.78,16.34,14.57,14.05,12.96,9.20,4.92,11.84,13.05,15.48,18.03,14.80,19.35,20.38,20.87,18.56,16.82,10.80,14.58,12.48,13.44
Return on Capital (ROIC),Upgrade,8.39%,8.60%,8.55%,8.99%,9.59%,10.33%,10.56%,10.77%,10.81%,5.87%,6.03%,5.33%,4.98%,9.61%,8.51%,8.46%,10.21%,10.91%,11.77%,12.09%,12.11%,12.29%,12.05%,12.03%,11.80%,10.61%,8.55%,7.30%,6.50%,7.00%,8.43%,8.62%,8.69%,8.84%,9.80%,11.31%,12.37%,14.23%,15.12%,16.15%
