,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,334.2,273.9,319.2,371.4,394.3,378.4,447.2,431.2,347.2,-594.6,481.3,346.2,288.8,310.3,373,402.7,589.2,512.1,559.6,545.3,578.1,629,619.7,607.9,531.3,359.4,147.7,385.5,408.6,470.8,495.5,380.5,518.7,600.5,720.4,769.4,921.3,733.9,"1,221","1,229"
Depreciation & Amortization,222,219.8,227.7,230.1,240.1,221.1,227.3,230.9,227.8,242.5,252.9,250.2,247.5,259.2,269,286.1,293.2,273.5,268.3,252.6,259.7,259.1,261.2,272.1,284.9,272,241.3,266.2,269.5,251.7,230.7,209.9,211,185.7,196.9,203,204.6,221.1,223.4,233.9
Other Operating Activities,119.2,-208,8.2,159.3,-112.4,-123.3,36.4,2,129.8,"1,148",119.4,-755.3,274,41,-67.3,-51.5,10.9,-260.3,-154.7,-69.2,227.3,-525.1,-54.4,-152.9,127.5,-205.5,545.9,180,116.6,-185.6,-395.4,-307.9,306.8,-326.9,-279.1,-291.7,122.9,-270.2,-469,-119.4
Operating Cash Flow,675.4,285.7,555.1,760.8,522,476.2,710.9,664.1,704.8,795.8,853.6,-158.9,810.3,610.5,574.7,637.3,893.3,525.3,673.2,728.7,"1,065",363,826.5,727.1,943.7,425.9,934.9,831.7,794.7,536.9,330.8,282.5,"1,037",459.3,638.2,680.7,"1,249",684.8,975.5,"1,343"
Operating Cash Flow Growth,12.12%,-25.60%,-27.78%,38.91%,-22.71%,66.68%,28.07%,-12.71%,35.02%,67.11%,20.07%,-,14.97%,-23.28%,-32.67%,-,10.24%,-13.96%,17.14%,14.34%,19.23%,-30.90%,22.77%,-0.22%,-11.40%,17.33%,13.12%,14.39%,-15.79%,26.06%,-64.62%,-66.03%,30.43%,-14.45%,92.93%,140.96%,20.48%,49.10%,52.85%,97.30%
Capital Expenditures,-490.3,-263.2,-428.7,-416.7,-428.7,-395.7,-437,-448,-444.5,-417.4,-501.8,-525.1,-520.6,-429.3,-487,-427.4,-502.9,-375.1,-543.5,-494.3,-539.4,-390.2,-520.1,-515.3,-545.2,-456.5,-295.3,-381.1,-505.5,-357.7,-435.6,-378.5,-461,-368.6,-370.7,-342.5,-308.7,-291.8,-271.6,-335.7
Acquisitions,101.4,83.4,104.4,102.2,105.5,123,118.1,99,108.7,116.1,102.1,102.7,112.9,120.8,123.4,112.8,113.7,130,178.3,182.4,163,164.5,134.7,178.4,160.5,113.1,129.5,176.7,182.6,240.9,232.5,212.7,218,188.1,160.2,163,176.4,171.4,145.5,132.1
Change in Investments,-298,4.2,-153.3,-114.6,-126.4,-59.5,-263.6,-141.2,-237.3,9.1,-94.2,287.6,-236.2,-28.5,-69.7,-54.6,-435.9,189,-322,-219.4,-277.8,-175,-339.3,-95.3,-266.2,-53.7,-48.5,-235.8,-518.6,-86.1,-247.9,-192.9,-94.3,-252.3,-262.4,-260,-582.2,-189.8,-625.9,-682.8
Other Investing Activities,-,-,-,-,-,-,-,3.2,-0.1,-,-,-0.5,1,-,-,-,-,-,-1.9,-,-,-,-,1.1,-,17.3,-,-,-,-12.8,-,-,-,26.7,-,-,-,17.5,-,-
Investing Cash Flow,-686.9,-175.6,-477.6,-429.1,-449.6,-332.2,-582.5,-487,-573.2,-292.2,-493.9,-135.3,-642.9,-337,-433.3,-369.2,-825.1,-56.1,-689.1,-531.3,-654.2,-400.7,-724.7,-431.1,-650.9,-379.8,-214.3,-440.2,-841.5,-215.7,-451,-358.7,-337.3,-406.1,-472.9,-439.5,-714.5,-292.7,-752,-886.4
Dividends Paid,-70.8,-389.7,-78.1,-78,-78,-432.4,-78.1,-85.2,-84.8,-576.9,-84.1,-84.2,-84.1,-294.7,-87.8,-87.9,-87.9,-510.1,-98.4,-98.1,-97.7,-806.1,-110.9,-110.8,-110.8,-907.4,-110.6,-110.9,-110.9,-353.7,-118.1,-118.1,-118.1,-639.4,-118.2,-118.3,-128.8,"-1,105.3",-130.7,-141.3
Share Issuance / Repurchase,5.3,11.6,1.7,-22.4,-4.5,6.3,6.4,-67.2,-125.3,-53.7,4.8,3.9,3.9,17.8,1,9.4,11.1,-4,-79.3,-56.7,-195.1,-17,-15.6,-43.8,27,-35.2,4.9,30,11.9,27.4,1.3,-0.1,7.4,14.8,1.7,3.2,13.9,17.5,8.3,14.2
