,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"15,628","15,536","15,754","16,069","17,649","19,402","17,518","18,889","17,099","20,564","24,053","25,252","24,827","26,178","28,232","31,044","31,414","31,893","35,097","35,864","33,584","36,522","39,703","81,441","85,485","74,969","82,845","91,212","87,777","87,337","87,853","75,161","66,465","61,215","55,989","45,945","40,261","32,160","32,406","32,746","37,712"
Market Cap Growth,53.12%,33.38%,25.46%,18.46%,12.93%,24.88%,11.20%,17.55%,-3.12%,5.99%,37.30%,33.69%,45.20%,27.30%,17.37%,22.94%,26.53%,21.83%,24.32%,15.53%,6.91%,14.52%,13.12%,127.08%,154.54%,105.27%,108.66%,12.00%,2.68%,16.50%,6.04%,-17.60%,-24.28%,-29.91%,-36.27%,-38.87%,-39.43%,-47.46%,-42.12%,-28.73%,-
Enterprise Value,"19,549","19,577","19,884","20,430","22,224","24,109","22,115","23,417","27,861","31,159","34,409","35,338","34,622","34,978","37,158","39,433","39,512","40,244","43,306","44,270","41,866","45,161","48,189","100,329","104,525","93,973","101,530","109,575","105,833","105,737","105,969","93,551","84,808","78,888","72,846","62,929","59,896","50,301","49,942","50,936","55,902"
PE Ratio,31.69,30.86,27.28,28.92,25.99,30.53,25.14,26.19,27.06,35.70,52.63,54.07,47.29,43.70,45.76,63.23,24.91,24.27,25.31,24.20,39.70,44.98,52.66,108.01,286.86,454.36,2761.51,-877.04,555.55,-379.73,954.93,326.79,159.39,67.27,66.18,49.03,-2.41,-1.93,-1.37,-1.35,-1.35
PS Ratio,2.58,2.54,2.54,2.55,2.75,3.01,2.72,2.95,2.59,2.85,3.03,2.91,2.81,2.98,3.23,3.64,3.62,3.71,4.16,4.26,3.99,4.34,4.72,8.89,8.27,6.60,6.79,7.25,6.99,6.88,6.65,5.56,4.79,4.33,3.89,3.46,2.77,2.41,2.42,2.43,2.80
PB Ratio,2.38,2.38,2.42,2.49,2.69,3.05,2.72,2.89,1.83,2.19,2.53,2.61,2.55,2.65,2.85,3.11,2.93,3.04,3.36,3.56,3.29,3.69,3.98,1.66,1.73,1.53,1.69,1.86,1.78,1.80,1.82,1.60,1.40,1.30,1.20,1.01,1.48,1.19,1.60,1.68,1.94
P/FCF Ratio,21.58,21.49,20.15,23.82,22.26,24.55,18.14,18.67,23.88,24.90,30.92,25.79,18.97,19.14,27.87,29.74,27.85,31.55,25.00,27.15,24.50,27.30,28.38,46.70,54.04,49.65,39.58,35.48,26.49,23.14,24.97,19.04,18.68,17.47,16.11,18.72,15.79,13.30,12.69,11.69,13.47
P/OCF Ratio,14.74,14.45,13.41,15.00,15.15,16.53,15.52,16.06,15.12,16.00,15.95,14.23,12.90,13.13,17.29,18.68,18.04,19.43,17.24,18.39,16.85,18.89,19.95,33.30,35.47,30.00,25.86,24.70,19.76,17.84,18.72,14.69,13.82,12.57,11.51,11.75,10.22,8.75,8.67,8.29,9.54
Debt / Equity Ratio,0.68,0.73,0.75,0.77,0.77,0.82,0.78,0.76,1.23,1.20,1.17,1.12,1.08,0.96,0.98,0.91,0.82,0.86,0.85,0.90,0.88,0.93,1.83,0.41,0.41,0.41,0.41,0.41,0.41,0.40,0.40,0.42,0.43,0.41,0.40,0.42,0.74,0.74,0.96,0.96,0.96
Quick Ratio,1.08,1.20,1.27,1.38,1.15,1.15,1.17,1.19,1.17,0.87,0.80,0.91,0.81,0.84,0.95,0.97,0.66,0.72,1.01,0.97,0.84,0.72,2.77,0.49,0.52,0.70,0.45,0.48,0.45,0.51,0.51,0.47,0.42,0.40,0.35,0.41,0.17,0.40,0.41,0.16,0.16
Current Ratio,1.41,1.58,1.67,1.74,1.55,1.48,1.48,1.56,1.48,1.09,1.05,1.20,1.36,1.09,1.49,1.25,0.92,0.98,1.38,1.34,1.20,1.03,3.00,0.86,0.84,1.05,0.71,0.78,0.80,0.81,0.82,0.79,0.74,0.74,0.69,0.78,0.79,0.75,0.74,0.76,0.76
Interest Coverage,4.09,6.73,7.19,6.90,6.67,5.57,12.00,8.64,2.90,1.92,3.01,3.94,3.14,3.18,4.02,2.30,4.84,4.00,4.60,3.39,5.31,3.40,3.69,3.13,-0.20,0.81,1.26,2.68,2.22,-5.35,14.40,5.33,9.85,5.05,8.53,5.50,-127.45,2.37,-41.64,-1.31,-39.82
Return on Capital (ROIC),Upgrade,5.95%,5.87%,6.11%,6.26%,7.32%,6.97%,6.67%,6.62%,3.33%,3.23%,3.28%,3.51%,3.91%,4.28%,4.25%,4.12%,8.69%,9.11%,9.73%,10.19%,6.10%,6.19%,4.28%,1.50%,1.15%,0.93%,0.55%,0.44%,0.49%,0.49%,0.72%,0.84%,1.06%,1.10%,1.27%,1.54%,-34.75%,-34.59%,-57.57%,-59.53%
Dividend Yield,1.60%,1.70%,1.70%,1.70%,1.50%,1.40%,1.60%,1.50%,1.70%,1.60%,1.40%,1.40%,1.40%,1.30%,1.30%,1.20%,1.20%,1.20%,1.20%,1.10%,1.20%,1.20%,1.10%,1.00%,1.00%,1.20%,1.00%,1.00%,1.00%,1.00%,1.00%,1.20%,1.40%,1.60%,1.90%,2.40%,2.80%,3.60%,3.60%,3.70%,3.27%
