,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,89.15,34.1,41.71,38.7,71.03,36.47,35.78,23.95,50.97,38.73,40.06,30.25,45.76,24.64,125.76,38.17,303.81,64.15,59.09,108.07,35.15,20.58,22.69,15.43,47.43,64.89,729.99,106.6,34.11,217.4,88.2,66.77,46.18,29.54,485.72,374.6,35.98,42.18,78.81,53.87
Short-Term Investments,0,115.99,114.72,0,0,124.83,119.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,89.15,150.08,156.43,38.7,71.03,161.3,155.48,23.95,50.97,38.73,40.06,30.25,45.76,24.64,125.76,38.17,303.81,64.15,59.09,108.07,35.15,20.58,22.69,15.43,47.43,64.89,729.99,106.6,34.11,217.4,88.2,66.77,46.18,29.54,485.72,374.6,35.98,42.18,78.81,53.87
Cash Growth,-44.26%,316.26%,169.98%,-10.75%,-20.33%,7.47%,-0.60%,-38.13%,-28.24%,-75.99%,-74.24%,26.32%,-10.21%,-36.38%,213.96%,26.16%,563.88%,160.39%,-53.01%,183.16%,-88.43%,-67.92%,-61.61%,-85.72%,34.94%,215.34%,3117.53%,590.77%,-28.07%,235.02%,-87.92%,-37.36%,35.36%,-86.41%,450.67%,461.01%,-22.09%,42.80%,-83.77%,-85.62%
Receivables,"1,183","1,001","1,030","1,068","1,361","1,109","1,126",978.13,"1,083","1,010","1,151","1,016","1,046",992.13,"1,067","1,126","1,250","1,128","1,262","1,170","1,300","1,119","1,144","1,170","1,174","1,168","1,269","1,429","1,485","1,412","1,465","1,437","1,661","1,523","1,635","1,756","1,877","1,513","1,602","1,657"
Inventory,228.19,281.72,333.87,349.66,281.49,289.56,302.23,336.48,359.23,292.55,311.05,328.72,361.78,286.3,305.04,223.06,264.17,171.6,192.51,238.04,277.1,174.12,204.01,235.47,286.5,176.14,214.3,265.6,308.09,187.69,217.29,267.55,287.04,262.42,322.22,374.4,423.34,405.8,445.81,507.31
Other Current Assets,865.57,635.18,581.46,"1,236","1,079",890.34,784,"1,280","1,097","1,074",912.52,"1,103","1,058","1,028",906.08,"1,099",953.09,913.94,640.14,775.77,688.98,817.76,850.42,993.25,"1,055",996.62,"1,007","1,329","1,320","1,451","1,303","1,499","1,479","1,453","1,477","1,718","1,800","1,760","1,882","2,030"
Total Current Assets,"2,366","2,068","2,102","2,692","2,793","2,450","2,368","2,619","2,591","2,415","2,415","2,478","2,511","2,331","2,403","2,487","2,771","2,278","2,153","2,292","2,301","2,132","2,221","2,415","2,563","2,405","3,220","3,130","3,147","3,269","3,074","3,270","3,474","3,268","3,920","4,223","4,136","3,722","4,009","4,248"
"Property, Plant & Equipment","17,713","17,979","18,255","18,647","18,811","19,079","19,406","19,892","20,097","20,448","20,808","21,351","21,642","22,071","22,537","23,617","23,959","24,477","24,968","25,610","26,033","26,304","26,912","27,585","28,041","28,611","29,093","30,883","31,266","31,879","32,467","33,378","33,853","34,407","35,029","36,113","36,745","37,578","38,518","39,499"
Long-Term Investments,507.93,513.99,518.03,515.03,518.07,497.92,476.78,516.48,502.95,518.75,525.81,544.64,561.59,565.46,570.26,585.42,580.45,576.44,585.96,881.79,"1,127","1,150","1,266","1,321","1,295","1,311","1,342","1,564","1,587","1,668","1,823","1,897","1,969","2,120","2,431","2,543","2,635","2,555","3,051",998.29
