,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,235.96,127.37,234.61,221.61,253.25,207.51,235.92,181.81,244.15,203.65,265.32,229.18,259.46,230.75,260.37,237.42,269.55,242.77,289.38,231.31,308.68,31.45,318.88,250.04,334.75,252.23,346.26,271.92,366.14,264.52,283.17,306.7,443.45,291.86,349.41,320.16,491.16,15.42,339.66,"-1,288.49"
Depreciation & Amortization,150.81,152.21,153.21,158.43,163.84,163.67,167.88,170.47,173.99,176.51,181.29,183.69,186.81,189.88,194.47,202.65,204.27,199.14,208.67,207.85,214.95,219.08,222.6,228.65,236.21,240.52,244.45,260.2,270.7,274.65,276.85,280.81,289.33,294.24,302.14,308.54,312.96,319.99,329.53,343.36
Other Operating Activities,107.03,123.29,119.53,-132.08,74.45,2.57,82.23,-269.84,81.83,98.32,225.32,145.01,-0.91,28.97,126.06,80.29,-296.1,78.51,211.48,-16.28,-142.19,292.61,28.78,36.04,-150.66,92.32,-99.88,-345.76,-225.43,-143.14,152.82,-145.18,-360.84,-116.22,195.53,83.7,-734.96,242.7,-147.32,"1,422"
Operating Cash Flow,493.8,402.87,507.35,247.96,491.54,373.74,486.04,82.43,499.96,478.47,671.93,557.87,445.35,449.6,580.9,520.36,177.71,520.42,709.53,422.88,381.44,543.15,570.26,514.73,420.31,585.07,490.83,186.36,411.42,396.03,712.83,442.33,371.94,469.88,847.09,712.39,69.16,578.12,521.88,477.01
Operating Cash Flow Growth,4.37%,36.16%,24.37%,-49.04%,-0.46%,-7.23%,-4.20%,-66.75%,1.71%,28.02%,38.25%,576.75%,-10.92%,-6.03%,-13.55%,-6.73%,-60.10%,15.75%,22.14%,-18.73%,114.63%,4.37%,-19.63%,21.72%,10.19%,7.72%,-13.93%,-63.79%,-2.12%,-32.31%,45.23%,137.35%,-9.60%,18.65%,18.83%,61.05%,-81.41%,23.04%,-38.39%,-33.04%
Capital Expenditures,-348.69,-375.35,-393.45,-486.25,-362.59,-377.79,-436.91,-546.85,-431.47,-437.7,-490,-617.7,-523.56,-623.39,-495.33,-705.83,-476.69,-658.18,-556.29,-684.86,-628.13,-749.62,-751.28,-782.45,-725.52,-674.68,-701.37,-841.43,-688.98,-734.24,-787.91,-963.94,-764.59,-784.49,-803.66,"-1,089.11",-977.14,"-1,062.37","-1,086.11","-1,211.23"
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-910.29,-7.34,-5.88,-14.12,-177.81,-249.14,-16.82,-108.96,-41.42,-6.11,-6.21,91.18,"-1,321.25",-34.13,-66.4,-144.72,-82.14,-113.86,-163.15,-340.59,-124.91,-87.85,-302.16,-497.36,297.55
Change in Investments,-4.1,3.24,-0.2,-11.16,-2.01,21.75,1.79,37.16,1.38,3.96,1.68,-217.9,5.08,-25.61,34.89,8.03,2.17,-0.33,7.15,128.36,-3.3,49.25,7.27,-23.89,7.9,2.99,-15.55,36.96,11.46,1.66,7.55,12.26,14.23,2.03,10.69,6.49,7.8,12.99,33.27,4.77
Other Investing Activities,1.64,1.84,-8.14,28.83,0.07,4.76,-7.59,9.06,5.49,-8.49,-6.47,45.67,-16.11,-4.33,-3.73,29.65,2.14,-3.04,4.84,2.82,4.89,-0.84,-5.18,25.33,6.12,5.01,6.52,6.16,7.14,5.53,4.78,4.74,5.98,4.8,4.47,5.18,5.64,5.42,-11.11,-2.84
Investing Cash Flow,-351.15,-370.28,-401.79,-468.58,-364.53,-351.29,-442.71,-500.63,-424.6,-442.22,-494.8,-789.93,-534.58,-653.34,-464.17,"-1,578.43",-479.72,-667.43,-558.42,-731.48,-875.67,-718.03,-858.15,-822.44,-717.61,-672.89,-619.21,"-2,119.56",-704.52,-793.46,-920.31,"-1,029.09",-858.25,-940.81,"-1,129.09","-1,202.35","-1,051.55","-1,346.13","-1,561.31",-911.75
