,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,511.83,453.43,298.28,250.56,473.65,260.04,276.92,116.3,716.01,398.26,560.32,146.6,27.54,26.53,37.29,46.35,38.53,36.87,40.02,31.32,56.72,55.81,42.8,40.41,287.07,872.42,"1,627",465.64,610.88,631.62,449.3,362.11,191.55,253.9,67.06,108.58,59.87,57.88,82.66,279.13
Cash & Cash Equivalents,511.83,453.43,298.28,250.56,473.65,260.04,276.92,116.3,716.01,398.26,560.32,146.6,27.54,26.53,37.29,46.35,38.53,36.87,40.02,31.32,56.72,55.81,42.8,40.41,287.07,872.42,"1,627",465.64,610.88,631.62,449.3,362.11,191.55,253.9,67.06,108.58,59.87,57.88,82.66,279.13
Cash Growth,149.18%,23.91%,-17.83%,8.32%,-7.46%,-42.65%,-7.16%,-53.58%,51.17%,53.15%,102.34%,26.05%,-96.15%,-93.34%,-93.35%,-68.38%,39.89%,38.98%,7.33%,-32.44%,47.22%,51.38%,6.96%,29.03%,406.14%,1463.23%,3701.28%,1052.40%,112.80%,-27.60%,-72.39%,-22.23%,-68.64%,-59.80%,-85.07%,-70.01%,-68.74%,-77.20%,23.27%,157.07%
Receivables,211.74,217.22,219.85,213.21,231.57,250.31,240.75,233.69,246.77,265.02,287.52,279.38,266.81,265.55,299.12,292.49,302.62,320.09,325.93,270.18,317.13,339.98,300.14,294.41,304.61,330.17,333.53,330.29,380.61,386.32,393.77,385.67,404.37,453.78,473.71,470.17,474.8,513.38,556.38,375.05
Inventory,"2,397","2,463","2,518","2,555","2,528","2,561","2,607","2,631","2,702","2,741","2,790","2,779","2,873","2,959","2,988","3,010","3,053","3,092","3,140","3,193","3,229","3,262","3,349","3,454","3,557","3,529","3,527","3,653","3,622","3,647","3,647","3,686","3,846","4,005","4,138","4,359","4,544","4,626","4,632","4,658"
Other Current Assets,40.66,38.54,34.69,48.42,40.93,37.71,33.09,29.02,36.93,33.83,32.03,53.02,38.54,38.2,34.48,49.04,52.52,52.04,54.46,48.26,46.9,42.36,32.91,44.76,53.4,53.21,45.32,50.66,73.95,72.99,72.15,70.09,81.58,86.8,82.05,110.38,109.35,113.6,107.16,245.75
Total Current Assets,"3,161","3,172","3,071","3,067","3,274","3,109","3,158","3,010","3,701","3,438","3,670","3,258","3,206","3,290","3,358","3,398","3,446","3,501","3,560","3,543","3,650","3,701","3,724","3,834","4,202","4,784","5,533","4,500","4,688","4,738","4,562","4,504","4,523","4,800","4,761","5,048","5,188","5,311","5,378","5,558"
"Property, Plant & Equipment","2,463","2,529","2,601","2,659","2,699","2,744","2,805","2,862","2,914","2,979","3,059","3,123","3,175","3,229","3,293","3,344","3,390","3,435","3,502","3,587","5,563","5,649","5,780","5,877","5,944","5,965","5,987","6,090","6,154","6,192","6,213","6,196","6,213","6,248","6,453","6,536","6,726","6,887","7,102","7,238"
Long-Term Investments,-9.81,-6.97,-6.76,0,-4.24,5.49,6.82,0,-64.28,-72.96,-84.21,0,-92.61,-98.05,-131.85,0,-89.78,-94.43,-102.64,0,-109.48,-113.53,-117.55,0,-73.21,-155.53,-174.18,0,-165.4,-177.12,-172.81,0,-180.61,0,0,0,0,-260.64,-282.89,0
Goodwill,756.23,756.35,756.34,756.38,756.38,756.85,757.09,757.14,757.13,757.13,757.25,785.4,785.57,786.94,787.21,789.06,789.1,789.1,789.18,807.26,808.72,808.39,808.26,936.81,910.14,873,873.72,881.03,879.47,881.21,878.87,879.34,881.77,881.3,881.1,884.45,892.09,897.13,895.4,897.7
Other Long-Term Assets,58.99,57.59,53.73,58.38,60.59,52.95,48.64,47.96,111.53,109.1,120.85,37.38,130.58,137.82,172.8,41.35,131.16,136.47,146.21,43.43,149.61,157.06,177.89,70.11,126.19,261.83,284.18,125.78,295.19,314.41,308.31,139.11,323.2,138.16,142.77,158.97,167.03,441.48,459.56,179.46
Total Long-Term Assets,"3,269","3,336","3,404","3,473","3,512","3,559","3,618","3,667","3,718","3,773","3,853","3,946","3,998","4,056","4,121","4,174","4,220","4,266","4,335","4,438","6,412","6,501","6,648","6,883","6,907","6,944","6,971","7,097","7,163","7,211","7,227","7,214","7,237","7,268","7,477","7,580","7,785","7,965","8,174","8,315"
Total Assets,"6,430","6,508","6,475","6,540","6,786","6,668","6,775","6,677","7,420","7,211","7,522","7,204","7,204","7,346","7,479","7,572","7,667","7,767","7,895","7,981","10,062","10,202","10,373","10,717","11,109","11,729","12,504","11,597","11,851","11,949","11,789","11,719","11,760","12,068","12,238","12,628","12,973","13,277","13,552","13,873"
Accounts Payable,"2,161","2,302","2,409","2,417","2,471","2,536","2,626","2,608","2,783","2,915","2,999","2,937","2,988","3,092","3,154","3,190","3,223","3,315","3,384","3,376","3,439","3,516","3,607","3,605","3,758","3,936","4,084","4,185","4,318","4,584","4,609","4,695","4,943","5,259","5,574","5,881","6,056","6,220","6,200","6,092"
Deferred Revenue,249.45,224.28,235.37,17.26,280.74,0,0,79.77,0,0,0,90.17,0,0,0,85.41,0,0,0,105.57,329.47,249.28,367.18,105.57,272.51,430.25,425.71,133.28,599.61,498.44,658.26,155.9,0,203.74,218.09,175.21,0,643.07,325.69,7.86
Current Debt,0.07,0.06,0.04,0.03,0.01,0,0,125.72,0,0,0,123.93,0,0,0,132.74,0,0,0,158.06,296.61,304.03,308.73,316.06,316.93,318.6,818.32,322.78,629.21,333.62,336.96,337.83,334.88,341.71,360.53,366.72,375.45,380.62,385.94,389.54
Other Current Liabilities,187.43,200.5,201.48,396.11,200.89,470.9,477.79,232.68,533.07,452.03,466.35,249.9,517.77,474.25,474.25,239.19,525.4,504.25,520.98,253.99,261.58,290.93,298.38,443.08,277.29,336.89,341.55,621.7,355.79,355.98,385.98,685.57,892.71,609.03,688.77,640.73,924.87,450.17,919.63,"1,172"
Total Current Liabilities,"2,598","2,727","2,846","2,831","2,952","3,007","3,104","3,046","3,316","3,367","3,465","3,401","3,506","3,566","3,629","3,647","3,748","3,819","3,905","3,894","4,326","4,360","4,581","4,469","4,625","5,022","5,669","5,262","5,903","5,772","5,990","5,875","6,171","6,413","6,841","7,064","7,356","7,694","7,831","7,661"
Long-Term Debt,"1,396","1,396","1,396","1,397","1,397","1,397","1,397","1,390","1,886","1,886","1,887","1,887","1,978","2,604","2,901","2,978","3,193","3,254","3,174","3,417","5,090","5,415","5,346","5,546","6,133","5,780","5,763","5,842","5,586","5,572","5,555","5,529","5,527","6,353","6,180","6,178","6,782","6,744","6,998","7,451"
Other Long-Term Liabilities,272.46,266.82,256.34,294.71,293.09,294.43,272.27,278.95,278.38,267.63,269.65,289.39,297.83,306.19,335.83,293.08,301.58,309.29,316.93,315.98,272.63,281.41,279.85,304.57,241.85,337.62,362.27,352.06,368.77,387.58,385.4,381.78,391.11,408.88,422,446.61,459.31,466.3,482.88,499.45
Total Long-Term Liabilities,"1,669","1,663","1,653","1,691","1,690","1,691","1,669","1,669","2,164","2,154","2,156","2,176","2,275","2,910","3,237","3,271","3,495","3,563","3,491","3,733","5,363","5,697","5,626","5,850","6,375","6,117","6,125","6,194","5,955","5,960","5,940","5,911","5,918","6,762","6,602","6,625","7,242","7,210","7,481","7,951"
Total Liabilities,"4,267","4,390","4,499","4,522","4,642","4,698","4,773","4,715","5,480","5,521","5,622","5,577","5,781","6,476","6,865","6,919","7,243","7,382","7,396","7,627","9,689","10,057","10,207","10,320","11,000","11,139","11,795","11,456","11,858","11,732","11,930","11,785","12,089","13,175","13,443","13,689","14,598","14,904","15,312","15,612"
Total Debt,"1,396","1,396","1,397","1,397","1,397","1,397","1,397","1,390","1,886","1,886","1,887","1,887","1,978","2,604","2,901","2,978","3,193","3,254","3,174","3,417","5,387","5,719","5,655","5,862","6,450","6,098","6,581","6,165","6,215","5,906","5,892","5,867","5,862","6,695","6,541","6,545","7,158","7,125","7,384","7,841"
Debt Growth,27.41%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,-0.47%,35.02%,35.04%,35.04%,35.76%,4.86%,38.05%,53.77%,57.84%,61.47%,24.94%,9.43%,14.73%,68.70%,75.79%,78.13%,71.54%,19.74%,6.62%,16.39%,5.17%,-3.64%,-3.15%,-10.47%,-4.84%,-5.69%,13.35%,11.01%,11.56%,22.11%,6.42%,12.90%,19.80%
Common Stock,1.06,1.05,1.02,1.02,1.01,1,0.99,0.98,0.97,0.95,0.95,0.93,0.91,0.88,0.85,0.84,0.82,0.81,0.8,0.79,0.78,0.77,0.76,0.76,0.74,0.74,0.73,0.71,0.7,0.69,0.68,0.67,0.66,0.64,0.63,0.62,0.61,0.6,0.6,0
Retained Earnings,999.75,948.52,806.64,822.47,908.35,726.18,732.74,678.84,637.82,379.62,560.3,289.5,90.27,-428.24,-654.48,-612.84,-824.36,-863.66,-768.25,-909.19,-896.45,"-1,115.02","-1,094.08",-889.07,"-1,137.39",-679.51,-578.17,"-1,139.14","-1,275.41","-1,075.77","-1,430.06","-1,365.8","-1,636.27","-2,391.11","-2,494.83","-2,375.86","-2,952.8","-2,994.42","-3,132.52","-3,131.53"
Comprehensive Income,"-1,212.96","-1,255.81","-1,294.05","-1,334.95","-1,381.5","-1,422.74","-1,470.2","-1,510.69","-1,559.82","-1,608.7","-1,661.54","-1,708.91","-1,760.48","-1,805.84","-1,822.12","-1,847.33","-1,902.67","-1,949.75","-2,010.39","-2,058.55","-2,085.02","-2,131.16","-2,182.6",4.89,-25.76,-22.11,-17.04,-2.16,-6.3,-2.59,-7.83,-6.8,-1.74,-3.61,-3.98,3,21.89,36.07,30.29,39.39
Shareholders' Equity,"2,163","2,118","1,976","2,018","2,144","1,970","2,002","1,961","1,940","1,690","1,901","1,627","1,423",869.31,614.18,653.05,423.83,384.99,498.38,353.67,372.37,144.68,166.22,397.34,108.84,589.1,709.23,140.26,-6.98,217.69,-140.85,-66.42,-328.27,"-1,107.43","-1,205.46","-1,060.75","-1,625.02","-1,627.47","-1,760.47","-1,739.28"
Total Liabilities and Equity,"6,430","6,508","6,475","6,540","6,786","6,668","6,775","6,677","7,420","7,211","7,522","7,204","7,204","7,346","7,479","7,572","7,667","7,767","7,895","7,981","10,062","10,202","10,373","10,717","11,109","11,729","12,504","11,597","11,851","11,949","11,789","11,719","11,760","12,068","12,238","12,628","12,973","13,277","13,552","13,873"
Net Cash / Debt,-884.49,-942.99,"-1,098.25","-1,146.08",-923.1,"-1,136.83","-1,120.08","-1,273.72","-1,169.87","-1,488.07","-1,326.18","-1,740.42","-1,950","-2,577.53","-2,863.53","-2,932.04","-3,154.54","-3,216.67","-3,134.31","-3,385.81","-5,330.12","-5,663.68","-5,611.73","-5,821.48","-6,163.1","-5,225.86","-4,954.29","-5,699.05","-5,604.35","-5,274.45","-5,442.75","-5,504.45","-5,670.02","-6,440.85","-6,473.48","-6,436.45","-7,097.79","-7,066.83","-7,301.62","-7,561.87"
Net Cash Per Share,-8.18,-8.77,-10.44,-11.09,-8.94,-11.13,-11.12,-12.75,-11.87,-15.30,-13.80,-18.33,-20.86,-28.23,-32.53,-34.15,-37.32,-38.97,-38.50,-41.99,-67.22,-72.23,-72.91,-76.10,-81.45,-69.83,-66.42,-78.31,-78.92,-75.07,-78.61,-81.03,-84.39,-98.06,-101.37,-101.91,-113.75,-115.16,-120.51,-126.72
