,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"1,541","1,642","2,124","2,836","1,840","1,841","2,280","3,103","2,000","2,148","2,556","3,691","2,348","2,419","3,025","4,434","2,803","2,928","3,537","4,849","3,213","2,837","3,850","5,040","3,339","2,288",630,"2,640","1,238","1,141","2,160","4,676","2,981","2,695","4,294","6,052","4,049","3,778","5,462","7,341"
Revenue Growth (YoY),29.44%,26.10%,26.39%,24.96%,19.40%,12.11%,7.38%,9.39%,8.69%,16.70%,12.08%,18.94%,17.42%,12.63%,18.34%,20.15%,19.36%,21.02%,16.94%,9.36%,14.63%,-3.11%,8.85%,3.94%,3.92%,-19.35%,-83.64%,-47.62%,-62.92%,-50.13%,242.86%,77.12%,140.79%,136.20%,98.80%,29.43%,35.83%,40.19%,27.20%,21.30%
Cost of Revenue,207.85,235.33,240.58,216.52,165.41,168.46,187.49,155.62,120.61,128.67,126.08,101.49,58.76,80.4,67.43,54.18,-444.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gross Profit,"1,333","1,406","1,883","2,620","1,675","1,672","2,093","2,947","1,879","2,019","2,430","3,589","2,290","2,339","2,957","4,380","3,247","2,928","3,537","4,849","3,213","2,837","3,850","5,040","3,339","2,288",630,"2,640","1,238","1,141","2,160","4,676","2,981","2,695","4,294","6,052","4,049","3,778","5,462","7,341"
"Selling, General & Admin",772.16,906.15,"1,086","1,215",998.83,"1,148","1,320","1,361","1,118","1,363","1,584","1,700","1,383","1,659","1,933","2,134","1,622","2,035","2,150","2,437","1,905","2,100","2,414","2,482","1,971","1,913",898,"1,525","1,123","1,244","2,014","2,450","1,908","2,240","3,044","3,233","2,693","3,070","3,523","3,920"
Other Operating Expenses,60.29,61.6,64.33,82.4,96.99,90.36,94.83,97.88,103.03,105.66,113.51,"1,056",117,123.38,130.7,143.81,154.11,163,166,165,165,181,189,188,196,684,216,800,268,208,202,211,225,281,250,236,11,258,266,318
Operating Expenses,832.45,967.75,"1,150","1,297","1,096","1,238","1,415","1,459","1,221","1,469","1,697","2,756","1,500","1,783","2,064","2,278","1,777","2,198","2,316","2,602","2,070","2,281","2,603","2,670","2,167","2,597","1,114","2,325","1,391","1,452","2,216","2,661","2,133","2,521","3,294","3,469","2,704","3,328","3,789","4,238"
Operating Income,500.85,438.73,733.01,"1,323",578.87,433.97,678.33,"1,489",657.9,550.32,732.41,833.23,790.05,556.46,893.26,"2,102","1,470",730,"1,221","2,247","1,143",556,"1,247","2,370","1,172",-309,-484,315,-153,-311,-56,"2,015",848,174,"1,000","2,583","1,345",450,"1,673","3,103"
Interest Expense / Income,22.19,17.75,17.11,22.95,30.55,33.48,41.55,41.44,43.77,46.89,50.29,55.48,55.34,55.72,60.94,66.34,71,70,65,68,66,66,68,70,62,64,96,98,98,98,81,80,75,68,76,102,145,194,241,254
Other Expense / Income,28.47,4.93,0.14,-5.84,-3.72,-6.75,-11.59,-8.9,-2.4,42.93,-10.43,-19.79,-27.71,-26.87,-30.8,-31.38,458.05,-93,-54,-61,445,-478,-28,-63,-310,349,-789,-618,-496,-131,-96,967,-43,955,-220,305,-252,-47,-186,-300
