,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"6,917","7,797","7,856","7,197","6,616","6,859","6,927","6,392","6,083","6,649","6,982","6,971","6,064","6,917","7,473","8,294","6,896","7,726","7,504","7,499","6,751","7,699","7,642","7,713","7,153","6,651","7,446","7,444","7,585","7,594","8,122","8,104","7,746","7,832","8,032","8,152","8,019","8,967","9,141","9,047"
Revenue Growth (YoY),-8.79%,-1.52%,-0.90%,-7.60%,-4.35%,-12.03%,-11.83%,-11.19%,-8.06%,-3.06%,0.79%,9.06%,-0.31%,4.03%,7.03%,18.98%,13.72%,11.70%,0.41%,-9.59%,-2.10%,-0.35%,1.84%,2.85%,5.95%,-13.61%,-2.56%,-3.49%,6.04%,14.18%,9.08%,8.87%,2.12%,3.13%,-1.11%,0.59%,3.52%,14.49%,13.81%,10.98%
Cost of Revenue,"2,374","2,696","2,734","2,632","2,229","2,378","2,383","2,375","2,096","2,364","2,432","2,499","2,177","2,519","2,735","3,001","2,615","2,744","2,618","2,781","2,465","2,665","2,605","2,778","2,402","2,179","2,416","2,572","2,274","2,353","2,596","2,807","2,608","2,648","2,935","3,211","3,038","3,228","3,165","3,462"
Gross Profit,"4,543","5,101","5,122","4,565","4,387","4,481","4,544","4,017","3,987","4,285","4,550","4,472","3,887","4,398","4,738","5,293","4,281","4,982","4,886","4,718","4,286","5,034","5,037","4,935","4,751","4,472","5,030","4,872","5,311","5,241","5,526","5,297","5,138","5,184","5,097","4,941","4,981","5,739","5,976","5,585"
"Selling, General & Admin","1,547","1,716","1,763","1,975","1,494","1,568","1,566","2,028","1,496","1,513","1,554","1,754","1,449","1,639","1,629","1,874","1,833","1,868","1,710","1,997","2,217","1,831","2,234","2,413","1,944","1,722","1,769","2,022","1,849","2,093","2,108","2,350","1,840","2,128","2,129","2,017","2,250","3,173","2,606","2,031"
Other Operating Expenses,45,511,14,58,22,21,19,88,18,19,19,18,22,22,21,23,22,21,20,19,19,16,15,16,18,19,18,-55,18,19,-37,0,0,0,0,0,0,0,0,665
Operating Expenses,"1,592","2,227","1,777","2,033","1,516","1,589","1,585","2,116","1,514","1,532","1,573","1,772","1,471","1,661","1,650","1,897","1,855","1,889","1,730","2,016","2,236","1,847","2,249","2,429","1,962","1,741","1,787","1,967","1,867","2,112","2,071","2,350","1,840","2,128","2,129","2,017","2,250","3,173","2,606","2,696"
Operating Income,"2,951","2,874","3,345","2,532","2,871","2,892","2,959","1,901","2,473","2,753","2,977","2,700","2,416","2,737","3,088","3,396","2,426","3,093","3,156","2,702","2,050","3,187","2,788","2,506","2,789","2,731","3,243","2,905","3,444","3,129","3,455","2,947","3,298","3,056","2,968","2,924","2,731","2,566","3,370","2,889"
Interest Expense / Income,268,254,267,263,275,259,247,227,247,223,220,201,219,213,223,259,227,168,145,125,152,150,132,136,129,162,163,164,167,161,154,146,154,126,138,170,230,297,261,273
Other Expense / Income,32,17,5,6,16,3,22,13,66,26,55,130,66,54,83,178,84,83,73,116,120,107,125,131,238,94,133,152,162,150,140,115,194,103,121,-52,78,141,24,100
