,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30
Net Income,682,698,962,655,791,865,"1,179",785,950,846,"1,249",842,"1,141","1,008",950,767,-921,"1,137","1,092",847,"1,101",989,"1,367","1,115",847,-790,"1,518","1,251","1,449","1,509","1,874","1,337","1,396","1,439","1,468","1,331","1,240","1,031","1,450","1,578"
Depreciation & Amortization,132,140,147,154,152,153,154,160,167,168,173,173,175,185,179,187,185,223,178,171,187,184,175,187,534,223,217,247,112,221,168,193,183,296,160,319,144,236,186,184
Share-Based Compensation,43,46,43,49,48,51,54,62,60,60,57,54,51,53,50,53,55,60,41,92,93,99,80,110,113,126,136,189,142,144,136,170,161,171,170,194,192,199,196,206
Other Operating Activities,-120,444,-469,6,800,273,-896,-462,-301,413,-691,-87,-253,-284,-604,316,"1,468",850,-10,414,-313,738,"-1,228",-500,-314,440,-989,786,-413,138,"-1,067","1,057","-1,571",-755,"-1,441",-843,654,787,"-1,898",849
Operating Cash Flow,737,"1,328",683,864,"1,791","1,342",491,545,876,"1,487",788,982,"1,114",962,575,"1,323",787,"2,270","1,301","1,524","1,068","2,010",394,912,"1,180",-1,882,"2,473","1,290","2,012","1,111","2,757",169,"1,151",357,"1,001","2,230","2,253",-66,"2,817"
Operating Cash Flow Growth,64.88%,-0.90%,10.52%,161.82%,143.01%,1.05%,-28.11%,-36.92%,-51.09%,10.80%,60.49%,80.18%,27.17%,-35.31%,-27.03%,34.73%,-29.35%,135.97%,126.26%,15.19%,35.71%,-11.45%,-69.72%,-40.16%,10.49%,-,123.86%,171.16%,9.32%,-,25.96%,11.48%,-86.90%,-42.79%,-67.87%,-63.69%,1219.53%,95.74%,-,181.42%
Capital Expenditures,-221,-208,-260,-225,-235,-240,-318,-288,-286,-241,-277,-223,-263,-329,-270,-227,-231,-300,-343,-287,-216,-273,-284,-238,-275,-289,-176,-168,-177,-174,-184,-178,-154,-242,-264,-236,-200,-269,-253,-205
Change in Investments,179,233,540,-221,19,447,-67,-24,442,-258,243,546,-480,-191,258,13,983,72,6,375,339,130,45,-202,166,18,-715,"-2,074",-861,374,583,"-1,359",-380,409,-89,512,352,706,672,671
Other Investing Activities,-,-1,-,-,-,-,-,-,-3,9,-42,-11,19,-,-,-,-,-22,4,-,1,-,-109,-,139,1,2,254,-72,-13,102,-69,-72,20,139,-85,8,-10,-1,-9
Investing Cash Flow,-42,24,280,-446,-216,207,-385,-312,153,-490,-76,312,-724,-520,-12,-214,752,-250,-333,88,124,-143,-348,-440,30,-270,-889,"-1,988","-1,110",187,501,"-1,606",-606,187,-214,191,160,427,418,457
