,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,135.9,162.15,143.34,127.12,344,254.49,139.72,130.92,128.41,122.95,178.8,367.35,183.46,171.7,161.59,188.25,163.58,158.1,148.55,131.46,140.23,138.3,208.6,146.1,"2,886","1,029",628.49,451.64,210.21,274.77,196.52,196.6,199.45,176.03,195.64,170.75,195.28,210.35,491.75,563.46
Cash & Cash Equivalents,135.9,162.15,143.34,127.12,344,254.49,139.72,130.92,128.41,122.95,178.8,367.35,183.46,171.7,161.59,188.25,163.58,158.1,148.55,131.46,140.23,138.3,208.6,146.1,"2,886","1,029",628.49,451.64,210.21,274.77,196.52,196.6,199.45,176.03,195.64,170.75,195.28,210.35,491.75,563.46
Cash Growth,-13.39%,3.34%,-6.23%,-29.17%,153.12%,56.95%,-2.52%,2.99%,-62.67%,-51.69%,27.97%,180.60%,42.87%,39.65%,-9.63%,-48.75%,-10.83%,-7.92%,-8.07%,-30.17%,-14.27%,-12.53%,40.42%,11.13%,1958.22%,644.15%,201.30%,209.13%,-92.72%,-73.30%,-68.73%,-56.47%,-5.12%,-35.93%,-0.45%,-13.15%,-2.09%,19.49%,151.36%,230.00%
"Property, Plant & Equipment","18,563","18,390","19,422","17,668","22,288","22,240","20,635","20,578","20,609","20,314","21,521","21,193","22,123","22,055","21,934","22,092","21,652","20,764","20,597","20,638","20,674","20,977","22,688","22,484","21,757","21,741","21,746","21,599","21,408","21,220","22,830","22,870","23,055","22,789","22,355","22,277","22,106","23,140","22,696","22,375"
Goodwill and Intangibles,0,0,0,363.97,0,0,"1,052","1,047","1,045","1,043","1,043","1,033","1,033","1,034","1,034","1,035","1,035","1,034","1,046","1,051","1,051","1,050","1,050","1,051","1,050","1,050","1,051","1,052","1,052","1,052","1,046","1,046","1,046","1,045","1,043","1,044","1,045","1,045","1,045","1,045"
Total Assets,"19,703","19,791","20,651","21,166","24,440","24,275","22,414","22,262","22,261","22,093","23,426","23,167","23,919","23,856","23,740","23,955","23,494","22,699","22,598","22,585","22,668","22,989","24,804","24,692","26,618","24,589","24,220","23,929","23,552","23,504","25,044","24,718","24,950","24,628","24,300","24,158","23,994","25,071","24,967","24,725"
Accounts Payable,938.1,975.28,965.24,750.66,"1,017","1,026",791.43,779.38,738.33,735.29,930.1,907.93,946.67,929.57,943.8,"1,183","1,135","1,134","1,135","1,086","1,064","1,138","1,194","1,146","1,141",998.19,"1,235","1,133","1,109","1,122","1,143","1,090","1,080","1,063","1,064","1,032","1,007","1,070","1,090","1,042"
Total Liabilities,"10,733","10,891","11,865","12,240","13,070","12,982","12,545","12,440","12,399","12,126","12,647","12,437","13,264","13,231","12,770","12,864","12,557","11,872","11,942","12,125","12,256","11,890","13,731","13,873","15,704","13,958","13,684","13,416","13,236","13,268","13,597","13,492","13,844","13,742","13,610","13,672","13,670","14,771","14,827","14,878"
Total Debt,"9,481","9,602","10,469","10,844","11,604","11,508","11,269","11,207","11,248","10,901","11,252","11,127","11,944","11,908","11,424","11,276","11,040","10,403","10,478","10,734","10,904","10,490","12,302","12,410","14,423","12,779","12,295","12,105","11,966","11,967","12,278","12,225","12,609","12,522","12,403","12,487","12,532","13,556","13,586","13,686"
Debt Growth,14.29%,14.04%,11.22%,15.80%,22.39%,19.84%,7.64%,3.34%,-3.07%,-5.27%,-0.14%,-0.71%,6.19%,9.24%,1.53%,1.34%,-7.57%,-12.64%,-8.28%,-4.81%,-1.23%,0.84%,17.41%,15.62%,32.27%,21.82%,-0.06%,-2.45%,-17.04%,-6.35%,-0.14%,0.99%,5.38%,4.64%,1.01%,2.15%,-0.61%,8.25%,9.54%,9.60%
Common Stock,"9,932","9,923","9,931","10,193","12,696","12,790","11,603","11,684","11,843","12,047","12,959","13,005","13,033","13,108","13,124","13,142","13,169","13,157","13,170","13,166","13,250","14,033","14,110","14,150","14,228","14,210","14,235","14,265","14,280","14,281","15,604","15,599","15,578","15,614","15,633","15,639","15,649","15,671","15,765","15,738"
Retained Earnings,"-1,218.97","-1,294.05","-1,398.38","-1,526.39","-1,660.86","-1,772.53","-1,992.85","-2,111.96","-2,208.47","-2,313.29","-2,420.77","-2,487.7","-2,564.94","-2,688.95","-2,351.43","-2,240.7","-2,413.44","-2,529.1","-2,709.29","-2,930.21","-3,088.4","-3,173.29","-3,384.42","-3,669.05","-3,491.7","-3,816.46","-3,972.65","-4,030.38","-4,257","-4,340.05","-4,459.63","-4,679.89","-4,821.65","-5,044.57","-5,223.9","-5,449.39","-5,611.07","-5,688.5","-5,941.3","-6,213.8"
Comprehensive Income,18.46,26.26,16.16,13.12,4.36,10.18,-0.59,-7.57,-19.93,-44.2,-49.61,-57.53,-53.66,-45.04,-40.78,-35.12,-14.47,-10.86,-7.95,-19.58,-12.07,-39.67,-59.86,-34.56,-103.41,-82.76,-65.04,-54.35,-52.5,-58.29,-67.6,-64.52,-59.3,-56.36,-47.31,-36.8,-40.47,-14.55,-6.18,-35.76
Shareholders' Equity,"8,732","8,655","8,549","8,680","11,040","11,027","9,609","9,564","9,614","9,690","10,489","10,460","10,415","10,374","10,731","10,866","10,741","10,617","10,453","10,216","10,150","10,820","10,666","10,446","10,633","10,311","10,197","10,180","9,970","9,883","11,077","10,854","10,697","10,513","10,361","10,153","9,997","9,968","9,818","9,488"
Net Cash / Debt,"-9,345.15","-9,440.29","-10,325.77","-10,717.23","-11,259.93","-11,253.37","-11,128.84","-11,076.08","-11,119.32","-10,778.18","-11,073.53","-10,759.97","-11,760.27","-11,736.3","-11,262.56","-11,087.81","-10,876.23","-10,244.79","-10,329.91","-10,602.24","-10,763.99","-10,351.55","-12,093.83","-12,263.87","-11,536.38","-11,749.81","-11,666.68","-11,653.69","-11,755.51","-11,692.26","-12,081.86","-12,028.18","-12,409.96","-12,346.35","-12,207.23","-12,316.48","-12,337.14","-13,345.36","-13,094.42","-13,122.17"
Net Cash Per Share,-31.55,-31.84,-34.83,-36.03,-34.20,-33.69,-33.09,-32.93,-32.78,-31.46,-31.26,-30.10,-32.89,-32.75,-31.34,-30.87,-30.31,-28.54,-28.75,-29.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Book Value Per Share,29.71,29.44,29.07,29.44,33.92,33.34,28.90,28.73,28.65,28.59,29.94,29.55,29.39,29.22,30.15,30.52,30.16,29.80,29.34,28.66,28.46,30.19,28.63,28.02,28.52,27.64,27.33,27.18,26.61,26.34,29.12,27.19,26.78,26.30,25.92,25.40,24.99,24.92,24.40,23.58
