,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,121.05,138.4,109.13,107.19,120.44,149.82,22.85,124.73,148.98,143.16,149.45,207.64,198.13,151.83,613.96,392.55,78.7,166.52,101.97,62.27,125.79,210.53,85.26,11.44,473.12,-157.17,12.75,110.45,-57.21,86.39,60.68,-40.85,38.73,-42.42,1.26,-45.02,17.52,103.45,-71.12,-90.82
Depreciation & Amortization,193.88,192.06,201.24,241.29,247.45,249.21,240.21,236.79,236.39,221.96,208.39,232.19,217.78,224.11,213.41,232.65,233.15,223.63,218.58,244.28,235.92,226.19,234.6,348.91,248.84,349.59,249.37,261.97,314.15,250.7,313.6,318.96,289.06,283.08,301.48,324.18,282.12,304.69,370.38,435.28
Share-Based Compensation,6.04,5.37,5.38,4.2,6.31,4.89,4.87,3.48,5.03,5.01,5.85,5.07,6.7,6.7,6.53,6.62,7.12,7.15,6.49,9.2,8.41,10.07,8.2,7.25,10.51,1.04,5.77,4.17,16.07,5.39,4.7,5.8,15.8,6.81,6.19,1.93,15.06,5.33,4.91,5.69
Other Operating Activities,-36.55,-24.55,8.52,-17.81,-30.03,-30.36,36.39,11.79,-113.25,13.46,-18.28,-96.34,-76.8,-5.05,-475.07,-285.3,-10.96,5.02,-19.75,48.09,-33.99,-53.69,26.27,-13.37,-418.02,212.09,166.52,-80.82,-35.42,-51.22,-147.52,-18.11,-69.04,30.62,-8.64,-13.84,-71.88,-101.64,-18.02,-71.06
Operating Cash Flow,284.42,311.28,324.27,334.87,344.17,373.56,304.32,376.79,277.15,383.59,345.41,348.56,345.81,377.59,358.82,346.53,308.02,402.32,307.29,363.85,336.12,393.1,354.33,354.24,314.45,405.56,434.4,295.76,237.59,291.26,231.46,265.8,274.55,278.08,300.28,267.25,242.82,311.83,286.15,279.08
Operating Cash Flow Growth,23.50%,12.22%,-1.06%,-6.81%,21.01%,20.01%,-6.15%,12.52%,-19.47%,2.69%,13.50%,-7.49%,24.78%,-1.56%,3.88%,-0.58%,-10.93%,6.55%,-14.36%,5.00%,9.12%,-2.29%,15.31%,-2.64%,-6.45%,3.17%,22.60%,-16.51%,-24.44%,-28.18%,-46.72%,-10.13%,15.56%,-4.53%,29.73%,0.55%,-11.56%,12.14%,-4.71%,4.43%
Capital Expenditures,-193.2,-103.33,-899.78,-343.59,-956.83,-125.94,"-1,226.85",-71.92,-17.9,-69.6,"-1,440.23",153.59,-309.12,-110.02,393.6,-210.91,69.41,32.86,-110.21,-366.92,-67.15,-239.09,-885.64,-179.04,424.88,-108.46,-115.81,236.46,-80.4,-8.98,-840.49,-31.72,-411.99,-143.02,-153.56,-79.2,-66.24,-111.41,-59.69,-12.6
Acquisitions,0,0,0,0,0,0,0,-56.99,0,-4.27,-1.91,-0.26,-26.94,-12.11,2.47,-18.47,-39.1,5.86,45.57,-1.88,-0.69,-0.25,-0.63,-2.12,-5.81,-2.06,0.03,-278.99,-38.45,-29.86,-20.98,-22.15,-23.79,16.36,-14.66,-33.25,-35.79,21.6,40.93,-32.53
Change in Investments,-25.03,-60.17,49.33,-470.17,52.48,42.36,-11.8,-68.21,-144.59,-0.22,183.92,122.33,-698,4.83,43.49,2.65,138.71,515.83,-0.32,27.78,-2.98,-214.51,-31.4,8.02,98.07,-58.58,-45.67,10.03,16.23,19.96,266.12,45.29,-4.94,0.2,0.09,-25.17,44.07,-0.83,-0.08,-1.27
Other Investing Activities,-0.13,-3.59,-0.3,-5.11,-4.18,-4.63,-19.17,27.98,-4.27,4.27,-,4.85,1.39,-,-,0.03,1.53,0.8,4,0.56,3,13.94,3.52,9.72,0.04,-,-0.01,0.17,0.01,0.38,0.11,0.78,3.39,4.53,2.06,3.72,1.69,19.32,5.06,3.13
Investing Cash Flow,-218.35,-167.08,-850.74,-818.87,-908.53,-88.22,"-1,257.82",-169.13,-166.75,-69.82,"-1,258.22",280.51,"-1,032.67",-117.3,439.55,-226.7,170.55,555.35,-60.96,-340.45,-67.82,-439.9,-914.15,-163.42,517.18,-169.1,-161.46,-32.33,-102.61,-18.49,-595.24,-7.8,-437.33,-121.93,-166.06,-133.9,-56.28,-71.33,-13.78,-43.28
Dividends Paid,-213.47,-213.48,-213.46,-235.2,-254.91,-261.49,-243.17,-243.84,-245.5,-247.98,-256.93,-274.57,-275.37,-275.6,-276.32,0,-281.64,-281.76,-281.85,-281.9,-282.87,-284.27,-294.65,-295.93,-296.3,-295.98,-168.08,-168.45,-168.76,-169.08,-169.13,-179.92,-180.02,-180.08,-180.11,-180.11,-181.42,-180.28,-180.53,-181.32
Share Issuance / Repurchase,0,0,0,242.11,285.33,66.84,65.65,73.21,149.63,228.11,887.96,20.98,0,73.6,0,16.29,0,2.33,1.91,4.52,102.69,789.08,84.61,1.88,3.39,0.13,36.4,30.55,13.18,5.89,604.04,2.5,5.79,2.9,0,0,1.74,25.01,83.45,0
Debt Issued / Paid,113.81,103.32,716.82,448.34,600.85,-107.27,"1,274",-38.66,-13.8,-289.86,304.35,-171.78,793.16,-76.41,-525.52,-91.17,-211.07,-674.57,28.67,241.72,-69.09,-458.61,843.47,47.75,"2,214","-1,792.88",-538.78,-291.81,-211.11,-38.47,-132.3,-66.07,351.41,4.35,89.53,23.52,32.5,-59.56,104.71,20.09
Other Financing Activities,-2,-6.25,-3.28,20.79,-1.73,-43.51,-138.05,-10.29,-2.17,1.85,9.67,-3.13,-14.71,2.96,-4.03,-18.19,-10.54,-8.74,-4.56,-4.47,-10.49,-1.3,-3.5,-8.09,-10.24,-5.8,-4.01,-12.62,-10.37,-7.35,-16.14,-15.37,-11.8,-5.5,-21.43,-2.38,-14.92,-11.15,2.16,-4.23
Financing Cash Flow,-101.66,-116.4,500.08,476.04,629.55,-345.44,958.53,-219.58,-111.84,-307.88,945.05,-428.5,503.08,-275.46,-805.87,-93.07,-503.25,-962.74,-255.83,-40.12,-259.76,44.9,629.94,-254.39,"1,911","-2,094.53",-674.47,-442.32,-377.07,-209.01,286.46,-258.85,165.38,-178.33,-112.01,-158.97,-162.11,-225.98,9.79,-165.46
Exchange Rate Effect,0.56,-0.95,4.35,-1.29,-0.31,0.4,-0.34,-0.28,0.12,-0.28,-0.29,-0.38,-0.12,3.41,-2.62,-0.09,0.01,-0.41,-0.05,-0.36,0.23,-0.03,0.19,1.08,-2.78,0.95,0.88,2.04,0.66,0.79,-0.93,0.93,0.24,-1.23,-2.6,0.72,0.11,0.54,-0.76,1.36
Net Cash Flow,-35.59,27.8,-26.39,-7.96,65.18,-60.1,5.04,-11.93,-1.44,5.9,32.24,200.56,-183.78,-15.17,-7.49,26.76,-24.68,-5.07,-9.5,-16.72,8.53,-1.91,70.11,-63.58,"2,743","-1,858.07",-401.52,-178.89,-242.09,63.76,-77.32,-0.85,2.61,-22.18,22.21,-25.62,24.43,14.52,282.16,70.35
Free Cash Flow,91.23,207.95,-575.51,-8.72,-612.66,247.61,-922.53,304.87,259.25,313.99,"-1,094.82",502.14,36.69,267.57,752.42,135.62,377.43,435.18,197.08,-3.07,268.97,154.01,-531.31,175.2,739.33,297.1,318.59,532.22,157.19,282.29,-609.03,234.09,-137.43,135.06,146.72,188.05,176.58,200.41,226.46,266.48
Free Cash Flow Growth,-38.95%,593.36%,-,-,-,19.07%,-,-,-,26.81%,-,64.71%,-85.85%,-14.78%,-,-72.99%,928.71%,62.64%,-73.81%,-,-28.74%,-64.61%,-,-,174.88%,92.91%,-,203.78%,-78.74%,-4.98%,-,-56.02%,-,-52.15%,-,-19.67%,-,48.39%,54.35%,41.71%
Free Cash Flow Margin,12.30%,27.68%,-81.64%,-1.19%,-76.05%,30.50%,-111.47%,36.24%,30.42%,37.01%,-126.26%,57.34%,4.15%,29.88%,83.61%,15.15%,39.99%,46.18%,21.04%,-0.33%,28.53%,16.20%,-54.04%,17.59%,73.05%,31.50%,34.67%,57.78%,17.27%,30.71%,-62.40%,22.89%,-13.51%,13.20%,14.14%,17.89%,16.39%,18.11%,19.70%,22.89%
Free Cash Flow Per Share,0.31,0.71,-1.96,-0.03,-1.88,0.75,-2.77,0.92,0.77,0.93,-3.13,1.42,0.10,0.75,2.11,0.38,1.06,1.22,0.55,-0.01,0.75,0.43,-1.43,0.47,1.98,0.80,0.85,1.42,0.42,0.75,-1.60,0.59,-0.34,0.34,0.37,0.47,0.44,0.50,0.56,0.66
