,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,311.62,381.52,423.22,463.98,533.74,480.12,541.26,638,"1,091","1,149"
Depreciation & Amortization,86.46,125.44,128.19,206.09,230.2,294.08,314.41,299,284,264
Share-Based Compensation,3.69,22.02,21.34,22.47,22.83,22.76,27.7,29,34,38
Other Operating Activities,26.28,-140.27,-28.47,-57.52,-267.88,-86.22,180.67,478,-42,-201
Operating Cash Flow,428.06,388.71,544.28,635.01,518.9,710.74,"1,064","1,444","1,367","1,250"
Operating Cash Flow Growth,107.60%,-9.19%,40.02%,16.67%,-18.29%,36.97%,49.71%,35.71%,-5.33%,-8.56%
Capital Expenditures,-90.19,-140.95,-170.49,-203.56,-170.38,-222.37,-249.69,-156,-273,-213
Acquisitions,-408.38,-775.92,-160.52,"-1,339.04",-211.79,"-1,178",-27.3,-2,-117,395
Change in Investments,0,-2.24,-9.68,-185.67,-7.66,-60.3,0,0,0,0
Other Investing Activities,-7.04,-1.88,10.7,18.34,5.24,1.73,12.13,-8,-29,-10
Investing Cash Flow,-505.61,-920.99,-329.99,"-1,709.93",-384.6,"-1,458.94",-264.85,-166,-419,172
Dividends Paid,0,0,0,0,0,0,0,0,-73,-284
Share Issuance / Repurchase,15.39,9.32,8.17,7.96,0,-60,-291.81,-117,-877,"-1,040"
Debt Issued / Paid,132.2,492.61,-239.12,"1,224",-119.75,937.91,-300.56,"-1,375",69,-48
Other Financing Activities,18.35,-0.74,-7.58,-5.87,7.18,5.09,-8.3,-21,-104,-22
Financing Cash Flow,165.94,501.19,-238.54,"1,226",-112.57,883,-600.67,"-1,513",-985,"-1,394"
Exchange Rate Effect,2.33,-4.79,-2.96,-3.7,23.51,-77.31,-0.9,12,-1,-24
Net Cash Flow,90.72,-35.88,-27.21,147.12,45.25,57.48,197.61,-223,-38,4
Free Cash Flow,337.87,247.76,373.79,431.45,348.52,488.37,814.35,"1,288","1,094","1,037"
Free Cash Flow Growth,186.49%,-26.67%,50.87%,15.43%,-19.22%,40.13%,66.75%,58.16%,-15.06%,-5.21%
Free Cash Flow Margin,6.67%,3.68%,5.20%,5.03%,3.58%,4.11%,6.51%,11.08%,8.36%,8.11%
Free Cash Flow Per Share,1.12,0.82,1.22,1.40,1.13,1.53,2.66,4.23,3.75,3.88
