,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"12,827","12,313","14,152","13,635","10,366","10,053","8,242","6,735","5,161","6,270","9,969","10,814","12,086","11,684","11,001","21,056","20,495","23,373","28,705","27,879","22,193","28,747","28,402","30,432","31,258","9,014","13,750","11,540","17,056","22,543","24,790","25,844","26,203","31,516","24,787","22,897","29,365","28,416","27,616","28,396","41,938"
Market Cap Growth,46.64%,26.00%,66.21%,24.01%,-19.18%,-18.35%,-41.76%,-50.60%,-50.22%,-37.63%,20.96%,60.56%,134.19%,86.35%,10.35%,94.72%,69.57%,100.04%,160.93%,32.40%,8.29%,22.99%,-1.06%,9.16%,40.85%,-68.64%,-51.59%,-62.08%,-45.44%,150.07%,80.29%,123.94%,53.63%,39.80%,-0.01%,-11.40%,12.07%,-9.84%,11.41%,24.02%,-
Enterprise Value,"21,010","19,437","21,001","20,689","18,409","18,640","16,838","15,418","14,044","15,359","19,146","20,051","21,278","20,995","20,273","30,501","29,596","31,380","36,870","36,747","31,590","39,059","39,217","42,272","43,960","22,747","27,195","25,455","30,869","36,422","38,685","39,889","39,790","45,312","38,503","36,734","42,846","41,042","40,327","50,171","63,713"
PE Ratio,48.13,49.74,45.92,43.94,33.00,35.73,27.82,21.45,21.07,23.43,35.98,37.67,34.33,32.83,32.20,50.70,52.84,41.37,37.07,30.24,19.27,23.48,22.64,24.34,24.47,11.29,22.15,18.50,27.88,19.78,18.40,18.11,17.49,20.96,15.73,14.18,17.06,11.95,11.35,11.57,13.21
PS Ratio,1.08,0.98,1.10,1.07,0.85,0.93,0.83,0.78,0.67,0.81,1.29,1.32,1.36,1.18,1.05,1.91,1.68,1.87,2.25,2.10,1.76,2.34,2.41,2.86,3.08,0.95,1.58,1.34,2.00,2.35,2.19,1.89,1.58,1.68,1.16,1.00,1.31,1.32,1.44,1.63,2.40
PB Ratio,5.49,21.07,21.56,21.88,17.51,18.96,15.93,16.25,15.37,21.86,41.99,50.46,64.03,49.02,2.03,3.93,3.71,3.49,4.31,4.19,3.37,4.46,4.47,4.89,5.02,1.62,2.20,1.88,2.82,3.70,4.19,4.43,4.36,5.26,4.05,3.63,4.52,3.98,3.83,1.74,2.57
P/FCF Ratio,-13.53,-14.31,-14.66,-19.34,-21.34,-11.81,-16.65,-17.43,-31.92,32.67,28.50,20.80,16.03,13.56,11.15,23.09,25.52,26.64,38.70,69.29,490.52,-39.82,-25.95,-19.33,-16.44,-4.76,-7.03,-8.81,-57.56,38.39,19.60,16.94,14.17,18.55,13.87,12.52,17.23,11.69,11.45,10.73,15.85
P/OCF Ratio,9.91,9.37,13.57,11.92,8.06,12.05,7.61,6.07,5.05,5.16,8.17,8.65,8.93,8.40,7.51,15.40,15.58,15.16,17.13,14.70,10.15,14.06,13.20,15.24,16.06,4.47,8.02,6.70,8.98,11.22,11.06,11.30,10.29,12.73,9.12,7.84,10.10,7.75,7.57,7.18,10.61
Debt / Equity Ratio,3.56,12.55,10.98,11.56,13.88,16.65,17.05,21.04,26.74,32.16,39.41,44.21,50.02,40.36,1.78,1.76,1.65,1.20,1.23,1.35,1.43,1.61,1.75,2.01,2.04,2.57,2.31,2.34,2.37,2.34,2.41,2.44,2.28,2.30,2.27,2.20,2.11,1.87,1.78,1.35,1.35
Quick Ratio,0.46,0.58,0.79,0.63,0.38,0.34,0.35,0.32,0.42,0.37,0.39,0.42,0.40,0.38,0.38,0.35,0.46,0.42,0.37,0.48,0.39,0.50,0.54,0.89,0.42,0.94,1.22,1.06,1.01,0.64,0.61,0.61,0.50,0.49,0.52,0.42,0.57,0.84,0.74,0.56,0.56
