,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"1,165","1,369","1,431",789,587,603,643,619,635,656,884,923,835,"1,051",655,616,626,484,494,539,491,534,416,442,979,"1,448","1,518",303,320,306,286,270,493,311,362,427,524,580,814,"1,093"
Cash & Cash Equivalents,"1,165","1,369","1,431",789,587,603,643,619,635,656,884,923,835,"1,051",655,616,626,484,494,539,491,534,416,442,979,"1,448","1,518",303,320,306,286,270,493,311,362,427,524,580,814,"1,093"
Cash Growth,5.05%,18.02%,-9.14%,-25.14%,-49.61%,-55.95%,-55.07%,-21.55%,8.18%,8.79%,37.48%,49.11%,31.50%,60.21%,-25.90%,-33.26%,-25.03%,-53.95%,-24.58%,-12.50%,-21.57%,10.33%,-15.79%,-18.00%,99.39%,171.16%,264.90%,-31.45%,-67.31%,-78.87%,-81.16%,-10.89%,54.06%,1.63%,26.57%,58.15%,6.29%,86.50%,124.86%,155.97%
Receivables,"2,618","2,595","2,542","2,223","2,244","2,286","2,284","2,281","2,255","2,249","2,222","2,176","2,224","2,221","2,360","2,315","2,470","2,286","2,308","2,164","2,377","2,397","2,306","2,263","2,519","2,024","2,125","2,235","2,199","2,340","2,399","2,207","2,516","2,469","2,333","2,280","2,430","2,359","2,298","2,135"
Inventory,"2,285","2,358","2,281","1,892","1,893","1,948","1,883","1,909","1,902","1,807","1,736","1,679","1,728","1,738","1,748","1,790","1,778","1,750","1,770","1,813","1,857","1,856","1,779","1,790","1,539","1,825","1,787","1,903","1,956","2,110","2,098","2,239","2,265","2,278","2,281","2,269","2,224","2,128","2,021","1,955"
Other Current Assets,580,750,667,655,659,681,632,617,359,402,418,337,325,380,463,490,498,508,536,525,530,534,563,562,609,607,645,733,668,816,843,849,629,604,649,753,673,677,594,520
Total Current Assets,"6,648","7,072","6,921","5,559","5,383","5,518","5,442","5,426","5,151","5,114","5,260","5,115","5,112","5,390","5,226","5,211","5,372","5,028","5,108","5,041","5,255","5,321","5,064","5,057","5,646","5,904","6,075","5,174","5,143","5,572","5,626","5,565","5,903","5,662","5,625","5,729","5,851","5,744","5,727","5,703"
"Property, Plant & Equipment","7,841","7,847","7,692","7,359","7,160","7,251","7,066","7,104","7,188","7,188","7,198","7,169","7,251","7,246","7,317","7,436","7,328","7,046","7,030","7,159","7,139","7,207","7,158","7,450","7,226","7,366","7,497","8,042","7,887","8,018","7,964","8,097","8,114","7,931","7,737","7,885","7,866","7,815","7,700","7,913"
Long-Term Investments,419,349,335,257,290,286,279,247,284,287,289,257,284,283,272,233,260,257,251,224,246,249,294,268,314,319,333,300,349,350,340,290,266,270,266,238,281,299,320,306
Goodwill and Intangibles,"3,442","3,462","3,344","1,628","1,538","1,553","1,435","1,446","1,498","1,507","1,518","1,480","1,528","1,527","1,581","1,576","1,576","1,504","1,480","1,474","1,476","1,478","1,438","1,496","1,361","1,401","1,418","2,727","2,625","2,637","2,606","2,650","3,103","2,995","2,909","2,925","2,958","2,294","2,242","2,282"
Other Long-Term Assets,652,647,584,723,682,738,706,619,699,674,634,581,583,624,653,695,767,729,714,620,"1,088","1,092","1,079","1,012","1,130","1,183","1,208","1,280","1,222","1,250","1,239","1,235","1,286","1,256","1,299","1,193","1,221","1,231","1,164","1,140"
Total Long-Term Assets,"12,354","12,305","11,955","9,967","9,670","9,828","9,486","9,416","9,669","9,656","9,639","9,487","9,646","9,680","9,823","9,940","9,931","9,536","9,475","9,477","9,949","10,026","9,969","10,226","10,031","10,269","10,456","12,349","12,083","12,255","12,149","12,272","12,769","12,452","12,211","12,241","12,326","11,639","11,426","11,641"
Total Assets,"19,002","19,377","18,876","15,526","15,053","15,346","14,928","14,842","14,820","14,770","14,899","14,602","14,758","15,070","15,049","15,151","15,303","14,564","14,583","14,518","15,204","15,347","15,033","15,283","15,677","16,173","16,531","17,523","17,226","17,827","17,775","17,837","18,672","18,114","17,836","17,970","18,177","17,383","17,153","17,344"
Accounts Payable,"2,553","2,660","2,597","2,616","2,502","2,599","2,518","2,612","2,442","2,448","2,454","2,609","2,571","2,629","2,729","2,834","2,826","2,802","2,937","3,190","3,027","2,993","2,942","3,055","2,876","3,032","2,995","3,336","3,152","3,337","3,519","3,840","3,846","3,701","3,660","3,813","3,788","3,713","3,490","3,653"
Current Debt,927,591,773,"1,326","1,612","2,055","1,460","1,669",999,772,"1,205","1,133","1,328","1,246",589,953,"1,599","1,741","1,786","1,208","1,900","1,291","1,555","1,534","1,238",850,517,486,"1,274","1,493","1,387",433,969,"1,031",959,844,536,188,687,567
Other Current Liabilities,"2,779","2,799","2,890","2,284","2,072","2,111","2,223","2,068","1,950","2,008","2,061","2,104","1,965","2,014","2,094","2,071","2,249","2,112","2,082","2,138","2,270","2,301","2,285","2,330","2,369","2,612","2,590","2,621","2,268","2,414","2,352","2,476","2,442","2,477","2,578","2,677","2,770","2,697","2,654","2,710"
