,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"3,150","3,425","3,462","3,426","3,724","3,658","3,436","3,347","3,515","4,197","4,084","3,837","3,793","4,387","4,519","4,853","5,660","5,559","7,701","5,465","7,498","7,896","7,448","8,366","7,272","10,094","9,550","12,260","14,818","17,511","18,937","20,329","17,013","13,600","11,136","13,010","11,668","12,852","10,767","12,203","11,257"
Market Cap Growth,26.02%,34.59%,17.36%,-1.84%,18.22%,6.83%,-0.74%,-2.30%,-5.61%,14.71%,18.84%,14.62%,7.89%,4.53%,10.66%,26.50%,49.23%,26.73%,70.42%,12.62%,32.48%,42.04%,-3.29%,53.07%,-3.02%,27.83%,28.23%,46.55%,103.77%,73.49%,98.29%,65.81%,14.81%,-22.34%,-41.19%,-36.00%,-31.42%,-5.50%,-3.32%,-6.20%,-
Enterprise Value,"2,930","3,074","3,456","3,443","3,719","3,625","3,517","3,400","3,592","4,196","4,309","4,068","4,037","4,573","4,734","5,053","5,876","5,716","8,099","5,854","7,842","8,235","7,858","8,586","7,510","10,256","9,662","12,283","14,835","17,700","19,079","20,402","17,109","13,679","11,275","13,102","11,985","13,102","11,168","12,623","11,677"
PE Ratio,27.99,30.87,32.23,29.64,34.41,33.96,32.26,33.75,33.42,40.17,40.59,46.66,51.18,57.65,61.82,42.39,50.51,44.07,60.31,56.70,61.81,82.19,80.03,42.87,38.91,44.02,38.46,70.08,80.41,124.72,107.21,96.56,75.45,49.99,38.14,49.69,43.01,45.05,43.64,54.44,52.27
PS Ratio,9.14,9.57,9.10,8.39,8.72,8.09,7.53,7.20,7.29,8.41,7.90,7.27,7.01,7.79,7.83,8.10,9.14,8.65,11.65,8.02,10.67,11.06,10.14,11.23,9.64,13.66,12.57,15.35,17.48,18.81,19.23,19.75,15.81,12.30,9.97,11.62,10.39,11.31,9.41,10.66,9.83
PB Ratio,4.05,4.31,4.36,4.17,4.54,4.32,4.10,3.91,4.12,4.77,4.56,4.31,4.18,4.62,4.71,4.86,5.35,5.15,6.94,4.99,6.54,6.77,6.34,6.32,5.63,7.31,6.64,8.06,9.63,11.20,11.55,11.94,9.92,7.99,6.36,7.12,6.18,6.54,5.39,6.22,5.73
P/FCF Ratio,28.19,27.86,27.70,26.38,29.78,30.63,30.05,29.00,28.38,32.98,32.59,29.41,32.37,34.13,31.34,35.10,41.81,37.20,53.01,35.40,43.86,50.55,49.34,50.75,42.70,65.77,53.49,61.15,65.98,56.88,64.16,65.97,56.35,48.51,39.14,51.63,50.14,59.46,49.98,54.14,49.94
P/OCF Ratio,24.45,25.04,24.75,23.74,26.57,26.25,25.37,24.20,24.30,29.11,29.48,27.09,29.28,30.52,27.86,30.38,36.20,32.63,46.64,31.68,39.36,43.48,40.76,40.50,33.61,49.18,41.40,49.13,53.90,49.73,56.60,58.70,49.37,41.81,33.45,43.91,42.63,50.52,41.78,44.15,40.72
Debt / Equity Ratio,-,0.02,0.16,0.19,0.19,0.09,0.20,0.19,0.19,0.11,0.39,0.39,0.39,0.36,0.35,0.36,0.37,0.31,0.51,0.50,0.46,0.43,0.48,0.35,0.39,0.31,0.28,0.20,0.19,0.27,0.23,0.21,0.19,0.19,0.20,0.16,0.25,0.23,0.28,0.28,0.28
Quick Ratio,11.11,15.85,4.74,4.48,5.89,4.55,3.53,5.06,3.71,3.49,2.17,1.83,1.63,2.03,2.15,2.34,4.04,3.80,3.34,3.09,3.19,2.98,3.19,3.39,3.61,3.69,3.89,3.50,3.15,2.48,2.86,2.79,2.60,2.51,2.74,2.97,2.65,3.29,2.76,2.54,2.54
