,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,824,949,716,811,"1,391","1,280","1,780","1,187",927,"1,054","1,308","1,493","1,267","1,193","1,326","1,198","1,402","2,085","3,369","3,991","2,557","3,201","3,797","3,365","4,349","4,213","5,871","5,757","7,787","9,084","11,436","11,495","10,749","9,769","6,616","8,227","11,808","16,383","14,417","14,876","20,217"
Market Cap Growth,79.18%,132.11%,64.20%,6.75%,68.85%,34.91%,148.52%,46.31%,-33.31%,-17.65%,-26.51%,25.83%,36.64%,13.16%,1.30%,-19.79%,10.64%,74.79%,154.16%,233.20%,82.37%,53.54%,12.69%,-15.69%,70.05%,31.61%,54.63%,71.12%,79.07%,115.63%,94.80%,99.65%,38.05%,7.54%,-42.15%,-28.42%,9.85%,67.70%,117.90%,80.82%,-
Enterprise Value,772,886,668,744,"1,310","1,190","1,694","1,092",818,950,"1,222","1,397","1,178","1,121","1,264","1,136","1,320","1,988","3,057","3,666","2,208","2,872","3,460","3,053","3,998","3,868","5,313","5,250","7,225","8,488","10,781","10,913","10,327","9,326","6,257","7,866","11,545","15,999","13,992","14,398","19,775"
PE Ratio,45.14,51.74,40.33,40.14,69.82,53.93,68.61,59.59,46.53,65.10,95.24,92.98,73.27,64.77,77.79,87.95,269.29,153.82,170.48,159.31,87.56,141.02,253.93,219.27,4930.28,-2879.57,-178.11,-144.16,-4516.69,-169.12,-163.20,-555.94,-179.10,228.42,46.97,78.76,80.25,119.23,145.82,101.80,138.36
PS Ratio,5.98,6.61,4.82,5.14,8.45,7.39,9.75,6.29,4.69,5.05,5.93,6.17,4.72,4.09,4.24,3.62,4.08,5.70,8.74,9.98,6.09,7.36,8.48,7.10,8.19,7.49,9.93,9.19,11.43,12.46,14.18,13.18,12.45,10.56,6.67,7.68,9.92,12.83,10.56,10.14,13.80
PB Ratio,7.60,7.66,6.49,6.87,10.77,9.14,11.57,7.94,5.91,6.88,9.73,10.57,8.40,7.58,8.11,7.21,8.37,10.46,7.51,8.68,5.47,6.66,7.77,6.63,8.00,7.53,6.75,6.43,7.98,8.99,10.42,10.32,10.26,8.69,5.54,6.68,9.31,11.68,9.98,9.78,13.32
P/FCF Ratio,26.85,31.61,29.85,27.67,42.22,30.47,47.61,30.55,22.91,31.23,32.97,45.72,78.13,840.53,-127.65,-68.97,173.62,61.30,89.32,81.85,48.49,193.83,123.03,96.87,87.44,52.49,128.40,-290.99,-228.67,1784.34,221.94,111.81,144.00,190.90,178.32,137.57,65.66,186.05,129.94,111.63,151.98
P/OCF Ratio,25.40,29.45,27.38,25.37,39.25,29.00,44.03,27.53,19.97,26.01,28.56,39.20,59.96,160.46,-798.98,-179.44,75.91,48.34,71.63,70.07,40.03,100.46,84.01,65.84,66.21,45.27,95.81,115.21,202.35,105.62,81.35,78.79,86.34,90.86,71.36,70.22,50.17,121.29,91.04,82.49,112.31
Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,0.02,0.02,0.01,0.56,0.51,0.49,0.47,0.47
Quick Ratio,3.19,3.41,3.54,3.98,3.50,3.69,3.55,3.63,3.64,2.77,2.25,1.90,1.87,1.55,1.42,1.45,1.28,1.43,3.36,3.12,2.89,2.92,2.88,2.50,2.54,2.53,2.93,2.63,3.09,3.26,3.14,2.23,1.83,1.72,1.75,1.84,2.21,2.39,2.41,2.28,2.28
Current Ratio,4.21,4.63,5.04,5.18,4.21,4.75,4.77,4.55,4.23,3.40,2.95,2.49,2.27,1.99,2.01,1.89,1.90,2.01,4.03,3.71,3.36,3.46,3.51,3.13,3.12,3.17,3.65,3.39,3.83,4.11,3.96,2.96,2.65,2.44,2.70,2.79,3.00,3.33,3.38,3.15,3.15
Return on Capital (ROIC),Upgrade,16.77%,14.73%,15.97%,17.12%,15.51%,17.07%,16.95%,13.34%,12.68%,10.46%,10.21%,11.47%,11.52%,11.70%,9.44%,6.56%,1.42%,4.92%,4.02%,4.98%,5.67%,3.77%,1.51%,1.55%,-1.45%,-6.16%,-5.33%,-6.33%,-2.64%,-5.23%,-12.11%,-11.18%,-15.74%,-9.16%,0.39%,1.65%,3.36%,3.38%,4.44%,5.56%
Buyback Yield / Dilution,-1.74%,-0.96%,-3.60%,-0.94%,2.38%,1.11%,-0.08%,-1.62%,-0.35%,-0.51%,2.76%,2.83%,2.50%,2.03%,-0.90%,-1.32%,-2.13%,-1.59%,-6.11%,-11.07%,-10.35%,-9.57%,-5.16%,-0.42%,-0.55%,-1.08%,-0.58%,-5.72%,-5.63%,-6.03%,-7.99%,-14.09%,-8.95%,-12.98%,-10.92%,-0.12%,-5.24%,-2.12%,-4.84%,-4.73%,-4.73%
Total Shareholder Return,-1.74%,-0.96%,-3.60%,-0.94%,2.38%,1.11%,-0.08%,-1.62%,-0.35%,-0.51%,2.76%,2.83%,2.50%,2.03%,-0.90%,-1.32%,-2.13%,-1.59%,-6.11%,-11.07%,-10.35%,-9.57%,-5.16%,-0.42%,-0.55%,-1.08%,-0.58%,-5.72%,-5.63%,-6.03%,-7.99%,-14.09%,-8.95%,-12.98%,-10.92%,-0.12%,-5.24%,-2.12%,-4.84%,-4.73%,-4.73%
