,2013-12-28,2014-03-22,2014-06-14,2014-09-06,2014-12-27,2015-03-21,2015-06-13,2015-09-05,2015-12-26,2016-03-19,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"4,179","2,724","3,204","3,354","-2,695","2,622","3,105","3,427","-2,736","1,443","1,509","1,518","1,886","1,417","1,448","1,436","1,577","1,371","1,368","1,391","1,558","1,254","1,310","1,339","1,694","1,263","1,198","1,448","1,743","1,486","1,602","1,606","1,890","1,547","1,636","1,640","2,019","1,645","1,687","1,708"
Revenue Growth (YoY),0.63%,7.46%,10.33%,-3.23%,-,-3.74%,-3.09%,2.18%,-,-44.97%,-51.40%,-55.70%,-,-1.80%,-4.04%,-5.40%,-16.38%,-3.25%,-5.52%,-3.13%,-1.20%,-8.53%,-4.24%,-3.74%,8.73%,0.72%,-8.55%,8.14%,2.89%,17.66%,33.72%,10.91%,8.43%,4.10%,2.12%,2.12%,6.83%,6.33%,3.12%,4.15%
Cost of Revenue,"3,081","1,851","2,330","2,462","-2,773","1,797","2,248","2,429","-2,847",805,839,831,"1,215",804,802,778,807,757,735,727,811,616,639,660,868,666,649,725,925,758,816,827,"1,017",795,840,826,"1,074",834,835,848
Gross Profit,"1,098",873,874,892,78,825,857,998,111,638,670,687,671,613,646,658,770,614,633,664,747,638,671,679,826,597,549,723,818,728,786,779,873,752,796,814,945,811,852,860
"Selling, General & Admin",479,271,352,323,82,295,353,328,82,243,254,270,362,237,247,215,300,219,208,204,264,211,198,208,300,208,259,257,340,206,230,253,371,253,254,261,372,282,291,267
Other Operating Expenses,48,31,43,19,79,24,133,67,75,46,1,19,-211,-108,-20,-200,-745,-158,-24,-93,-258,-6,2,-9,-20,139,-10,-5,-4,-21,-11,-1,0,-10,-12,7,-5,6,-12,-20
Operating Expenses,527,302,395,342,161,319,486,395,157,289,255,289,151,129,227,15,-445,61,184,111,6,205,200,199,280,347,249,252,336,185,219,252,371,243,242,268,367,288,279,247
Operating Income,571,571,479,550,-83,506,371,603,-46,349,415,398,520,484,419,643,"1,215",553,449,553,741,433,471,480,546,250,300,471,482,543,567,527,502,509,554,546,578,523,573,613
Interest Expense / Income,153,33,29,28,53,34,33,32,42,42,51,98,116,110,105,110,120,107,112,111,122,115,119,120,132,118,132,161,132,131,159,126,128,118,148,124,137,130,125,126
Other Expense / Income,-6,-,4,-1,-48,-1,1,5,-322,-139,-70,-423,37,27,3,9,3,-63,-20,-92,180,19,-25,60,17,37,-89,-6,-2,3,1,-50,-33,-7,16,-25,14,22,-30,-18
