,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-03-29,2015-06-28,2015-09-27,2015-12-31,2016-03-27,2016-06-26,2016-09-25,2016-12-31,2017-03-26,2017-06-25,2017-09-24,2017-12-31,2018-03-25,2018-06-24,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-29,2019-12-31,2020-03-29,2020-06-28,2020-09-27,2020-12-31,2021-03-28,2021-06-27,2021-09-26,2021-12-31,2022-03-27,2022-06-26,2022-09-25,2022-12-31,2023-03-26,2023-06-25,2023-09-24,2023-12-31,Current
Market Capitalization,"51,602","51,637","57,631","60,838","63,821","59,376","63,315","66,729","66,596","72,977","74,466","73,227","77,636","81,229","88,857","92,056","96,040","85,482","98,523","74,474","84,814","102,714","109,534","109,833","98,221","100,048","108,099","99,318","102,157","106,174","96,788","98,017","123,544","111,509","109,526","127,496","121,149","116,334","104,170","112,448","102,474"
Market Cap Growth,65.73%,48.59%,38.94%,27.77%,23.68%,14.99%,9.86%,9.68%,4.35%,22.91%,17.61%,9.74%,16.58%,11.31%,19.32%,25.71%,23.71%,5.24%,10.88%,-19.10%,-11.69%,20.16%,11.18%,47.48%,15.81%,-2.60%,-1.31%,-9.57%,4.01%,6.12%,-10.46%,-1.31%,20.94%,5.03%,13.16%,30.08%,-1.94%,4.33%,-4.89%,-11.80%,-
Enterprise Value,"54,490","54,370","60,833","65,534","68,739","64,576","68,427","80,900","80,420","86,517","85,875","85,672","89,696","93,060","100,184","103,458","107,870","98,530","112,352","87,806","97,744","115,084","120,547","120,973","108,922","109,867","117,189","108,327","111,387","115,600","105,735","106,083","133,306","121,378","118,576","140,496","134,309","130,206","118,008","128,465","118,491"
PE Ratio,16.37,16.22,18.02,16.83,17.93,16.50,17.71,18.51,18.37,19.63,14.19,14.16,15.33,16.25,24.92,46.90,41.20,33.67,32.31,14.76,15.16,17.56,18.30,17.63,15.73,15.51,16.53,14.54,14.69,14.87,15.98,15.52,19.89,23.70,18.66,22.24,21.30,16.48,14.95,16.25,15.39
PS Ratio,1.15,1.15,1.29,1.52,1.62,1.49,1.64,1.65,1.53,1.68,1.65,1.55,1.61,1.65,1.78,1.84,1.91,1.67,1.85,1.39,1.50,1.79,1.88,1.84,1.61,1.59,1.68,1.52,1.55,1.59,1.46,1.46,1.88,1.74,1.69,1.93,1.83,1.73,1.54,1.66,1.52
PB Ratio,10.75,11.96,12.60,17.89,18.13,19.91,22.51,21.55,20.96,24.35,32.06,48.46,52.35,64.21,42.35,-108.30,-379.61,205.49,104.48,53.43,34.41,36.04,28.14,35.12,28.50,26.67,21.83,16.51,16.18,16.28,10.05,8.94,12.35,9.75,9.15,13.76,12.56,12.59,11.23,16.45,14.99
P/FCF Ratio,13.84,12.57,13.71,20.14,34.26,28.17,23.92,16.03,13.76,14.58,15.65,17.75,18.91,19.65,19.37,17.37,22.76,32.66,89.00,40.04,30.04,22.44,16.26,18.85,15.18,14.52,17.49,15.48,17.42,21.35,18.89,12.73,16.75,14.97,12.80,20.79,19.35,19.38,17.95,18.05,16.45
P/OCF Ratio,11.31,10.51,11.51,15.74,23.44,19.73,17.91,13.08,11.46,12.12,12.79,14.11,14.96,15.45,15.61,14.21,17.65,22.34,40.49,23.73,20.34,17.38,13.63,15.02,12.34,11.80,13.74,12.14,13.41,15.84,14.32,10.63,13.91,12.46,10.80,16.34,15.23,15.06,13.92,14.20,12.94
Debt / Equity Ratio,1.28,1.43,1.35,1.81,2.39,2.82,2.99,4.93,4.81,4.94,6.16,9.45,9.63,11.29,6.80,-16.78,-56.22,34.20,15.62,10.12,5.65,4.75,3.48,4.05,3.68,3.38,2.56,2.02,1.93,1.87,1.21,1.06,1.16,1.02,0.96,1.68,1.62,1.90,1.88,2.55,2.55
Quick Ratio,0.79,0.81,0.75,0.66,0.87,0.81,0.77,0.60,0.68,0.68,0.82,0.80,0.82,0.82,0.91,0.40,0.34,0.26,0.22,0.22,0.25,0.25,0.32,0.28,0.31,0.38,0.40,0.37,0.35,0.35,0.33,0.40,0.27,0.31,0.30,0.32,0.30,0.40,0.35,0.21,0.21
