,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"19,555","20,816","22,168","23,501","24,899","21,220","22,527","23,829","26,293","29,441","28,200","31,342","32,063","32,416","34,442","37,473","36,481","35,081","38,739","37,941","44,035","49,004","48,787","48,347","39,311","44,697","47,810","49,838","54,595","59,144","62,895","69,817","65,712","63,518","66,221","64,396","66,598","70,550","61,747","72,137","81,175"
Market Cap Growth,7.21%,10.51%,14.67%,11.63%,27.33%,1.94%,1.62%,1.40%,5.60%,38.74%,25.19%,31.53%,21.94%,10.11%,22.13%,19.56%,13.78%,8.22%,12.48%,1.25%,20.71%,39.69%,25.94%,27.43%,-10.73%,-8.79%,-2.00%,3.08%,38.88%,32.32%,31.55%,40.09%,20.36%,7.40%,5.29%,-7.77%,1.35%,11.07%,-6.76%,12.02%,-
Enterprise Value,"29,410","30,476","32,149","31,629","33,829","30,053","31,464","32,719","35,785","38,932","37,431","40,515","41,075","41,441","43,752","46,693","45,964","44,411","48,278","47,610","53,978","59,139","58,894","57,971","49,252","54,440","57,160","62,748","67,159","71,794","75,456","83,104","79,044","76,901","80,147","79,029","81,711","85,774","77,027","87,908","96,946"
PE Ratio,123.77,167.87,215.22,18.11,26.46,21.11,21.05,31.65,23.06,25.53,25.18,26.52,26.24,24.99,24.94,19.23,17.82,16.06,16.86,19.71,23.47,27.88,27.82,28.95,23.34,27.76,31.77,33.31,35.09,36.97,35.98,38.45,34.44,29.63,29.50,28.77,29.49,30.86,26.73,31.31,35.61
PS Ratio,1.39,1.48,1.58,1.68,1.83,1.58,1.71,1.84,2.01,2.23,2.11,2.30,2.31,2.30,2.41,2.59,2.51,2.40,2.63,2.54,2.92,3.20,3.16,3.13,2.54,2.96,3.19,3.28,3.50,3.58,3.63,3.89,3.56,3.34,3.41,3.27,3.34,3.52,3.07,3.53,3.97
PB Ratio,3.41,3.56,4.13,4.01,4.48,3.94,4.30,4.46,4.97,5.65,5.26,5.92,5.81,5.91,6.53,6.23,6.04,5.80,6.21,6.05,6.86,7.58,7.19,6.84,5.83,6.49,6.68,6.69,7.35,8.05,8.77,9.80,9.20,8.83,9.45,9.40,9.80,10.21,8.88,10.45,11.76
P/FCF Ratio,16.42,16.95,18.79,19.92,22.07,16.31,17.91,18.40,18.21,21.43,19.09,18.84,19.56,19.03,19.34,22.43,21.59,20.46,23.03,20.22,23.35,27.55,27.44,23.51,20.23,23.15,22.26,28.14,23.58,23.27,24.42,28.68,27.11,27.93,33.46,33.04,44.61,46.85,36.95,39.55,44.50
P/OCF Ratio,7.94,8.42,9.21,10.08,11.09,8.46,9.04,9.43,9.52,10.88,10.04,10.44,10.71,10.65,10.97,11.78,11.17,10.23,11.23,10.63,12.06,13.29,12.96,12.48,10.49,12.43,13.02,14.65,14.53,14.99,15.34,16.09,14.68,14.18,14.79,14.20,15.41,16.39,14.08,15.29,17.20
Debt / Equity Ratio,1.78,1.67,1.89,1.61,1.66,1.69,1.73,1.67,1.81,1.83,1.73,1.76,1.64,1.65,1.77,1.58,1.65,1.62,1.61,1.60,1.62,1.97,1.97,1.91,1.99,1.86,1.46,1.85,1.82,1.80,1.82,1.88,1.89,1.99,2.01,2.19,2.26,2.22,2.22,2.35,2.35
Quick Ratio,0.62,0.65,0.50,0.93,1.01,0.90,0.87,0.85,0.82,0.73,0.78,0.81,0.78,0.76,0.63,0.81,0.79,0.80,0.92,0.85,0.69,1.71,1.85,1.97,1.85,0.89,1.17,0.99,1.02,0.88,0.77,0.65,0.69,0.96,0.73,0.71,0.74,0.70,0.73,0.79,0.79
