,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,789,389,530,244,571,517,202,285,205,403,367,254,463,435,169,199,221,494,365,174,267,334,432,157,861,"1,604",558,49,524,171,132,476,474,96,195,182,598,406,184,248
Short-Term Investments,69,88,96,41,152,114,17,16,16,15,41,39,19,18,31,2,2,0,26,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,858,477,626,285,723,631,219,301,221,418,408,293,482,453,200,201,223,494,391,174,267,334,432,157,"1,102","1,604",558,49,524,171,132,476,474,96,195,182,598,406,184,248
Cash Growth,24.71%,-25.70%,66.49%,6.74%,-15.73%,32.29%,-65.02%,5.61%,-69.43%,-33.76%,86.30%,-2.66%,118.10%,8.37%,-50.98%,-31.40%,-53.73%,9.05%,95.50%,-13.43%,19.73%,-32.39%,10.49%,-9.77%,312.73%,380.24%,29.17%,-68.79%,-52.45%,-89.34%,-76.34%,871.43%,-9.54%,-43.86%,47.73%,-61.76%,26.16%,322.92%,-5.64%,36.26%
Receivables,"1,688","1,452","1,453","1,824","1,742","1,565","1,721","1,940","1,910","1,855","1,902","2,131","2,065","1,996","2,017","2,429","2,399","2,174","2,355","2,872","3,070","3,028","3,150","3,426","3,136","3,374","3,596",891,"3,585",779,753,973,"1,082","1,033","1,203","1,603","1,045",745,720,966
Inventory,537,775,"1,043",918,540,683,863,778,498,573,736,626,425,582,787,672,445,570,741,650,442,552,699,605,434,506,639,576,407,539,760,667,454,845,"1,304","1,117",726,887,"1,060",938
Other Current Assets,-114,-239,-388,-430,-504,-588,-680,-699,-739,-815,-848,-770,-757,-820,-883,-827,-860,-952,"-1,113","-1,228","-1,403","-1,660","-1,976","-1,857","-1,855","-1,952","-2,299",888,"-2,003",833,832,511,449,419,324,531,620,565,485,687
Total Current Assets,"2,969","2,465","2,734","2,597","2,501","2,291","2,123","2,320","1,890","2,031","2,198","2,280","2,215","2,211","2,121","2,475","2,207","2,286","2,374","2,468","2,376","2,254","2,305","2,331","2,817","3,532","2,494","2,404","2,513","2,322","2,477","2,627","2,459","2,393","3,026","3,433","2,989","2,603","2,449","2,839"
"Property, Plant & Equipment","12,360","12,680","13,045","13,412","13,526","13,775","14,160","14,705","14,907","15,187","15,443","15,715","15,857","16,119","16,444","16,761","16,904","17,237","17,790","18,126","18,315","18,106","18,524","18,926","19,144","19,436","20,630","21,017","21,207","21,533","21,934","22,352","22,540","21,627","22,340","22,713","23,003","24,264","24,694","25,072"
Long-Term Investments,453,424,396,413,416,380,349,407,379,351,326,418,387,362,340,863,856,853,701,547,600,583,560,810,795,775,756,70,945,71,73,71,"1,573","1,624","1,551",71,72,72,74,76
Other Long-Term Assets,"2,142","2,150","2,206","2,763","2,755","2,792","2,820","2,867","2,861","2,894","2,875","3,209","3,164","3,175","3,215","2,951","2,901","2,936","3,048","3,388","3,502","4,349","4,620","4,770","4,691","4,838","5,400","6,175","5,058","6,027","6,029","3,703","2,168","3,396","3,455","5,136","5,322","5,326","5,296","5,530"
Total Long-Term Assets,"14,955","15,254","15,647","16,588","16,697","16,947","17,329","17,979","18,147","18,432","18,644","19,342","19,408","19,656","19,999","20,575","20,661","21,026","21,539","22,061","22,417","23,038","23,704","24,506","24,630","25,049","26,786","27,262","27,210","27,631","28,036","26,126","26,281","26,647","27,346","27,920","28,397","29,662","30,064","30,678"
Total Assets,"17,924","17,719","18,381","19,185","19,198","19,238","19,452","20,299","20,037","20,463","20,842","21,622","21,623","21,867","22,120","23,050","22,868","23,312","23,913","24,529","24,793","25,292","26,009","26,837","27,447","28,581","29,280","29,666","29,723","29,953","30,513","28,753","28,740","29,040","30,372","31,353","31,386","32,265","32,513","33,517"
Accounts Payable,642,597,613,688,521,564,594,642,543,568,548,610,488,608,632,740,540,629,689,733,550,636,607,635,497,635,667,668,545,666,795,886,695,914,956,936,687,759,846,809
Current Debt,666,439,690,600,543,519,809,955,950,918,"1,080","1,284",812,840,"1,210","1,273","1,286","1,216","2,250","1,093",872,"1,077","1,074","1,220","1,721","1,744","1,799",591,"1,506",589,585,382,382,719,"1,000","1,119","1,433","1,132","1,290","1,073"
Other Current Liabilities,493,527,345,660,535,557,385,705,554,605,441,761,626,667,419,771,656,690,503,798,684,673,484,849,722,744,526,"1,815",834,"1,859","1,874",936,737,756,532,930,822,846,583,"1,013"
Total Current Liabilities,"1,801","1,563","1,648","1,948","1,599","1,640","1,788","2,302","2,047","2,091","2,069","2,655","1,926","2,115","2,261","2,784","2,482","2,535","3,442","2,624","2,106","2,386","2,165","2,704","2,940","3,123","2,992","3,074","2,885","3,114","3,254","2,204","1,814","2,389","2,488","2,985","2,942","2,737","2,719","2,895"
Long-Term Debt,"7,671","7,666","8,171","8,139","8,260","8,153","8,014","8,518","8,284","8,596","8,832","8,750","9,233","9,190","9,121","9,214","9,082","9,353","8,944","10,684","11,196","11,322","12,121","12,027","12,616","13,481","13,336","11,800","13,612","11,778","12,075","12,092","12,091","11,711","12,755","13,190","13,051","13,990","14,177","14,570"
Other Long-Term Liabilities,"4,797","4,808","4,855","5,391","5,500","5,590","5,711","5,504","5,560","5,583","5,645","5,927","6,057","6,076","6,166","6,574","6,671","6,715","6,741","6,429","6,596","6,696","6,729","7,051","6,669","6,726","7,054","8,715","6,924","8,695","8,531","7,269","7,430","7,469","7,625","7,583","7,741","7,832","7,859","7,927"
Total Long-Term Liabilities,"12,468","12,474","13,026","13,530","13,760","13,743","13,725","14,022","13,844","14,179","14,477","14,677","15,290","15,266","15,287","15,788","15,753","16,068","15,685","17,113","17,792","18,018","18,850","19,078","19,285","20,207","20,390","20,515","20,536","20,473","20,606","19,361","19,521","19,180","20,380","20,773","20,792","21,822","22,036","22,497"
Total Liabilities,"14,269","14,037","14,674","15,478","15,359","15,383","15,513","16,324","15,891","16,270","16,546","17,332","17,216","17,381","17,548","18,572","18,235","18,603","19,127","19,737","19,898","20,404","21,015","21,782","22,225","23,330","23,382","23,589","23,421","23,587","23,860","21,565","21,335","21,569","22,868","23,758","23,734","24,559","24,755","25,392"
Total Debt,"8,337","8,105","8,861","8,739","8,803","8,672","8,823","9,473","9,234","9,514","9,912","10,034","10,045","10,030","10,331","10,487","10,368","10,569","11,194","11,777","12,068","12,399","13,195","13,247","14,337","15,225","15,135","12,391","15,118","12,367","12,660","12,474","12,473","12,430","13,755","14,309","14,484","15,122","15,467","15,643"
Debt Growth,9.38%,6.69%,14.17%,9.63%,5.59%,7.00%,-0.43%,8.40%,4.90%,9.71%,12.34%,5.92%,8.78%,5.42%,4.23%,4.51%,3.22%,5.37%,8.35%,12.30%,16.40%,17.31%,17.88%,12.48%,18.80%,22.79%,14.70%,-6.46%,5.45%,-18.77%,-16.35%,0.67%,-17.50%,0.51%,8.65%,14.71%,16.12%,21.66%,12.45%,9.32%
Common Stock,"4,749","4,764","4,770","4,777","4,786","4,815","4,832","4,840","4,900","4,909","4,911","4,919","4,930","5,009","5,016","5,022","5,040","5,079","5,086","5,091","5,090","5,100","5,107","5,116","5,210","5,220","5,228","5,368","5,374","5,392","5,624","5,633","5,633","5,644","5,650","5,717","5,721","5,733","5,742","5,932"
Retained Earnings,"-1,110","-1,099","-1,080","-1,058",-936,-949,-881,-855,-744,-706,-607,-616,-511,-512,-434,-531,-383,-346,-278,-271,-166,-182,-83,-25,51,70,171,214,437,487,547,"1,057","1,275","1,286","1,315","1,350","1,410","1,463","1,495","1,658"
Comprehensive Income,-21,-20,-20,-49,-48,-48,-49,-47,-47,-47,-45,-50,-49,-48,-47,-50,-61,-61,-59,-65,-66,-67,-67,-73,-76,-76,-79,-86,-84,-82,-81,-59,-54,-52,-52,-52,-51,-51,-51,-46
Shareholders' Equity,"3,618","3,645","3,670","3,670","3,802","3,818","3,902","3,938","4,109","4,156","4,259","4,253","4,370","4,449","4,535","4,441","4,596","4,672","4,749","4,755","4,858","4,851","4,957","5,018","5,185","5,214","5,320","5,496","5,727","5,797","6,090","6,631","6,854","6,878","6,913","7,015","7,080","7,145","7,186","7,544"
Net Cash / Debt,"-7,479","-7,628","-8,235","-8,454","-8,080","-8,041","-8,604","-9,172","-9,013","-9,096","-9,504","-9,741","-9,563","-9,577","-10,131","-10,286","-10,145","-10,075","-10,803","-11,603","-11,801","-12,065","-12,763","-13,090","-13,235","-13,621","-14,577","-12,342","-14,594","-12,196","-12,528","-11,998","-11,999","-12,334","-13,560","-14,127","-13,886","-14,716","-15,283","-15,395"
Working Capital,"1,168",902,"1,086",649,902,651,335,18,-157,-60,129,-375,289,96,-140,-309,-275,-249,"-1,068",-156,270,-132,140,-373,-123,409,-498,-670,-372,-792,-777,423,645,4,538,448,47,-134,-270,-56
Book Value Per Share,13.54,13.53,13.29,13.29,13.76,13.79,14.06,14.17,14.98,14.85,15.22,15.19,15.61,15.86,16.08,15.74,16.27,16.54,16.77,16.78,17.14,17.10,17.47,17.68,18.27,18.22,18.58,19.19,19.82,20.03,21.02,22.89,23.65,23.71,23.82,24.17,24.31,24.50,24.63,25.86
