,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"7,824","8,395","8,188","9,596","9,644","8,813","9,800","10,026","11,644","12,839","11,756","11,650","12,528","12,971","13,063","13,343","12,791","13,358","13,880","14,067","15,740","16,432","18,148","17,837","16,678","16,721","17,580","17,469","17,689","17,101","17,301","18,845","20,266","19,584","16,901","18,382","17,878","17,135","15,494","16,943","16,863"
Market Cap Growth,5.30%,15.79%,16.53%,34.21%,23.27%,4.99%,19.69%,4.48%,20.74%,45.68%,19.95%,16.20%,7.59%,1.03%,11.12%,14.53%,2.10%,2.98%,6.26%,5.43%,23.06%,23.02%,30.75%,26.79%,5.96%,1.76%,-3.13%,-2.06%,6.06%,2.27%,-1.59%,7.87%,14.57%,14.52%,-2.31%,-2.46%,-11.78%,-12.50%,-8.33%,-7.83%,-
Enterprise Value,"15,303","16,023","16,423","18,050","17,724","16,854","18,404","19,198","20,657","21,935","21,260","21,391","22,091","22,548","23,194","23,629","22,936","23,433","24,683","25,670","27,541","28,497","30,911","30,927","29,913","30,342","32,157","29,811","32,283","29,297","29,829","30,843","32,265","31,918","30,461","32,509","31,764","31,851","30,777","32,338","32,258"
PE Ratio,15.28,16.30,16.95,20.12,20.30,19.20,19.10,19.17,24.01,23.69,20.27,21.14,21.38,23.41,24.19,29.01,25.48,24.33,25.42,21.41,25.02,28.19,29.22,26.23,23.49,22.21,23.01,23.14,20.55,18.98,19.91,13.98,15.01,14.85,13.04,22.23,26.37,23.54,20.97,19.32,19.03
PS Ratio,1.10,1.17,1.14,1.34,1.43,1.33,1.46,1.55,1.90,2.08,1.88,1.82,1.95,1.99,2.03,2.03,1.91,1.98,2.04,2.05,2.26,2.37,2.64,2.69,2.59,2.63,2.78,2.72,2.67,2.51,2.46,2.57,2.64,2.43,2.02,2.14,2.10,2.11,1.99,2.27,2.26
PB Ratio,2.16,2.30,2.23,2.62,2.54,2.31,2.51,2.55,2.83,3.09,2.76,2.74,2.87,2.92,2.88,3.00,2.78,2.86,2.92,2.96,3.24,3.39,3.66,3.56,3.22,3.21,3.31,3.18,3.09,2.95,2.84,2.84,2.96,2.85,2.44,2.62,2.53,2.40,2.16,2.25,2.24
P/FCF Ratio,-163.00,-57.89,-28.73,-99.96,1071.60,40.61,25.46,-128.54,-43.94,-33.70,-31.02,-270.92,963.68,281.98,-189.32,333.56,284.24,63.31,330.48,-37.92,-30.21,-23.37,-40.97,-84.94,-24.97,-29.34,-25.85,-17.88,-68.30,-50.30,-44.71,-73.33,-43.49,-25.27,-12.35,-12.10,-13.93,-9.62,-13.41,-18.62,-18.62
P/OCF Ratio,5.99,6.65,6.47,6.48,5.92,4.88,5.05,6.11,7.70,8.68,8.05,7.15,7.62,7.88,8.23,7.83,7.24,6.67,6.70,8.26,9.76,11.16,11.84,9.96,12.14,11.94,11.42,13.69,9.28,9.26,10.71,10.36,11.96,12.96,16.85,21.50,15.05,11.42,7.41,7.34,7.30
Debt / Equity Ratio,2.30,2.22,2.41,2.38,2.32,2.27,2.26,2.41,2.25,2.29,2.33,2.36,2.30,2.25,2.28,2.36,2.26,2.26,2.36,2.48,2.48,2.56,2.66,2.64,2.77,2.92,2.84,2.25,2.64,2.13,2.08,1.88,1.82,1.81,1.99,2.04,2.05,2.12,2.15,2.07,2.07
Quick Ratio,1.41,1.23,1.26,1.08,1.54,1.34,1.09,0.97,1.04,1.09,1.12,0.91,1.32,1.16,0.98,0.94,1.06,1.05,0.80,1.16,1.58,1.41,1.65,1.33,1.44,1.59,1.39,0.31,1.42,0.31,0.27,0.66,0.86,0.47,0.56,0.60,0.56,0.42,0.33,0.42,0.42
