,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,148.77,268.91,192.18,154.19,187.32,220.98,145.83,180.91,189.53,222,337.82,170.55,142.49,167.45,143.1,156.59,238.51,218.31,305.58,146.39,143.58,143.67,113.99,141.31,123.95,451.8,201.69,324.98,293.19,253.85,230.06,483.47,334.66,370.32,296.8,123.53,149.83,329.18,536.48,424.26
Cash & Cash Equivalents,148.77,268.91,192.18,154.19,187.32,220.98,145.83,180.91,189.53,222,337.82,170.55,142.49,167.45,143.1,156.59,238.51,218.31,305.58,146.39,143.58,143.67,113.99,141.31,123.95,451.8,201.69,324.98,293.19,253.85,230.06,483.47,334.66,370.32,296.8,123.53,149.83,329.18,536.48,424.26
Cash Growth,4.86%,61.13%,22.84%,-61.62%,25.92%,-17.83%,-24.12%,17.33%,1.18%,0.46%,131.65%,-5.73%,-24.82%,-24.57%,-57.64%,-8.18%,67.39%,30.37%,113.54%,-6.52%,-39.80%,-34.19%,-62.70%,-3.47%,-13.67%,214.46%,76.93%,129.97%,136.54%,-43.81%,14.07%,48.77%,14.15%,45.88%,29.01%,-74.45%,-55.23%,-11.11%,80.75%,243.45%
Receivables,164.33,158.53,162.15,161.16,172.39,178.37,177.77,172.76,175.25,174.01,172.7,171.47,181.82,176.05,176.91,182.01,189.76,184.53,180.45,183.44,184.53,183.65,182.37,191.44,218.69,220.22,250.15,239.86,219.25,200.66,200.12,235.08,254.68,253.69,260.14,269.89,304.23,303.06,294.61,288.5
"Property, Plant & Equipment","7,245","7,389","7,833","7,963","8,063","9,492","9,427","9,414","9,453","9,346","9,465","9,682","9,730","9,737","9,962","10,133","10,220","9,829","9,657","9,584","9,492","9,602","9,569","9,571","9,528","9,508","9,499","9,474","9,454","9,517","9,369","14,933","15,189","15,102","14,987","14,890","15,174","15,240","15,150","15,256"
Total Assets,"9,664","9,834","10,190","10,293","10,261","11,734","11,467","11,414","11,344","11,249","11,392","11,206","11,231","11,248","11,558","11,702","11,764","11,373","11,292","11,110","10,999","11,070","11,041","11,085","10,998","11,305","11,560","11,524","11,614","11,700","11,559","18,591","18,459","18,544","18,198","17,916","17,826","17,961","17,928","17,951"
Accounts Payable,124.29,0,0,0,129.51,0,0,0,150.06,0,0,0,145.75,0,0,0,185.7,0,0,0,174.9,0,0,0,170.08,0,0,0,146.46,0,0,0,220.31,0,0,0,207.82,203.05,207.55,261.69
Total Liabilities,"4,808","5,000","5,350","5,366","5,268","6,435","6,240","6,232","6,076","5,845","5,861","5,687","5,741","5,792","6,037","6,278","6,225","5,854","5,787","5,633","5,564","5,650","5,650","6,087","6,051","6,415","5,924","5,969","5,928","5,953","5,771","8,419","8,336","8,315","8,213","8,062","8,086","8,082","8,079","8,136"
Total Debt,"4,221","4,380","4,730","4,697","4,596","5,721","5,538","5,499","5,376","5,162","5,189","5,000","5,066","5,125","5,390","5,551","5,479","5,097","5,069","4,887","4,874","4,966","4,999","5,404","5,408","5,800","5,441","5,446","5,452","5,437","5,310","7,642","7,599","7,612","7,525","7,325","7,272","7,265","7,246","7,239"
Debt Growth,0.62%,-1.59%,5.95%,7.23%,8.87%,30.61%,17.07%,17.06%,16.98%,-9.77%,-6.30%,-9.07%,-5.76%,-0.73%,3.88%,11.02%,8.14%,-0.54%,-5.96%,-11.96%,-11.04%,-2.58%,-1.38%,10.57%,10.97%,16.80%,8.84%,0.78%,0.81%,-6.25%,-2.40%,40.31%,39.39%,40.00%,41.71%,-4.14%,-4.31%,-4.56%,-3.70%,-1.18%
Common Stock,"5,693","5,710","5,720","5,727","5,736","5,772","5,772","5,775","5,613","5,725","5,772","5,924","5,927","5,931","5,935","5,931","6,157","6,168","6,122","6,122","6,122","6,124","6,130","5,786","5,770","5,752","5,757","5,763","5,771","5,768","5,776","9,586","9,598","9,596","9,611","9,618","9,624","9,621","9,628","9,635"
Retained Earnings,-996.06,"-1,016","-1,033.54",-945.95,"-1,006.58",-809.85,-796.57,-832.75,-572.34,-550.1,-465.35,-628.83,-676.87,-726.61,-709.67,-715.62,-761.34,-743.85,-710.98,-743.35,-787.71,-804.24,-835.93,-883.74,-904.68,-942.03,-200.49,-288.49,-162.81,-104.91,-68.27,328.61,299.12,412.66,163.21,78.79,-119.55,21.39,-20.75,-51.38
Comprehensive Income,-64.98,-76.87,-59.59,-68.62,45.12,50.96,-1.91,-14.74,5.59,7.5,7.15,6.15,5.77,6.49,6.07,-1.73,-1.48,-0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,2.22,6.48,6.69,10.58,10.58,15.94,6.62
Shareholders' Equity,"4,632","4,617","4,627","4,712","4,775","5,013","4,974","4,928","5,046","5,183","5,314","5,301","5,256","5,211","5,231","5,213","5,394","5,425","5,411","5,378","5,334","5,320","5,294","4,902","4,865","4,810","5,557","5,475","5,608","5,663","5,707","9,914","9,899","10,011","9,781","9,703","9,516","9,653","9,623","9,590"
Net Cash / Debt,"-4,072.63","-4,111.44","-4,538.19","-4,543.13","-4,408.65","-5,500.27","-5,391.94","-5,317.67","-5,186.78","-4,940.46","-4,851","-4,829.5","-4,923.88","-4,957.43","-5,247.08","-5,394.68","-5,240.41","-4,879.01","-4,763.14","-4,741.09","-4,730.29","-4,822.21","-4,884.74","-5,262.94","-5,284.53","-5,348.29","-5,239.06","-5,121.29","-5,158.91","-5,183.46","-5,079.94","-7,158.23","-7,264.82","-7,241.75","-7,227.74","-7,201.51","-7,121.74","-6,935.57","-6,709.34","-6,814.57"
Net Cash Per Share,-9.96,-10.04,-10.98,-11.05,-10.70,-13.24,-13.05,-12.89,-12.60,-11.93,-11.57,-11.50,-11.61,-11.69,-12.35,-12.71,-12.37,-11.49,-11.29,-11.29,-11.31,-11.46,-11.61,-12.50,-12.46,-12.42,-12.15,-11.91,-11.95,-11.99,-11.75,-13.04,-14.21,-11.74,-11.74,-11.65,-11.53,-11.19,-10.87,-11.04
Book Value Per Share,11.35,11.31,11.31,11.51,11.65,12.21,12.09,11.97,12.26,12.56,12.72,12.62,12.42,12.31,12.35,12.30,12.73,12.81,12.86,12.83,12.72,12.68,12.61,11.68,11.52,11.19,12.92,12.73,13.04,13.15,13.24,18.13,19.55,16.28,15.89,15.76,15.45,15.66,15.60,15.54
