,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,150.47,157.48,197.73,190.52,165.56,161.01,195.37,188.02,161.27,158.03,191.37,185.33,152.52,160.16,189.97,158.44,108.18,176.58,226.97,220.23,186.7,160.25,224.43,227.49,8.92,136.54,-564.37,227.53,171.2,217.71,196.5,228.59,256,245.84,372.53,312.36,251.98,303.96,344.49,351.2
Depreciation & Amortization,35.89,36.86,36.78,34.98,39.69,35.88,35.6,34.28,35.91,34.65,35.91,37.68,39.24,38.13,39.23,40.28,50.05,58.36,58.45,61.08,49.69,61.98,59.32,65.67,70.3,67.25,66.73,69.1,69.76,72.3,73.96,72.12,72.59,87.37,85.89,86.56,88,87.22,90.87,83.86
Share-Based Compensation,2.83,-1.03,2.94,3.47,-6.9,-0.42,3.76,4.86,2.49,-0.9,3.36,2.43,2.81,1.17,4.67,4.57,3.35,1.17,5.27,5.9,1.17,2.2,5.22,5.84,10.53,4.27,5.74,6.63,5.97,4.47,3.42,6.28,11.42,6.46,8.29,9.16,14.15,8.06,22.45,10.06
Other Operating Activities,30.06,-133.53,69.87,-6.74,2.47,-73.96,96.86,214.73,63.71,-56.74,164.81,-14.57,10.16,-97.64,9.59,-6.21,111.1,-97.74,26.02,183.24,-17.92,-162.7,-49.33,144.85,57.06,-134,"1,370",184.86,332.12,6.47,129.61,-3.22,-89.93,59.14,-74.53,45.53,-131.75,-201.73,-198.32,180.33
Operating Cash Flow,219.25,59.78,307.32,222.22,200.82,122.51,331.6,441.88,263.39,135.05,395.45,210.86,204.73,101.82,243.46,197.07,272.69,138.37,316.71,470.45,219.64,61.73,239.65,443.84,146.8,74.06,878.33,488.12,579.05,300.94,403.49,303.77,250.09,398.81,392.18,453.61,222.38,197.51,259.5,625.44
Operating Cash Flow Growth,54.82%,-48.63%,-12.37%,-40.01%,-8.40%,104.94%,7.90%,98.85%,31.15%,10.23%,19.26%,-52.28%,-22.27%,-24.60%,-38.43%,-6.54%,33.20%,35.89%,30.08%,138.72%,-19.45%,-55.39%,-24.33%,-5.66%,-33.16%,19.97%,266.51%,9.98%,294.46%,306.35%,-54.06%,-37.77%,-56.81%,32.52%,-2.80%,49.33%,-11.08%,-50.48%,-33.83%,37.88%
Capital Expenditures,-29.26,-18.39,-21.54,-33.86,-25.03,-16.43,-21.04,-24.53,-38.93,-11.67,-38.04,-36.94,-45.18,-24.81,-29.29,-43.09,-38.3,-31.63,-33.51,-26.8,-120.17,-42.89,-50.41,-72.75,-87.45,-35.59,-31.93,-26.23,-41.69,-31.53,-36.4,-46.09,-125.57,-72.15,60.02,-90.64,-91.86,-86.13,-114.45,-141.95
Acquisitions,-98.06,-156.85,-22.04,-96.41,-12.61,-30.13,-50.01,-35.27,-47.29,-73.63,-231.81,-60.11,-96.62,-106.24,-133.98,-49.14,"-1,205.44",-38.59,-43.96,-71.44,-103.84,-141.15,-225.06,146.86,-70.76,6.61,360.74,-43.67,-5.47,-9.14,-74.32,-42.42,-140.7,"-1,348.8",-182.52,-22.87,-93.86,-39.59,-66.44,-105.36
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.44,80.48,0,0
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-26.19,-,-4.5,-1.5,-13.61,-6.5,-4.64,-,-,-,-,-,-,-,-,-,-,-,-,-
Investing Cash Flow,-127.32,-175.24,-43.57,-130.27,-37.64,-46.56,-71.05,-59.8,-86.22,-85.3,-269.85,-97.05,-141.8,-131.04,-163.27,-92.22,"-1,243.75",-70.22,-77.47,-98.24,-250.19,-184.04,-279.96,72.61,-171.81,-35.47,324.17,-69.9,-47.15,-40.67,-110.72,-88.51,-266.26,"-1,420.95",-122.51,-113.51,-27.28,-45.24,-180.88,-247.31
Dividends Paid,-82.96,-82.75,-88.42,-88.19,-87.91,-88.04,-93.84,-93.5,-92.91,-92.6,-98.34,-97.98,-97.95,-97.58,-99.82,-99.11,-98.96,-99,-105.65,-105.66,-105.67,-105.37,-111.36,-111.38,-110.78,-110.85,-114.48,-113.97,-113.98,-114.04,-117.58,-117.67,-116.36,-115.88,-126.89,-126.72,-126.43,-126.19,-133.74,-133.49
Share Issuance / Repurchase,-48.94,-22.71,-31.06,-41.78,-0.4,-84.25,-60.97,-79.96,-67.1,-46.43,-72.97,-24.41,-37.61,-91.98,-61.52,-18.38,-1.64,0,0,-1.92,-90.07,0,0,-73.05,-1.14,-95.72,0,0,-0.5,0,-184.37,-99.52,-49.71,-73.98,-63.36,-50.83,-50,-68.77,-89.24,-38.03
Debt Issued / Paid,-79.75,129.41,-96.96,25.53,-65.91,129.91,-47.88,-225,0,75,75,0,100,150,105,15,"1,176",47.69,-94.07,-257.58,243.99,257.89,355.37,-434.05,-39.81,261.24,-458.4,-380.25,-317.59,4.83,-115.53,-50.1,0.07,"1,105",-126.9,-17.96,0.31,41.26,25.36,-67.36
