,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-03-29,2015-06-28,2015-09-27,2015-12-31,2016-04-03,2016-07-03,2016-10-02,2016-12-31,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,155,136,166,126,165,-37,189,22,204,224,239,154,238,247,298,81,352,384,347,345,312,371,433,384,423,377,479,359,559,512,552,414,595,529,529,461,552,671,596,525
Depreciation & Amortization,50,51,50,53,48,50,46,55,57,60,60,63,62,59,58,63,60,63,84,101,98,98,107,109,110,111,111,109,109,112,110,117,114,117,115,119,120,121,124,126
Share-Based Compensation,5,8,9,10,10,11,10,12,9,10,9,9,11,11,11,11,11,11,14,17,18,17,16,16,16,16,14,13,13,16,15,14,16,15,15,16,9,17,17,17
Other Operating Activities,-233,-36,-122,198,-163,98,-41,189,-219,-157,-69,60,-192,-137,72,453,-34,-191,105,121,-39,-168,-50,73,-141,-66,-42,237,-281,-159,-24,134,-416,-325,-133,145,-132,-626,-13,229
Operating Cash Flow,-23,159,103,387,60,122,204,278,51,137,239,286,119,180,439,608,389,267,550,584,389,318,506,582,408,438,562,718,400,481,653,679,309,336,526,741,549,183,724,897
Operating Cash Flow Growth,-,-,-9.65%,29.87%,-,-23.27%,98.06%,-28.17%,-15.00%,12.30%,17.16%,2.88%,133.33%,31.39%,83.68%,112.59%,226.89%,48.33%,25.28%,-3.95%,0%,19.10%,-8.00%,-0.34%,4.88%,37.74%,11.07%,23.37%,-1.96%,9.82%,16.19%,-5.43%,-22.75%,-30.15%,-19.45%,9.13%,77.67%,-45.54%,37.64%,21.05%
Capital Expenditures,-45,-42,-42,-51,-45,-46,-52,-81,-45,-54,-57,-60,-42,-51,-48,-83,-53,-73,-66,-90,-63,-103,-108,-165,-74,-87,-119,-152,-77,-113,-119,-166,-115,-146,-154,-170,-221,-165,-144,-198
Acquisitions,0,7,1,1,-229,2,0,-654,63,5,-67,1,-3,1,-79,36,8,0,"-2,002",-4,0,0,-137,-58,-6,-72,-30,-5,-3,-11,0,0,-4,-89,-3,-216,-7,93,-145,0
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,40,50,12,24,-4,-28,-19,17,-15,5,25,1,32,33,-52,12,-11,19,-12
Other Investing Activities,-,-15,-1,-,-,-,-8,-2,-,-,-,-,-3,10,-1,-7,-,-3,4,-8,4,4,-14,-2,-1,-1,3,-1,-,-,-,-1,-,-,-,-,-,3,-1,-
Investing Cash Flow,-45,-50,-42,-50,-274,-44,-60,-737,18,-49,-124,-59,-48,-40,-128,-54,-45,-76,"-2,064",-74,-23,-59,-209,-213,-57,-164,-174,-177,-63,-139,-114,-142,-118,-203,-124,-438,-216,-80,-271,-210
