,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,470,468,439,"1,639",413,394,332,426,261,473,423,478,-113,-252,58,592,"1,923",511,400,488,"2,056","1,959",977,630,-258,516,481,615,810,911,"1,036",538,"2,058",433,419,231,21,"-1,118",-299,295
Depreciation & Amortization,73,71,71,68,40,68,66,65,36,57,57,54,57,55,56,55,277,56,56,56,259,106,109,108,115,112,122,97,99,99,95,95,101,96,94,92,123,100,105,105
Share-Based Compensation,59,40,44,33,20,46,43,39,29,39,42,42,42,40,45,44,103,44,47,14,82,56,50,65,115,87,56,45,86,52,49,53,38,36,41,50,45,39,49,43
Other Operating Activities,-49,-78,-431,"-2,076",514,-91,5,-770,445,459,-299,-519,393,876,60,-642,-851,106,-177,-421,-113,"-1,192",-876,-303,-431,-359,136,657,"-1,266",661,"-1,112",-825,"-2,896",-168,-360,-638,-296,601,122,-11
Operating Cash Flow,553,501,123,-336,987,417,446,-240,771,"1,028",223,55,379,719,219,49,"1,452",717,326,137,"2,284",929,260,500,-459,356,795,"1,414",-271,"1,723",68,-139,-699,397,194,-265,-107,-378,-23,432
Operating Cash Flow Growth,65.07%,-14.65%,-73.49%,-,78.48%,-16.77%,262.60%,-,-21.88%,146.52%,-50.00%,-,-50.84%,-30.06%,-1.79%,-10.91%,283.11%,-0.28%,48.86%,179.59%,57.30%,29.57%,-20.25%,264.96%,-,-61.68%,205.77%,182.80%,-,383.99%,-91.45%,-,-,-76.96%,185.29%,-,-,-,-,-
Capital Expenditures,-100,-28,-41,-43,-66,-17,-29,-58,-67,-34,-35,-42,-85,-27,-41,-44,-244,-30,-32,-37,-246,-67,-75,-109,-94,-51,-80,-79,-114,-62,-76,-93,-123,-52,-99,-77,-130,-71,-69,-73
Acquisitions,-21,6,-1,-25,22,58,0,10,303,-29,-3,1,-41,-21,0,-226,850,0,-29,0,-50,382,8,-19,-14,0,5,-1,442,213,195,-17,"2,583",0,0,0,57,0,0,0
Change in Investments,-45,-39,-22,-7,-18,-39,-16,-3,40,-32,-11,-1,-37,-49,-16,8,-71,-40,-31,-5,-85,-99,-33,-5,-34,100,-160,0,1,-40,-74,-33,-46,-59,-82,-48,-65,-43,-81,-60
Other Investing Activities,10,-4,-20,-244,-71,-,1,-13,-16,-3,5,3,4,8,-6,-3,8,-20,-1,6,-11,3,1,2,-2,-,-1,-2,-4,-25,-2,-2,-3,31,3,-,-5,25,12,16
Investing Cash Flow,-156,-65,-84,-319,-133,2,-44,-64,260,-98,-44,-39,-159,-89,-63,-265,543,-90,-93,-36,-392,219,-99,-131,-144,49,-236,-82,325,86,43,-145,"2,411",-80,-178,-125,-143,-89,-138,-117
Dividends Paid,-72,-75,-70,-69,-78,-80,-75,-73,-72,-73,-69,-67,-79,-77,-74,-73,-392,-71,-69,-68,-391,-150,-149,-147,-149,-152,-149,-149,-150,-151,-151,-156,-159,-158,-157,-156,-160,-166,-151,-34
Share Issuance / Repurchase,-296,"-1,956",-320,-317,-719,-969,-740,-499,-463,-527,-496,-498,"-1,455",-495,-311,-224,182,-170,-202,-102,-83,-14,0,0,-28,-53,-5,0,5,"2,080",0,0,0,0,0,0,0,0,0,0
Debt Issued / Paid,130,-39,-162,721,"1,749",558,390,685,-307,-204,160,550,"1,753",-427,251,508,"-1,675",-466,149,0,-790,-781,0,-171,559,-186,"1,323",-374,5,"-2,092",-70,-10,0,"-1,010","-1,009",-2,7,0,0,-139
Other Financing Activities,12,"1,548",686,14,"-1,556",-25,12,4,1,-38,-9,2,4,-83,-13,-,-106,-58,-6,-1,-203,-73,-60,-15,-38,-88,-41,-20,-56,886,-151,-84,-94,-103,-61,-25,-147,-146,-84,-24
Financing Cash Flow,-226,-522,134,349,-604,-516,-413,117,-841,-842,-414,-13,223,"-1,082",-147,211,"-1,991",-765,-128,-171,"-1,467","-1,018",-209,-333,344,-479,"1,128",-543,-196,723,-372,-250,-253,"-1,271","-1,227",-183,-300,-312,-235,-197
Exchange Rate Effect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,-25,1,1,-18,15,-29,12,11,31,-19,11,-22,-18,-11,-54,-81,52,3,1,-28
Net Cash Flow,171,-86,173,-306,250,-97,-11,-187,190,88,-235,3,443,-452,9,-5,62,-138,105,-70,400,131,-47,18,-244,-103,"1,699",800,-111,"2,513",-250,-556,"1,441",-965,"-1,265",-654,-498,-776,-395,90
Free Cash Flow,453,473,82,-379,921,400,417,-298,704,994,188,13,294,692,178,5,"1,208",687,294,100,"2,038",862,185,391,-553,305,715,"1,335",-385,"1,661",-8,-232,-822,345,95,-342,-237,-449,-92,359
Free Cash Flow Growth,65.33%,-14.47%,-80.93%,-,103.31%,-15.43%,408.54%,-,-23.56%,148.50%,-54.92%,-,-58.24%,-30.38%,-5.32%,-61.54%,310.88%,-0.72%,65.17%,1900.00%,68.71%,25.47%,-37.07%,291.00%,-,-64.62%,286.49%,241.43%,-,444.59%,-,-,-,-79.23%,-,-,-,-,-,-
Free Cash Flow Margin,12.69%,13.25%,2.57%,-11.26%,38.47%,11.43%,12.95%,-9.15%,26.12%,27.70%,6.32%,0.42%,8.36%,20.70%,5.47%,0.16%,7.21%,18.27%,8.48%,3.06%,12.79%,12.14%,2.59%,5.84%,-9.13%,4.69%,11.77%,22.87%,-5.60%,22.41%,-0.12%,-3.51%,-10.27%,4.71%,1.22%,-4.95%,-2.91%,-6.18%,-1.21%,5.03%
Free Cash Flow Per Share,0.76,0.80,0.14,-0.72,1.78,0.80,0.85,-0.62,1.49,2.16,0.41,0.03,0.68,1.69,0.44,0.01,3.02,1.79,0.78,0.27,5.45,2.31,0.49,1.04,-1.48,0.50,1.16,2.17,-0.62,2.68,-0.01,-0.36,-1.27,0.53,0.15,-0.53,-0.36,-0.69,-0.14,0.55
