,2014-02-23,2014-05-25,2014-08-24,2014-11-23,2015-02-22,2015-05-31,2015-08-30,2015-11-29,2016-02-28,2016-05-29,2016-08-28,2016-11-27,2017-02-26,2017-05-28,2017-08-27,2017-11-26,2018-02-25,2018-05-27,2018-08-26,2018-11-25,2019-02-24,2019-05-26,2019-08-25,2019-11-24,2020-02-23,2020-05-31,2020-08-30,2020-11-29,2021-02-28,2021-05-30,2021-08-29,2021-11-28,2022-02-27,2022-05-29,2022-08-28,2022-11-27,2023-02-26,2023-05-28,2023-08-27,2023-11-26
Revenue,"1,619","1,650","1,596","1,559","1,731","1,878","1,687","1,609","1,848","1,790","1,714","1,643","1,879","1,935","1,936","1,882","2,128","2,134","2,061","1,973","2,247","2,229","2,134","2,056","2,347","1,270","1,527","1,657","1,733","2,279","2,306","2,272","2,449","2,603","2,446","2,487","2,786","2,769","2,731","2,727"
Revenue Growth (YoY),-28.33%,-,4.20%,4.94%,6.94%,13.83%,5.72%,3.19%,6.74%,-4.69%,1.62%,2.09%,1.69%,8.07%,12.93%,14.55%,13.29%,10.31%,6.47%,4.88%,5.55%,4.45%,3.52%,4.21%,4.45%,-43.02%,-28.42%,-19.45%,-26.15%,79.45%,50.98%,37.17%,41.31%,14.20%,6.08%,9.43%,13.77%,6.38%,11.63%,9.68%
Cost of Revenue,"1,266","1,316","1,283","1,270","1,342","1,447","1,311","1,284","1,416","1,382","1,343","1,322","1,440","1,496","1,522","1,517","1,647","1,649","1,621","1,587","1,729","1,725","1,680","1,651","1,809","1,260","1,226","1,341","1,396","1,740","1,800","1,824","1,947","2,065","1,993","2,044","2,202","2,167","2,173","2,177"
Gross Profit,352.7,334,313.2,289.3,388.6,431.4,376.3,324.9,432,407.9,371.7,321,438.5,438.2,413.8,364.7,481.3,485.6,440.9,386.7,517.6,503.8,454.4,405.5,538,10.5,301.3,315.4,337.4,539.4,506.5,448.3,501.8,538.4,453.5,442.7,584.7,602.5,557.7,550.2
"Selling, General & Admin",154.2,171.1,159.9,190.8,137.8,185,162.7,160.2,145.9,154.1,151.4,136.6,141.8,197.6,164,157,169,172.1,171,153.1,165.2,171.5,166.7,157.7,171.9,118.2,157.1,108.7,98.1,121.7,136.9,113.6,110.5,103.7,118.6,121.5,135.2,129.1,191.9,151.7
Other Operating Expenses,76.3,93.6,85.7,119.4,80.4,95.9,79.4,83,64.9,68.7,59,67.9,67.2,70.4,75.3,78.8,78.9,83.5,80.8,85.5,86.9,102.5,86.2,87.6,87.8,484.4,87.6,86,91.3,94.3,89,92.1,90.5,96.5,90.7,88,99.6,98.9,112.9,120
Operating Expenses,230.5,264.7,245.6,310.2,218.2,280.9,242.1,243.2,210.8,222.8,210.4,204.5,209,268,239.3,235.8,247.9,255.6,251.8,238.6,252.1,274,252.9,245.3,259.7,602.6,244.7,194.7,189.4,216,225.9,205.7,201,200.2,209.3,209.5,234.8,228,304.8,271.7
Operating Income,122.2,69.3,67.6,-20.9,170.4,150.5,134.2,81.7,221.2,185.1,161.3,116.5,229.5,170.2,174.5,128.9,233.4,230,189.1,148.1,265.5,229.8,201.5,160.2,278.3,-592.1,56.6,120.7,148,323.4,280.6,242.6,300.8,338.2,244.2,233.2,349.9,374.5,252.9,278.5
Interest Expense / Income,33.1,35.5,111.3,33.7,23.3,24,22.4,57.3,83.1,9.7,9.9,9.5,9.3,11.5,15,15.5,117.4,13.2,13.1,12.8,12.4,11.9,11.1,13.1,13.2,19.9,16.6,14.6,15.2,17.1,15.6,16.7,17.5,18.9,19.8,19.8,19.6,22.1,29.7,37.1
Other Expense / Income,-23.1,-38.2,-522.5,2,-5.4,12.8,-5.4,-13.1,2.4,0.8,0.9,0.2,0.7,1.6,2.3,3.9,0.7,0.9,2.7,0.3,1.5,0.7,1.2,154,1,-1.4,8.7,1.3,1,0.8,0.8,0.2,0.9,-,0.6,0.3,0.2,0.5,0.3,0.2
Pretax Income,112.2,72,478.8,-56.6,152.5,113.7,117.2,37.5,135.7,174.6,150.5,106.8,219.5,157.1,157.2,109.5,115.3,215.9,173.3,135,251.6,217.2,189.2,-6.9,264.1,-610.6,31.3,104.8,131.8,305.5,264.2,225.7,282.4,319.3,223.8,213.1,330.1,351.9,222.9,241.2
Income Tax,2.5,-14.5,-24.4,-23.8,18.7,8.4,30.8,-5.7,29.9,35,40.3,27.3,53.9,33.3,38.2,24.8,-102.5,41.4,7.1,19.4,28,9.2,18.6,-31.6,31.8,-130.6,-4.8,8.8,3.1,-63,33.3,32.5,35.4,37.6,30.8,25.9,43.5,36.8,28.4,29.1
Net Income,109.7,86.5,503.2,-32.8,133.8,105.3,86.4,43.2,105.8,139.6,110.2,79.5,165.6,123.8,119,84.7,217.8,174.5,166.2,115.6,223.6,208,170.6,24.7,232.3,-480,36.1,96,128.7,368.5,230.9,193.2,247,281.7,193,187.2,286.6,315.1,194.5,212.1
Net Income Growth,-18.38%,-35.01%,616.81%,-,21.97%,21.73%,-82.83%,-,-20.93%,32.57%,27.55%,84.03%,56.52%,-11.32%,7.99%,6.54%,31.52%,40.95%,39.66%,36.48%,2.66%,19.20%,2.65%,-78.63%,3.89%,-,-78.84%,288.66%,-44.60%,-,539.61%,101.25%,91.92%,-23.55%,-16.41%,-3.11%,16.03%,11.86%,0.78%,13.30%
Shares Outstanding (Basic),131,132,132,128,125,126,127,128,128,127,125,123,124,125,125,124,124,123,124,124,123,123,123,122,121,125,130,130,131,131,130,129,127,125,123,122,121,121,121,120
Shares Outstanding (Diluted),133,134,132,128,127,129,129,130,129,128,127,125,126,127,127,126,126,126,126,126,125,125,125,124,123,120,131,132,132,133,132,131,128,126,124,123,123,122,122,121
Shares Change,1.44%,1.44%,-0.30%,-3.84%,-4.87%,-4.18%,-2.19%,1.72%,1.97%,-0.08%,-2.01%,-3.85%,-2.70%,-1.40%,0.47%,0.48%,-0.16%,-0.71%,-1.18%,0.24%,-0.56%,-0.72%,-0.95%,-1.67%,-1.76%,-4.09%,5.06%,6.31%,7.49%,10.86%,0.61%,-0.76%,-2.88%,-5.28%,-5.92%,-5.67%,-4.45%,-2.94%,-1.53%,-1.87%
EPS (Basic),0.84,0.65,3.81,-0.26,1.07,0.85,0.68,0.34,0.83,1.10,0.88,0.65,1.33,0.99,0.95,0.69,1.76,1.42,1.34,0.93,1.81,1.69,1.39,0.20,1.92,-3.93,0.28,0.74,0.99,2.83,1.77,1.50,1.94,2.25,1.57,1.53,2.36,2.60,1.61,1.77
EPS (Diluted),0.82,0.65,3.81,-0.26,1.05,0.83,0.67,0.33,0.82,1.08,0.87,0.64,1.32,0.98,0.93,0.67,1.73,1.39,1.32,0.92,1.79,1.67,1.37,0.20,1.89,-3.89,0.28,0.73,0.98,2.79,1.75,1.48,1.93,2.23,1.56,1.52,2.34,2.58,1.59,1.76
EPS Growth,-19.61%,-35.64%,618.87%,-,28.05%,27.69%,-82.41%,-,-21.90%,30.12%,29.85%,93.94%,60.98%,-9.26%,6.90%,4.69%,31.06%,41.84%,41.94%,37.31%,3.47%,20.14%,3.79%,-78.26%,5.59%,-,-79.56%,265.00%,-48.15%,-,525.00%,102.74%,96.94%,-20.07%,-10.86%,2.70%,21.24%,15.70%,1.92%,15.79%
Free Cash Flow,261.1,28.9,-37.1,-145.3,316.5,108.3,174.9,173.3,364.4,162.3,109.8,45.7,326.2,131.6,82,31.3,330.9,164.4,100.9,96.2,378.2,243.1,138.6,52.7,358.4,-292.5,169,160.3,246.3,368.9,101.8,212.8,328.3,246.4,314.9,62.4,368.6,260.2,119.8,179.7
Free Cash Flow Per Share,1.99,0.22,-0.28,-1.14,2.54,0.86,1.37,1.35,2.86,1.28,0.88,0.37,2.63,1.05,0.66,0.25,2.68,1.33,0.81,0.78,3.07,1.98,1.13,0.43,2.96,-2.35,1.30,1.23,1.89,2.82,0.78,1.65,2.58,1.98,2.56,0.51,3.04,2.15,0.99,1.50
Dividend Per Share,0.550,0.550,0.550,0.550,0.550,0.550,0.550,0.550,0.500,0.500,0.560,0.560,0.560,0.560,0.630,0.630,0.630,0.630,0.750,0.750,0.750,0.750,0.880,0.880,0.880,-,-,0.300,0.370,0.880,1.100,1.100,1.100,1.100,1.210,1.210,1.210,1.210,1.310,1.310
Dividend Growth,10.00%,10.00%,0%,0%,0%,0%,0%,0%,-9.09%,-9.09%,1.82%,1.82%,12.00%,12.00%,12.50%,12.50%,12.50%,12.50%,19.05%,19.05%,19.05%,19.05%,17.33%,17.33%,17.33%,-,-,-65.91%,-57.95%,-,-,266.67%,197.30%,25.00%,10.00%,10.00%,10.00%,10.00%,8.26%,8.26%
Gross Margin,21.79%,20.24%,19.63%,18.56%,22.45%,22.97%,22.31%,20.20%,23.38%,22.79%,21.68%,19.54%,23.34%,22.65%,21.37%,19.38%,22.61%,22.75%,21.39%,19.60%,23.04%,22.60%,21.29%,19.72%,22.93%,0.83%,19.73%,19.04%,19.47%,23.67%,21.96%,19.73%,20.49%,20.68%,18.54%,17.80%,20.99%,21.76%,20.42%,20.17%
Operating Margin,7.55%,4.20%,4.24%,-1.34%,9.84%,8.01%,7.95%,5.08%,11.97%,10.34%,9.41%,7.09%,12.22%,8.80%,9.01%,6.85%,10.97%,10.78%,9.17%,7.50%,11.82%,10.31%,9.44%,7.79%,11.86%,-46.62%,3.71%,7.29%,8.54%,14.19%,12.17%,10.68%,12.28%,12.99%,9.98%,9.38%,12.56%,13.52%,9.26%,10.21%
Profit Margin,6.78%,5.24%,31.53%,-2.10%,7.73%,5.61%,5.12%,2.69%,5.73%,7.80%,6.43%,4.84%,8.81%,6.40%,6.15%,4.50%,10.23%,8.18%,8.06%,5.86%,9.95%,9.33%,7.99%,1.20%,9.90%,-37.79%,2.36%,5.80%,7.43%,16.17%,10.01%,8.50%,10.09%,10.82%,7.89%,7.53%,10.29%,11.38%,7.12%,7.78%
Free Cash Flow Margin,16.13%,1.75%,-2.32%,-9.32%,18.29%,5.77%,10.37%,10.77%,19.72%,9.07%,6.40%,2.78%,17.36%,6.80%,4.24%,1.66%,15.55%,7.70%,4.89%,4.87%,16.84%,10.91%,6.50%,2.56%,15.27%,-23.03%,11.06%,9.68%,14.21%,16.19%,4.41%,9.37%,13.41%,9.47%,12.87%,2.51%,13.23%,9.40%,4.39%,6.59%
Effective Tax Rate,2.23%,-20.14%,-5.10%,-,12.26%,7.39%,26.28%,-15.20%,22.03%,20.05%,26.78%,25.56%,24.56%,21.20%,24.30%,22.65%,-88.90%,19.18%,4.10%,14.37%,11.13%,4.24%,9.83%,-,12.04%,-,-15.34%,8.40%,2.35%,-20.62%,12.60%,14.40%,12.54%,11.78%,13.76%,12.15%,13.18%,10.46%,12.74%,12.06%
EBITDA,221.6,185.9,668.8,57.2,255.4,218.6,220.7,170.1,285.8,251.1,227.2,184.1,296.7,239,248.3,203.8,311.9,308.1,267.1,230.6,349.3,317,286.5,93.8,365,-496.3,135.5,205.4,235.2,411.7,368.8,334.5,394.2,431.2,339.2,329.7,448,471.1,362.4,390.8
EBITDA Margin,13.69%,11.27%,41.91%,3.67%,14.76%,11.64%,13.08%,10.57%,15.47%,14.03%,13.25%,11.21%,15.79%,12.35%,12.82%,10.83%,14.65%,14.44%,12.96%,11.69%,15.55%,14.22%,13.43%,4.56%,15.56%,-39.08%,8.87%,12.40%,13.57%,18.06%,15.99%,14.72%,16.10%,16.57%,13.87%,13.26%,16.08%,17.01%,13.27%,14.33%
Depreciation & Amortization,76.3,78.4,78.7,80.1,79.6,80.9,81.1,75.3,67,66.8,66.8,67.8,67.9,70.4,76.1,78.8,79.2,79,80.7,82.8,85.3,87.9,86.2,87.6,87.7,94.4,87.6,86,88.2,89.1,89,92.1,94.3,93,95.6,96.8,98.3,97.1,109.8,112.5
EBIT,145.3,107.5,590.1,-22.9,175.8,137.7,139.6,94.8,218.8,184.3,160.4,116.3,228.8,168.6,172.2,125,232.7,229.1,186.4,147.8,264,229.1,200.3,6.2,277.3,-590.7,47.9,119.4,147,322.6,279.8,242.4,299.9,338.2,243.6,232.9,349.7,374,252.6,278.3
EBIT Margin,8.98%,6.51%,36.98%,-1.47%,10.16%,7.33%,8.28%,5.89%,11.84%,10.29%,9.36%,7.08%,12.18%,8.71%,8.89%,6.64%,10.93%,10.74%,9.04%,7.49%,11.75%,10.28%,9.39%,0.30%,11.82%,-46.51%,3.14%,7.21%,8.48%,14.15%,12.13%,10.67%,12.25%,12.99%,9.96%,9.37%,12.55%,13.51%,9.25%,10.20%
