,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"37,548","41,279","41,597","40,257","44,903","41,681","39,409","41,828","40,268","44,803","48,022","45,767","48,003","48,723","48,199","49,434","52,165","43,932","44,491","45,947","46,812","61,275","62,039","65,106","68,169","60,495","68,130","66,312","61,350","61,197","59,336","59,036","63,626","68,865","64,747","57,534","51,096","46,696","43,293","37,379","38,376"
Market Cap Growth,26.15%,23.11%,26.73%,11.28%,19.59%,0.97%,-5.26%,3.90%,-10.32%,7.49%,21.86%,9.42%,19.21%,8.75%,0.37%,8.01%,8.67%,-9.83%,-7.69%,-7.05%,-10.26%,39.48%,39.44%,41.70%,45.62%,-1.27%,9.82%,1.85%,-10.00%,1.16%,-12.91%,-10.97%,3.71%,12.53%,9.12%,-2.54%,-19.69%,-32.19%,-33.14%,-35.03%,-
Enterprise Value,"59,321","63,925","65,596","64,925","70,004","67,781","66,124","68,675","68,208","73,573","76,701","80,251","82,837","84,351","84,977","85,941","89,369","81,179","82,111","83,861","81,719","103,624","103,620","105,946","100,343","99,027","108,011","104,297","98,192","99,422","98,805","100,361","103,802","110,178","105,763","100,695","91,301","92,696","91,493","78,910","79,907"
PE Ratio,22.13,26.11,27.05,26.87,34.28,28.41,22.90,23.43,21.21,23.74,24.93,22.62,22.61,21.84,22.22,23.06,17.39,15.31,15.19,14.74,19.13,48.48,71.39,65.76,50.20,34.22,125.01,-896.11,-152.99,69.78,25.46,22.46,19.35,23.02,28.74,24.21,51.41,36.48,18.57,21.77,23.52
PS Ratio,2.86,3.12,3.19,3.18,3.61,3.41,3.24,3.47,3.45,4.00,4.35,4.08,4.09,3.99,3.88,3.97,4.14,3.47,3.44,3.48,4.18,5.29,4.97,5.09,4.73,3.88,4.63,4.56,4.33,4.34,4.23,4.34,4.56,4.79,4.34,3.66,2.98,2.64,2.42,2.10,2.16
PB Ratio,3.23,3.53,3.60,3.48,3.89,3.47,3.17,3.32,3.18,3.48,3.37,3.06,3.29,3.27,3.22,3.04,3.04,2.48,2.46,2.49,2.33,2.28,2.24,2.22,2.13,1.97,2.36,2.52,2.32,2.29,2.24,2.19,2.33,2.50,2.29,2.01,1.83,1.65,1.52,1.33,1.37
P/FCF Ratio,-55.96,-33.48,-27.51,-19.72,-21.26,-26.36,-25.39,-35.72,-26.53,-23.09,-21.63,-20.50,-24.32,-26.51,-32.13,-30.97,-37.07,-39.37,-108.25,-376.61,127.21,158.74,697.07,-13021.30,-582.64,-643.57,-516.14,-828.90,-55.57,-52.48,-37.13,-30.21,-41.61,-31.82,-21.24,-20.32,-15.34,-15.93,-14.34,-11.23,-11.23
P/OCF Ratio,10.94,13.17,13.47,13.92,13.06,10.92,9.49,9.33,9.00,9.88,11.08,10.38,11.56,11.28,10.73,11.14,11.59,10.04,9.74,10.12,9.81,13.00,13.31,13.65,13.10,10.68,11.30,10.52,11.74,12.13,13.70,14.94,15.76,18.56,20.50,18.13,13.81,9.99,7.82,6.01,6.17
Debt / Equity Ratio,1.96,2.00,2.11,2.15,2.25,2.20,2.17,2.17,2.27,2.25,2.07,2.32,2.40,2.42,2.47,2.26,2.18,2.12,2.09,2.07,1.75,1.59,1.52,1.41,1.01,1.29,1.40,1.46,1.40,1.45,1.50,1.54,1.49,1.52,1.55,1.54,1.48,1.69,1.71,1.49,1.49
Quick Ratio,0.41,0.42,0.28,0.22,0.35,0.25,0.25,0.28,0.27,0.21,0.30,0.18,0.24,0.26,0.17,0.20,0.20,0.21,0.21,0.22,0.31,0.29,0.26,0.23,0.26,0.35,0.31,0.15,0.25,0.22,0.19,0.17,0.34,0.28,0.41,0.27,0.27,0.38,0.24,0.13,0.13
Current Ratio,0.85,0.86,0.77,0.72,0.78,0.63,0.66,0.61,0.52,0.49,0.57,0.42,0.52,0.55,0.41,0.47,0.45,0.46,0.52,0.62,0.68,0.61,0.60,0.51,0.61,0.63,0.64,1.13,0.64,0.56,0.59,0.70,0.84,0.79,0.87,0.72,0.73,0.75,0.57,1.14,1.14
Interest Coverage,3.68,3.38,1.98,4.28,1.44,4.74,3.73,4.90,3.03,4.11,3.53,4.68,2.87,4.11,2.71,4.07,3.00,3.03,2.49,3.95,4.00,-0.21,1.21,3.41,3.99,0.26,-1.84,1.80,4.68,24.02,1.46,2.69,5.16,6.44,-11.13,3.36,0.48,3.08,2.67,2.80,2.27
Return on Capital (ROIC),Upgrade,6.32%,5.99%,5.65%,5.50%,5.74%,5.94%,6.41%,6.58%,5.79%,5.77%,5.64%,5.21%,5.29%,5.34%,5.19%,5.01%,7.74%,7.53%,7.54%,7.55%,4.38%,1.80%,1.27%,1.72%,2.92%,3.87%,4.72%,3.25%,2.94%,3.40%,2.80%,3.82%,4.07%,4.00%,2.79%,2.94%,1.72%,2.15%,3.33%,3.06%
Dividend Yield,3.50%,3.20%,3.30%,3.40%,3.10%,3.50%,3.70%,3.60%,3.80%,3.50%,3.50%,3.70%,3.70%,3.70%,3.80%,3.90%,3.70%,4.60%,4.70%,4.70%,4.70%,4.50%,4.50%,4.40%,4.40%,5.10%,4.60%,4.70%,4.60%,4.10%,3.80%,3.50%,3.20%,3.00%,3.30%,3.80%,4.40%,4.80%,5.20%,6.00%,5.82%
Payout Ratio,75.90%,92.30%,222.20%,65.90%,142.90%,71.10%,92.40%,64.70%,107.80%,79.50%,95.90%,63.60%,97.20%,74.80%,121.80%,73.30%,37.40%,108.40%,121.00%,63.70%,86.10%,-106.60%,1310.00%,77.10%,74.00%,-276.50%,-66.70%,229.30%,79.70%,51.20%,190.90%,79.70%,38.70%,79.40%,-115.00%,73.30%,-741.10%,57.00%,96.70%,392.40%,136.92%
