,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,233,292,210,16,171,297,256,124,251,255,232,116,278,292,323,491,290,344,412,34,209,258,266,26,258,27,161,32,274,-146,351,378,235,256,301,1,134,272,178,310
Depreciation & Amortization,107,110,111,122,145,142,142,142,147,144,145,144,145,147,148,147,152,148,151,153,155,156,151,149,139,141,149,145,149,140,127,122,121,122,117,117,141,119,120,118
Other Operating Activities,-370,17,239,346,-225,152,-30,308,-347,95,73,130,-371,-8,57,8,-477,-49,-168,553,-369,8,-1,496,-226,268,132,229,-207,432,69,-70,-339,-133,-162,339,-277,19,216,24
Operating Cash Flow,-30,419,560,484,91,591,368,574,51,494,450,390,52,431,528,646,-35,443,395,740,-5,422,416,671,171,436,442,406,216,426,547,430,17,245,256,457,-2,410,514,452
Operating Cash Flow Growth,-,15.75%,31.15%,-3.78%,-,41.05%,-34.29%,18.60%,-43.96%,-16.41%,22.28%,-32.06%,1.96%,-12.75%,17.33%,65.64%,-,2.78%,-25.19%,14.55%,-,-4.74%,5.32%,-9.32%,-,3.32%,6.25%,-39.49%,26.32%,-2.29%,23.76%,5.91%,-92.13%,-42.49%,-53.20%,6.28%,-,67.35%,100.78%,-1.09%
Capital Expenditures,-123,-132,-153,-185,-125,-141,-160,-226,-110,-124,-141,-251,-133,-146,-159,-211,-128,-116,-137,-147,-106,-92,-110,-123,-101,-99,-78,-118,-97,-113,-123,-245,-115,-139,-164,-206,-176,-241,-236,-180
Acquisitions,0,-283,-42,"-3,184",0,0,-45,4,-21,-1,37,0,-4,0,14,0,0,0,0,2,-19,0,-29,0,0,0,0,-1,0,-63,-48,664,0,997,0,0,-57,-3,24,415
Other Investing Activities,4,10,1,-4,3,-2,3,-4,5,39,-43,-45,1,-1,-2,-2,50,15,1,-3,-,-2,-2,3,-,-1,-3,7,-2,-2,1,-1,-2,15,6,-,-19,-2,30,13
Investing Cash Flow,-119,-405,-194,"-3,373",-122,-143,-202,-226,-126,-86,-147,-296,-136,-147,-147,-213,-78,-101,-136,-148,-125,-94,-141,-120,-101,-100,-81,-112,-99,-178,-170,418,-117,873,-158,-206,-252,-246,-182,248
Dividends Paid,-53,-53,-53,-51,-59,-60,-60,-59,-68,-68,-68,-68,-75,-74,-74,-73,-80,-80,-80,-78,-87,-86,-85,-85,-90,-89,-90,-89,-94,-94,-94,-93,-98,-98,-94,-91,-94,-94,-94,-94
Share Issuance / Repurchase,-228,-102,-58,-4,-15,-4,-9,-67,-20,-17,-67,-41,-73,-102,-100,-75,-100,-150,-125,-25,-125,-125,-75,0,-30,-43,7,6,-18,-84,-150,-748,-9,-755,-138,-100,-19,-54,23,-100
Debt Issued / Paid,382,134,-211,"2,945",93,-311,-50,-237,72,-280,-197,-23,250,-95,-234,-290,299,-109,-54,-452,320,-131,-90,-469,539,-193,-333,-320,-25,0,-25,-300,236,-286,155,-29,470,-205,-204,-399
Other Financing Activities,-3,-6,-,-,-2,-1,-3,-,-,-4,-4,15,-,11,-2,-,-3,-,-,-3,-6,3,-,-2,-11,11,-,21,-,-,-,35,-,-,-11,-3,-,-,-24,-
Financing Cash Flow,98,-27,-322,"2,890",17,-376,-122,-363,-16,-369,-336,-117,102,-260,-410,-438,116,-339,-259,-558,102,-339,-250,-556,408,-314,-416,-382,-137,-178,-269,"-1,106",129,"-1,139",-88,-223,357,-353,-299,-593
Exchange Rate Effect,-1,3,-7,1,-4,0,-3,-1,0,-1,0,-3,-2,1,2,1,0,-4,0,-1,-3,2,-4,2,-2,2,1,2,-4,-1,0,0,-1,-10,-5,4,3,0,-4,2
Net Cash Flow,-52,-10,37,2,-18,72,41,-16,-91,38,-33,-26,16,25,-27,-4,3,-1,0,33,-31,-9,21,-3,476,24,-54,-86,-24,69,108,-258,28,-31,5,32,106,-189,29,109
Free Cash Flow,-153,287,407,299,-34,450,208,348,-59,370,309,139,-81,285,369,435,-163,327,258,593,-111,330,306,548,70,337,364,288,119,313,424,185,-98,106,92,251,-178,169,278,272
Free Cash Flow Growth,-,9.54%,35.22%,-10.48%,-,56.79%,-48.89%,16.39%,-,-17.78%,48.56%,-60.06%,-,-22.97%,19.42%,212.95%,-,14.74%,-30.08%,36.32%,-,0.92%,18.60%,-7.59%,-,2.12%,18.95%,-47.45%,70.00%,-7.12%,16.48%,-35.76%,-,-66.13%,-78.30%,35.68%,-,59.43%,202.17%,8.37%
Free Cash Flow Margin,-6.64%,11.67%,16.87%,12.73%,-1.39%,17.77%,8.50%,15.64%,-2.64%,16.11%,13.51%,6.35%,-3.52%,11.78%,14.97%,18.42%,-6.25%,12.48%,10.13%,24.96%,-4.66%,13.97%,13.16%,24.85%,3.12%,17.52%,17.15%,13.17%,4.94%,11.80%,15.59%,6.87%,-3.61%,3.81%,3.40%,10.58%,-7.38%,7.27%,12.26%,12.32%
Free Cash Flow Per Share,-1.00,1.91,2.73,2.01,-0.23,3.03,1.40,2.34,-0.40,2.50,2.09,0.95,-0.55,1.95,2.55,3.03,-1.14,2.29,1.83,4.23,-0.79,2.38,2.23,4.03,0.52,2.48,2.69,2.13,0.88,2.30,3.12,1.38,-0.76,0.82,0.75,2.09,-1.50,1.42,2.35,2.29
