,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,23.28,6.3,54.96,41.49,60.68,46.87,43.64,80.94,81.84,72.01,65.56,195.57,178.96,70.76,79.72,103.61,90.92,100.44,80.98,117.82,118.86,92.28,99.34,128.82,315.01,84.46,73.66,95.75,168.44,64.85,118.39,136.87,73.25,57.05,92.84,185.17,153.53,99.62,-5.73,-4.96
Depreciation & Amortization,53.3,93.68,107.24,106.38,106.91,113.73,116.31,116.48,109.71,109.67,110.47,111.84,115.5,117.94,117.45,117.99,119.11,119.33,120.85,120.6,120.57,119.47,120.81,122.91,131.56,133.61,130.2,130.13,128.59,128.74,130.56,132.18,133.53,134.52,135.51,135.76,136.35,136.72,137.36,138.02
Share-Based Compensation,1.23,2.39,1.37,3.74,1.37,2.09,2.05,0.55,1.49,1.71,1.24,6.46,1.25,2.11,1.53,4.39,2.09,3.82,1.3,-0.07,2.07,3.25,1.43,0.26,1.41,2.64,0.88,3.23,1.39,2.39,1.62,1.91,2.3,2.49,1.8,0.62,1.97,1.82,2.15,0
Other Operating Activities,5.13,-6.19,-1.7,0.38,-6.41,-38.19,38.86,-68.46,7.58,-33.65,52.66,-181.62,-72.45,-41.67,50.17,-81.13,56.25,-68.42,54.49,-92.93,14.27,-40.92,55.52,-39.84,-181.04,-61.52,22.58,-79.44,-103.15,36.83,21.23,-65.58,106.06,0.34,69.04,-154.63,-14.93,-26.75,154.29,70.35
Operating Cash Flow,82.94,96.18,161.87,152,162.55,124.5,200.86,129.5,200.61,149.74,229.92,132.25,223.27,149.13,248.88,144.86,268.36,155.16,257.62,145.42,255.76,174.07,277.09,212.15,266.93,159.18,227.33,149.67,195.27,232.81,271.81,205.38,315.14,194.4,299.19,166.91,276.92,211.41,288.06,203.41
Operating Cash Flow Growth,-3.21%,48.21%,117.28%,90.23%,95.98%,29.45%,24.09%,-14.80%,23.42%,20.28%,14.47%,2.12%,11.30%,-0.41%,8.25%,9.54%,20.19%,4.04%,3.51%,0.38%,-4.69%,12.19%,7.56%,45.89%,4.37%,-8.55%,-17.96%,-29.45%,-26.85%,46.25%,19.57%,37.22%,61.39%,-16.50%,10.07%,-18.73%,-12.13%,8.75%,-3.72%,21.86%
Capital Expenditures,-12.61,-21.97,-22.62,-21.67,-16.2,-8.48,-18.14,-14.47,-5.69,-16.59,-18.23,-19.51,-10.89,-14.76,-20.81,-24.53,-14.95,-16.03,-23.92,-26.79,-17.08,-24.85,-27.42,-32.34,-17.15,-22.86,-24.26,-25.82,-16.72,-32.32,-32.02,-40.13,-24.92,-37.66,-44.53,-56.09,-21.08,-34.94,-38.28,0
Acquisitions,-41.64,-564.46,-77.6,-104.23,-79.09,-123.07,-1.12,-8.76,-50.59,-46.11,-25.27,-62.02,-120.82,-23.78,-86.95,-61.81,-56.02,-41.81,-2.38,-62.24,-126.25,-41.03,-138.96,-96.05,-21.91,-21.91,-17.24,-52.96,-49.97,-110.75,-62.46,-83.09,-79.28,-16.9,-63.27,-3.73,-7.97,-7.6,-16.6,0
Change in Investments,-14.36,-5.18,-2.26,-7.48,-7.97,7.23,-12.65,13.13,-6.39,-21.14,-5.96,3.76,-45.84,-16.54,-36.66,-4.33,-23.02,-23.95,-4.66,-17.84,-25.26,-65.06,-9.49,-94.17,-10.9,-4.39,-80.51,-101.05,-38.07,-0.37,-0.3,-1.65,-38.74,-3.46,-0.59,-46.55,-37.75,-12.92,-7.87,-
Other Investing Activities,16.97,-83.02,-306.42,121.38,-183.6,-163.97,-53.26,-55.14,-18.09,-16.54,-34.23,-78.83,87.12,-28.74,-75.72,7.83,-5.01,121.77,-45.86,182.8,-50.67,18.73,-196.92,399.13,-395.69,207,107.82,64.91,251.63,-9.06,5.2,-177.32,248.66,53.95,-62.64,321.7,121.96,-34.21,-5.16,-
Investing Cash Flow,-51.64,-674.63,-408.89,-11.99,-286.86,-288.3,-85.17,-65.24,-80.76,-100.37,-83.68,-156.6,-90.43,-83.82,-220.15,-82.84,-98.99,39.98,-76.82,75.93,-219.25,-112.22,-372.79,176.56,-445.64,157.83,-14.19,-114.91,146.87,-152.5,-89.57,-302.19,105.72,-4.07,-171.03,215.34,55.16,-89.68,-67.9,0
Dividends Paid,-96.39,-1.43,-82.44,-83.17,-83.66,-93.36,-94.98,-95.26,-95.48,-106.01,-104.8,-104.85,-104.86,-114.76,-115.49,-115.52,-115.6,-122.85,-122.86,-122.87,-122.53,-128.16,-128.17,-149.6,-128.88,-135.96,-135.73,-135.54,-135.06,-135.87,-135.88,-136.04,-136.39,-143.76,-143.3,-142.48,-142.13,-148.28,-148.28,0
Common Stock Issued,157.6,121.83,171.39,81.96,174.59,98.07,35.17,24.3,-0.13,469.24,58.61,445.36,-0.07,507.54,-0.19,8.68,-0.07,182.34,16.53,292.25,-0.02,410.85,"1,004",-0.01,-0.07,359.03,596.18,0,653.9,547.24,163.65,489.8,0,0,0,0,0,701.19,413.31,0
