,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"17,902","17,859","18,473","18,557","18,984","19,052","20,016","19,902","20,188","20,289","21,456","21,404","21,714","22,526","22,407","22,426","22,681","22,537","22,944","23,251","23,373","24,666","25,466","26,674","27,407","29,621","29,264","31,158","31,824","32,385","33,851","35,822","36,581","38,095","38,632","39,939","39,929","42,172","43,672","42,849"
Revenue Growth (YoY),16.84%,1.61%,4.43%,3.93%,6.05%,6.67%,8.35%,7.25%,6.34%,6.49%,7.20%,7.55%,7.56%,11.03%,4.43%,4.78%,4.45%,0.05%,2.40%,3.68%,3.05%,9.45%,10.99%,14.72%,17.26%,20.09%,14.91%,16.81%,16.12%,9.33%,15.67%,14.97%,14.95%,17.63%,14.12%,11.49%,9.15%,10.70%,13.05%,7.29%
Cost of Revenue,"14,581","13,665","14,121","14,211","14,858","14,127","15,205","15,469","16,316","15,539","16,805","16,923","17,568","17,543","17,917","18,104","18,672","17,046","17,728","18,185","18,936","19,282","20,466","21,498","22,532","23,473","21,772","25,143","26,610","26,012","27,377","29,543","30,608","31,114","31,864","32,858","33,737","34,267","35,931","35,254"
Gross Profit,"3,321","4,195","4,352","4,346","4,126","4,925","4,810","4,433","3,872","4,750","4,651","4,481","4,147","4,983","4,490","4,322","4,009","5,491","5,216","5,066","4,437","5,384","5,000","5,176","4,875","6,148","7,492","6,015","5,214","6,373","6,474","6,279","5,973","6,981","6,768","7,081","6,192","7,905","7,741","7,595"
"Selling, General & Admin","2,646","2,862","2,886","2,968","3,033","3,145","3,041","3,080","3,268","3,200","2,969","3,125","3,265","3,191","3,054","3,011","3,394","3,428","3,428","3,546","3,618","3,166","3,278","3,418","3,502","3,781","4,046","5,305","4,318","3,925","3,821","3,946","4,222","4,345","4,272","4,516","4,562","4,800","4,818","5,470"
Other Operating Expenses,59.7,54,54,60.3,52.6,52.5,60.1,60,57.5,50.4,47.9,47.4,46.3,41.8,40.6,42,45,80,93,91,93,87,85,84,82,83,93,93,92,80,90,136,135,129,166,225,247,235,221,212
Operating Expenses,"2,705","2,916","2,940","3,029","3,085","3,198","3,101","3,140","3,326","3,251","3,017","3,172","3,311","3,233","3,094","3,053","3,439","3,508","3,521","3,637","3,711","3,253","3,363","3,502","3,584","3,864","4,139","5,398","4,410","4,005","3,911","4,082","4,357","4,474","4,438","4,741","4,809","5,035","5,039","5,682"
Operating Income,615.7,"1,279","1,412","1,317","1,041","1,727","1,709","1,292",546.5,"1,499","1,634","1,309",835.5,"1,750","1,396","1,269",570,"1,983","1,695","1,429",726,"2,131","1,637","1,674","1,291","2,284","3,353",617,804,"2,368","2,563","2,197","1,616","2,507","2,330","2,340","1,383","2,870","2,702","1,913"
Interest Expense / Income,145.8,146.2,145.6,155.3,153.6,154.4,154.1,164.8,179.7,187.1,185.7,172.9,177.3,235,189.9,150,164,184,192,188,189,187,184,185,190,194,201,198,191,192,205,201,200,201,208,213,229,251,261,259
Other Expense / Income,160.7,-6.6,3,74.8,0.3,3.4,-2.9,-2.3,-7.5,-,-,-,-,-,-,-,282,19,-1,-1,-6,-1,-,-,3,1,3,30,2,2,13,-7,4,-10,-3,-5,12,15,3,11
Pretax Income,309.2,"1,140","1,264","1,087",887.1,"1,569","1,558","1,130",374.3,"1,312","1,448","1,137",658.2,"1,515","1,206","1,119",124,"1,780","1,504","1,242",543,"1,945","1,453","1,489","1,098","2,089","3,149",389,611,"2,174","2,345","2,003","1,412","2,316","2,125","2,132","1,142","2,604","2,438","1,643"
Income Tax,161,438.7,532.6,456.3,380.4,703.9,698.9,474.8,193.4,609,667.7,518.7,289.6,505.1,350.4,372,"-1,107",468,450,282,118,394,314,306,164,566,873,167,60,509,552,494,275,527,488,529,193,615,585,354
Net Income,148.2,701,731.1,630.9,506.7,865.2,859.1,654.8,180.9,703,780.6,617.8,368.6,"1,010",855.3,747,"1,231","1,312","1,054",960,425,"1,551","1,139","1,183",934,"1,523","2,276",222,551,"1,665","1,793","1,509","1,137","1,789","1,637","1,603",949,"1,989","1,853","1,289"
Net Income Growth,-68.07%,-20.81%,-8.62%,-3.86%,241.90%,23.42%,17.51%,3.79%,-64.30%,-18.75%,-9.14%,-5.65%,103.76%,43.66%,9.57%,20.91%,233.97%,29.91%,23.23%,28.51%,-65.48%,18.22%,8.06%,23.23%,119.76%,-1.81%,99.82%,-81.23%,-41.01%,9.32%,-21.22%,579.73%,106.35%,7.45%,-8.70%,6.23%,-16.53%,11.18%,13.19%,-19.59%
Shares Outstanding (Basic),295,282,280,274,270,267,265,262,261,261,263,263,263,264,265,263,257,256,255,260,259,257,257,256,254,252,252,252,249,245,245,244,243,241,241,240,239,237,237,236
Shares Change,-2.71%,-7.10%,-6.89%,-8.27%,-8.62%,-5.55%,-5.41%,-4.62%,-3.29%,-2.04%,-0.60%,0.61%,0.91%,1.16%,0.77%,-0.22%,-2.53%,-3.27%,-3.69%,-1.00%,0.73%,0.50%,0.78%,-1.59%,-1.96%,-1.82%,-1.97%,-1.69%,-1.92%,-2.94%,-2.89%,-3.06%,-2.41%,-1.47%,-1.53%,-1.56%,-1.60%,-1.59%,-1.67%,-1.81%
EPS (Basic),0.53,2.46,2.64,2.31,1.89,3.25,3.27,2.51,0.70,2.69,2.97,2.35,1.39,3.82,3.23,2.87,4.78,5.13,4.07,3.70,1.64,6.03,4.44,4.64,3.70,6.03,9.02,0.88,2.27,6.80,7.33,6.20,4.71,7.41,6.80,6.69,3.99,8.37,7.83,5.48
EPS (Diluted),0.51,2.40,2.56,2.22,1.81,3.09,3.13,2.43,0.72,2.63,2.91,2.30,1.37,3.73,3.16,2.80,4.65,4.99,3.98,3.62,1.61,5.91,4.36,4.55,3.64,5.94,8.91,0.87,2.23,6.71,7.25,6.13,4.64,7.32,6.73,6.62,3.95,8.30,7.79,5.45
EPS Growth,-67.10%,-16.96%,-3.03%,2.78%,254.90%,28.75%,22.27%,9.46%,-60.22%,-14.89%,-7.03%,-5.35%,90.28%,41.83%,8.59%,21.74%,239.42%,33.78%,25.95%,29.29%,-65.38%,18.44%,9.55%,25.69%,126.09%,0.51%,104.36%,-80.88%,-38.74%,12.96%,-18.63%,604.60%,108.07%,9.09%,-7.17%,7.99%,-14.87%,13.39%,15.75%,-17.67%
Free Cash Flow,73.6,"1,252",935.5,466.3,89.1,"1,562","1,032",200.1,815.1,"1,242",535.9,799.6,108.2,"2,560",226.8,"2,186","-1,579","1,997",227,252,143,"1,396","1,216","1,396",976,"2,311","5,277","-1,456","3,535","2,301","1,398","2,246","1,332","2,287","2,157","4,619","-1,816","6,168","1,600","2,294"
Free Cash Flow Per Share,0.25,4.43,3.35,1.70,0.33,5.85,3.90,0.77,3.12,4.75,2.04,3.04,0.41,9.68,0.86,8.32,-6.15,7.81,0.89,0.97,0.55,5.43,4.73,5.46,3.85,9.16,20.93,-5.79,14.21,9.39,5.71,9.21,5.49,9.48,8.95,19.25,-7.60,25.98,6.75,9.73
Dividend Per Share,0.375,0.438,0.438,0.438,0.438,0.625,0.625,0.625,0.625,0.650,0.650,0.650,0.650,0.650,0.650,0.700,0.700,0.750,0.750,0.750,0.750,0.800,0.800,0.800,0.800,0.950,0.950,0.950,0.950,1.130,1.130,1.130,1.130,1.280,1.280,1.280,1.280,1.480,1.480,1.480
Dividend Growth,30.21%,16.80%,16.80%,16.80%,16.80%,42.69%,42.69%,42.69%,42.69%,4.00%,4.00%,4.00%,4.00%,0%,0%,7.69%,7.69%,15.38%,15.38%,7.14%,7.14%,6.67%,6.67%,6.67%,6.67%,18.75%,18.75%,18.75%,18.75%,18.95%,18.95%,18.95%,18.95%,13.27%,13.27%,13.27%,13.27%,15.63%,15.63%,15.63%
Gross Margin,18.55%,23.49%,23.56%,23.42%,21.74%,25.85%,24.03%,22.27%,19.18%,23.41%,21.68%,20.94%,19.10%,22.12%,20.04%,19.27%,17.68%,24.36%,22.73%,21.79%,18.98%,21.83%,19.63%,19.40%,17.79%,20.76%,25.60%,19.30%,16.38%,19.68%,19.12%,17.53%,16.33%,18.33%,17.52%,17.73%,15.51%,18.74%,17.73%,17.73%
Operating Margin,3.44%,7.16%,7.65%,7.10%,5.48%,9.06%,8.54%,6.49%,2.71%,7.39%,7.62%,6.12%,3.85%,7.77%,6.23%,5.66%,2.51%,8.80%,7.39%,6.15%,3.11%,8.64%,6.43%,6.28%,4.71%,7.71%,11.46%,1.98%,2.53%,7.31%,7.57%,6.13%,4.42%,6.58%,6.03%,5.86%,3.46%,6.81%,6.19%,4.46%
Profit Margin,0.83%,3.93%,3.96%,3.40%,2.67%,4.54%,4.29%,3.29%,0.90%,3.47%,3.64%,2.89%,1.70%,4.48%,3.82%,3.33%,5.43%,5.82%,4.59%,4.13%,1.82%,6.29%,4.47%,4.44%,3.41%,5.14%,7.78%,0.71%,1.73%,5.14%,5.30%,4.21%,3.11%,4.70%,4.24%,4.01%,2.38%,4.72%,4.24%,3.01%
Free Cash Flow Margin,0.41%,7.01%,5.06%,2.51%,0.47%,8.20%,5.16%,1.01%,4.04%,6.12%,2.50%,3.74%,0.50%,11.37%,1.01%,9.75%,-6.96%,8.86%,0.99%,1.08%,0.61%,5.66%,4.77%,5.23%,3.56%,7.80%,18.03%,-4.67%,11.11%,7.11%,4.13%,6.27%,3.64%,6.00%,5.58%,11.57%,-4.55%,14.63%,3.66%,5.35%
Effective Tax Rate,52.07%,38.49%,42.15%,41.97%,42.88%,44.86%,44.86%,42.03%,51.67%,46.42%,46.10%,45.64%,44.00%,33.34%,29.06%,33.24%,-892.74%,26.29%,29.92%,22.71%,21.73%,20.26%,21.61%,20.55%,14.94%,27.09%,27.72%,42.93%,9.82%,23.41%,23.54%,24.66%,19.48%,22.75%,22.96%,24.81%,16.90%,23.62%,24.00%,21.55%
EBITDA,692.7,"1,503","1,627","1,451","1,249","1,938","2,204","1,265",785.3,"1,724","1,860","1,538","1,068","1,971","1,614","1,493",516,"2,234","1,982","1,718","1,020","2,421","1,934","1,975","1,534","2,553","3,636",895,"1,092","2,648","2,859","2,555","1,972","2,875","2,726","2,796","1,844","3,317","3,132","2,328"
