,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,338.66,483.19,546.73,712.69,820.68,993,"1,108","1,410","1,377","1,192"
Depreciation & Amortization,22.76,25.65,30.86,40.85,48.89,56.98,64.81,60.97,54.26,68.58
Share-Based Compensation,-1.58,28.55,32.72,45.85,52.28,57.11,63.36,70.29,70.48,64.11
Other Operating Activities,-17.81,60.1,-87.59,-98.02,65.88,54.79,-122.24,-176.69,-346.48,-436.61
Operating Cash Flow,342.03,597.49,522.72,701.36,987.73,"1,162","1,114","1,364","1,156",887.7
Operating Cash Flow Growth,18.90%,74.69%,-12.51%,34.17%,40.83%,17.63%,-4.14%,22.48%,-15.28%,-23.19%
Capital Expenditures,-42.92,-30.4,-41.57,-104.53,-91.71,-70.63,-109.16,-66.28,-56.13,-210.84
Acquisitions,0,0,198.01,-688.49,0,0,0,0,0,-329.47
Change in Investments,-292.53,-411.23,64.37,536.82,-438.63,355.4,-216.3,-379.79,-924.54,405.29
Other Investing Activities,-4.36,1.23,179.26,0.01,-1.2,-11.81,-1.27,-26.42,-11.35,-26.34
Investing Cash Flow,-339.81,-440.4,400.07,-256.19,-531.54,272.96,-326.72,-472.49,-992.02,-161.37
Share Issuance / Repurchase,-46.35,8.99,888.69,"-2,236.03",-308.55,"-1,314.23",-614.94,-522.98,31.89,-707.01
Debt Issued / Paid,-1.89,-1.62,-1.08,-2.36,-2.58,-1.89,-13.57,-3.09,2.93,0.08
Other Financing Activities,30.35,-,-,-,-,-,-,-,-,-
Financing Cash Flow,-17.89,7.37,887.61,"-2,238.39",-311.14,"-1,316.11",-628.51,-526.07,34.82,-706.94
Exchange Rate Effect,4.5,-5.49,-5.31,-4.61,5.99,-9.84,1.91,16.85,-52.49,-38.72
Net Cash Flow,-11.17,158.97,"1,805","-1,797.84",151.04,108.89,160.44,382.46,146.05,-19.32
Free Cash Flow,299.12,567.09,481.16,596.83,896.02,"1,091","1,005","1,298","1,100",676.86
Free Cash Flow Growth,25.30%,89.59%,-15.15%,24.04%,50.13%,21.79%,-7.94%,29.19%,-15.28%,-38.45%
Free Cash Flow Margin,13.32%,23.01%,17.67%,19.57%,26.60%,28.66%,23.91%,28.22%,19.84%,10.72%
Free Cash Flow Per Share,0.30,0.56,0.42,0.51,0.79,0.98,0.93,1.23,1.04,0.64
