,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"6,592","6,935","7,100","7,524","8,325","9,078","8,537","8,452","7,772","7,817","9,604","18,722","18,982","19,694","20,585","20,688","20,432","20,731","26,284","23,502","28,425","31,736","29,263","29,981","20,746","27,094","30,150","34,352","36,944","46,443","45,899","53,900","44,042","41,072","33,784","38,056","36,938","41,706","36,029","42,227","43,545"
Market Cap Growth,-,40.73%,22.70%,25.93%,26.29%,30.89%,20.24%,12.33%,-6.65%,-13.89%,12.50%,121.52%,144.24%,151.94%,114.34%,10.50%,7.63%,5.27%,27.68%,13.60%,39.12%,53.08%,11.33%,27.57%,-27.02%,-14.63%,3.03%,14.58%,78.08%,71.42%,52.23%,56.91%,19.21%,-11.57%,-26.39%,-29.39%,-16.13%,1.54%,6.65%,10.96%,-
Enterprise Value,"7,894","8,343","8,494","8,937","9,838","10,761","9,931","9,943","9,136","9,266","10,788","24,684","26,422","27,701","29,192","29,908","29,871","30,531","36,024","33,571","39,122","42,539","40,278","41,123","32,155","38,421","41,333","45,354","47,125","57,164","56,820","64,861","55,496","52,606","45,076","49,758","48,771","54,233","48,545","54,627","55,945"
PE Ratio,24.56,22.01,20.82,21.07,23.57,25.71,22.97,21.84,19.07,19.13,24.17,260.03,292.04,480.33,709.83,16.20,16.40,16.65,21.60,90.74,114.62,128.49,119.93,156.97,96.49,205.26,171.31,123.12,90.33,76.51,59.84,55.80,40.82,35.41,28.58,34.88,35.01,38.05,32.28,31.10,32.73
PS Ratio,1.27,1.33,1.31,1.38,1.51,1.62,1.52,1.47,1.32,1.31,1.59,2.75,2.47,2.32,2.18,2.13,2.06,2.05,2.57,2.26,2.70,2.96,2.69,2.70,1.86,2.48,2.75,3.02,3.08,3.59,3.39,3.89,3.14,2.91,2.36,2.64,2.55,2.84,2.42,2.82,2.91
PB Ratio,-11.78,-11.16,-13.24,-10.69,-13.59,-12.94,-21.02,-14.98,-17.87,-17.06,-30.64,2.17,2.51,2.61,2.83,2.59,2.49,2.82,3.64,3.50,4.30,4.87,4.77,4.99,3.74,4.85,5.16,5.72,6.21,8.06,7.87,8.92,7.44,7.67,6.32,6.60,6.23,7.26,6.21,6.91,7.12
P/FCF Ratio,21.05,18.86,22.11,21.50,26.40,30.09,19.20,21.24,13.76,14.49,18.46,26.90,32.28,27.24,24.77,34.42,28.50,26.82,40.62,29.56,42.24,44.82,43.81,35.91,23.44,27.68,24.81,25.58,18.12,22.08,19.38,23.41,23.00,24.32,19.81,24.00,24.49,26.36,27.27,28.15,29.03
P/OCF Ratio,17.06,16.10,18.15,17.38,20.97,23.84,16.21,17.76,11.91,12.16,15.50,21.77,23.61,19.54,17.39,21.33,18.64,17.84,24.56,18.74,23.99,25.09,23.39,21.16,14.14,17.50,16.82,17.54,13.87,17.01,15.30,18.32,17.05,17.31,14.12,16.84,17.03,18.60,18.36,19.65,20.26
Debt / Equity Ratio,-3.66,-3.29,-3.81,-3.24,-3.75,-3.55,-6.10,-4.38,-5.65,-5.34,-7.77,0.83,1.10,1.19,1.34,1.28,1.27,1.46,1.47,1.64,1.77,1.81,1.95,2.01,2.24,2.24,2.18,2.15,2.11,2.19,2.14,2.06,2.19,2.44,2.37,2.26,2.26,2.44,2.39,2.27,2.27
Quick Ratio,1.23,1.19,1.18,1.25,1.35,1.40,1.45,1.34,1.44,1.41,1.52,1.09,1.03,1.05,1.05,0.98,1.02,0.98,0.94,0.94,0.99,0.97,0.96,0.88,0.93,0.92,0.96,0.95,0.98,0.87,0.81,0.77,0.80,0.82,0.76,0.76,0.70,0.71,0.69,0.75,0.75
