,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-03-29,2015-06-28,2015-09-27,2015-12-31,2016-04-03,2016-07-03,2016-10-02,2016-12-31,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-29,2019-12-31,2020-03-29,2020-06-28,2020-09-27,2020-12-31,2021-04-04,2021-07-04,2021-10-03,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"4,406","4,835","4,890","5,090","4,709","5,015","4,620","4,766","4,291","4,528","4,187","4,503","4,589","5,078","5,285","5,476","5,570","6,132","5,943","6,126","6,004","6,221","5,768","5,578","5,011","3,852","5,118","5,830","6,092","6,111","5,968","5,850","6,385","6,586","7,333","7,770","8,453","8,638","8,431","8,543"
Revenue Growth (YoY),12.34%,6.85%,14.63%,10.94%,6.88%,3.72%,-5.52%,-6.37%,-8.88%,-9.71%,-9.37%,-5.52%,6.94%,12.15%,26.22%,21.61%,21.38%,20.76%,12.45%,11.87%,7.79%,1.45%,-2.94%,-8.95%,-16.54%,-38.08%,-11.27%,4.52%,21.57%,58.64%,16.61%,0.34%,4.81%,7.77%,22.87%,32.82%,32.39%,31.16%,14.97%,9.95%
Cost of Revenue,"3,307","3,630","3,606","3,817","3,514","3,683","3,412","3,554","3,235","3,331","3,108","3,377","3,457","3,827","3,944","4,100","4,370","4,692","4,392","4,580","4,472","4,580","4,274","4,265","3,717","2,962","3,769","4,469","4,606","4,633","4,554","4,533","4,853","4,860","5,691","5,951","6,424","6,490","6,360","6,542"
Gross Profit,"1,099","1,205","1,284","1,273","1,195","1,332","1,208","1,212","1,056","1,197","1,079","1,126","1,132","1,251","1,341","1,376","1,200","1,440","1,551","1,546","1,532","1,641","1,494","1,313","1,294",890,"1,349","1,361","1,486","1,478","1,414","1,317","1,532","1,726","1,642","1,819","2,029","2,148","2,071","2,001"
"Selling, General & Admin",485,513,529,568,517,537,530,508,490,524,513,572,547,606,633,643,577,613,604,643,593,629,600,632,546,470,533,576,574,600,571,629,615,622,708,742,753,873,831,876
Research & Development,190,179,198,187,195,166,197,177,166,155,157,159,158,175,213,208,210,219,229,244,237,251,242,271,238,189,224,255,260,276,266,288,298,299,348,333,350,384,376,390
Other Operating Expenses,-9,6,-22,-29,-6,0,-9,376,2,39,99,-93,-29,-47,-46,-32,-12,-15,-18,-30,-71,-31,-47,61,-39,-39,-21,-476,-158,-133,-126,366,111,3,-13,-33,19,27,7,"1,986"
Operating Expenses,666,698,705,726,706,703,718,"1,061",658,718,769,638,676,734,800,819,775,817,815,857,759,849,795,964,745,620,736,355,676,743,711,"1,283","1,024",924,"1,043","1,042","1,122","1,284","1,214","3,252"
Operating Income,433,507,579,547,489,629,490,151,398,479,310,488,456,517,541,557,425,623,736,689,773,792,699,349,549,270,613,"1,006",810,735,703,34,508,802,599,777,907,864,857,"-1,251"
Interest Expense / Income,17,15,15,17,14,17,16,18,19,16,16,18,18,21,18,24,24,28,30,32,32,29,26,22,23,23,25,29,28,29,28,26,17,34,61,87,87,99,97,92
