,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-03-29,2015-06-28,2015-09-27,2015-12-31,2016-04-03,2016-07-03,2016-10-02,2016-12-31,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-29,2019-12-31,2020-03-29,2020-06-28,2020-09-27,2020-12-31,2021-04-04,2021-07-04,2021-10-03,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,338,446,423,444,387,471,380,161,321,406,289,378,396,424,453,-274,325,545,692,579,663,675,622,300,511,276,501,501,603,600,534,394,418,702,400,631,790,720,656,"-1,431"
Depreciation & Amortization,105,112,113,125,128,126,129,131,128,131,132,139,139,145,149,150,154,154,148,155,157,158,178,179,168,165,166,174,170,167,160,165,161,167,216,240,246,257,257,264
Share-Based Compensation,10,11,6,9,5,12,7,0,5,15,8,4,7,16,11,7,9,19,10,15,9,19,9,12,4,8,10,-22,8,10,7,-25,0,0,0,0,0,0,0,0
Other Operating Activities,-190,-131,145,300,-347,-213,46,642,-187,-81,147,104,-163,-138,32,923,-605,-128,65,241,-417,-44,314,347,-304,-471,546,489,-442,-161,-132,198,-415,-270,-234,-54,-541,-494,616,"2,626"
Operating Cash Flow,263,438,687,878,173,396,562,934,267,471,576,625,379,447,645,806,-117,590,915,990,412,808,"1,123",838,379,-22,"1,223","1,142",339,616,569,732,164,599,382,817,495,483,"1,529","1,459"
Operating Cash Flow Growth,-38.55%,-17.67%,84.18%,16.14%,-34.22%,-9.59%,-18.20%,6.38%,54.34%,18.94%,2.49%,-33.08%,41.95%,-5.10%,11.98%,28.96%,-,31.99%,41.86%,22.83%,-,36.95%,22.73%,-15.35%,-8.01%,-,8.90%,36.28%,-10.55%,-,-53.48%,-35.90%,-51.62%,-2.76%,-32.86%,11.61%,201.83%,-19.37%,300.26%,78.58%
Capital Expenditures,-121,-150,-178,-349,-108,-161,-162,-343,-84,-132,-127,-237,-108,-114,-15,-240,-87,-134,-195,-368,-129,-147,-169,-330,-83,-90,-128,-227,-98,-116,-164,-356,-104,-147,-202,-463,-193,-221,-280,-519
Acquisitions,-96,-108,-101,-191,-1,-31,-79,-13,-25,8,-13,-105,-20,-44,-607,-57,-16,1,-64,-28,-10,-8,-235,-4,-7,-10,-13,30,-24,24,0,0,83,-328,"-2,763",-183,0,-134,7,-165
Change in Investments,29,-25,99,-52,-20,7,83,-74,-282,119,-57,6,97,15,9,27,42,-78,-38,-65,37,-169,-25,7,-15,-38,24,-95,78,-37,14,-188,57,-29,53,-3,19,-47,54,-101
Other Investing Activities,1,7,3,-2,4,10,-19,-11,3,2,-2,9,4,10,-13,4,25,11,14,6,31,-16,11,6,6,3,14,-90,19,8,18,-51,-46,-62,-8,-27,-54,24,-35,2
