,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,544,546.69,533.18,523.9,502.2,514.88,503.79,499.8,502.57,549.7,530.36,530.42,553.55,573.37,574.49,585.9,612.32,634.36,622.89,614.09,622.23,642.1,624.25,606,594.46,561.25,581.11,614.82,652.04,685.95,712.02,714.8,751.1,796.1,824,810.7,845.4,846.2,793.4,788.9
Revenue Growth (YoY),10.02%,5.45%,8.68%,0.63%,-7.68%,-5.82%,-5.51%,-4.60%,0.07%,6.76%,5.27%,6.13%,10.14%,4.31%,8.32%,10.46%,10.62%,10.64%,8.42%,4.81%,1.62%,1.22%,0.22%,-1.32%,-4.46%,-12.59%,-6.91%,1.46%,9.69%,22.22%,22.53%,16.26%,15.19%,16.06%,15.73%,13.42%,12.55%,6.29%,-3.71%,-2.69%
Cost of Revenue,299.58,305.56,298.53,294.78,276.16,283.27,280.53,276.4,279.24,305.64,299.47,297.93,302.61,316.44,316.56,325.02,335.67,346.99,342.66,340.45,338.4,349.76,342.27,339.11,322.51,326.45,329.61,345.65,359.41,379.88,400.45,400.6,408.6,439.2,442.2,465,462.9,468.2,443.8,452.1
Gross Profit,244.42,241.13,234.65,229.12,226.04,231.62,223.26,223.4,223.34,244.06,230.89,232.49,250.94,256.93,257.93,260.88,276.65,287.37,280.23,273.64,283.83,292.34,281.98,266.89,271.96,234.8,251.5,269.17,292.62,306.07,311.57,314.2,342.5,356.9,381.8,345.7,382.5,378,349.6,336.8
Selling & Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.83,0,0,0,0,0,0,0,0,0,0,0,0
General & Administrative,130.59,129.04,123.8,120.99,124.28,121.71,114.79,118.62,120.78,131.08,119.97,127.17,130.47,131.79,131.43,131.25,138.33,137.55,130.48,130.37,136.05,134.93,128.26,125.75,132.02,0,0,132.02,0,0,0,0,0,0,0,0,0,0,0,0
Other Operating Expenses,0.84,-0.14,0.94,1.46,1.72,-0.83,0.69,0.65,0.74,1.87,2.36,3.35,0.31,-0.37,-1.65,-0.68,4.45,0.05,-0.93,0.42,0.14,0.38,-1.22,-1.06,-1.57,-6.46,0.7,1.69,0.85,-17.18,-0.63,0.8,2.3,0,1,0.6,0.6,-8.3,2.1,0
Operating Expenses,130.59,129.04,123.8,120.99,124.28,121.71,114.79,118.62,120.78,131.08,119.97,127.17,130.47,131.79,131.43,131.25,138.33,137.55,130.48,130.37,136.05,134.93,128.26,125.75,132.02,120.37,117.37,125.19,134.85,144.68,147.18,151.5,154.3,167.5,161.9,169,189.7,174.3,165.9,173.6
Operating Income,113.84,112.09,110.85,94.45,101.76,109.91,121.81,98.26,102.56,112.98,108.86,81.41,115.67,125.13,126.5,135.25,136.68,147.83,145.13,139.44,147.78,155.28,141.77,134.17,139.94,110.59,131.21,138.97,155.55,158.26,161.19,162,187.6,186.6,202.2,175,192.3,200.1,179.6,160.5
Interest Expense,10.46,10.41,10.46,10.57,10.6,10.58,10.23,10.23,10.49,11.21,11.91,12.01,11.55,11.3,11.06,10.97,11,11.14,10.96,11.04,10.92,11.01,11.33,11.08,10.88,12.44,10.64,10.79,10.78,11.21,9.5,9.6,9.5,9.5,9.6,12.1,13.1,13.3,13.7,11.6
Other Expense / Income,-0.84,0.14,-0.94,-1.46,-1.72,0.83,-0.69,-0.65,-0.74,-1.87,-2.36,-3.35,-0.31,0.37,1.65,0.68,-4.45,-0.05,0.93,-0.42,-0.14,-0.38,1.22,1.06,1.57,6.46,-0.7,-1.69,-0.88,17.16,0.6,-0.9,-2.4,-0.1,-35.8,-0.6,-0.6,8.2,-96,8.4
Pretax Income,104.22,101.55,101.33,85.34,92.88,98.5,112.28,88.69,92.81,103.65,99.31,72.75,104.43,113.46,113.79,123.6,130.13,136.74,133.24,128.83,137,144.65,129.22,122.04,127.5,91.7,121.28,129.87,145.62,129.88,151.06,153.2,180.4,177.1,228.4,163.5,179.8,178.5,261.8,140.2
Income Tax,29.67,29.77,29.89,23.72,26.93,28.91,32.77,20.92,24.68,27.89,29.44,15.4,28.53,29.61,30.02,29.86,31.17,29.62,26.89,30.69,26.73,31.44,24.02,25.19,25.5,20.83,17.43,28.8,32.95,27.7,35.34,34.5,40.5,39,49.7,33.5,40,40,52.8,31.9
Net Income,74.55,71.78,71.44,61.62,65.95,69.59,79.51,67.76,68.13,75.76,69.87,57.35,75.9,83.84,83.77,93.75,98.96,107.13,106.35,98.14,110.27,113.21,105.19,96.85,102,70.86,103.85,101.07,112.71,102.2,115.74,118.8,140,138.2,178.7,130,139.8,138.6,209.1,108.6
Net Income Growth,21.61%,14.73%,11.98%,-8.79%,-11.53%,-3.05%,11.29%,9.97%,3.30%,8.87%,-12.11%,-15.37%,11.40%,10.67%,19.89%,63.47%,30.38%,27.77%,26.96%,4.68%,11.43%,5.68%,-1.09%,-1.31%,-7.50%,-37.40%,-1.28%,4.36%,10.50%,44.21%,11.45%,17.54%,24.21%,35.23%,54.40%,9.43%,-0.14%,0.29%,17.01%,-16.46%
Shares Outstanding (Basic),81,80,80,78,78,77,77,76,76,76,76,76,76,76,76,76,76,77,77,76,75,75,76,76,76,75,75,76,76,76,76,76,76,76,75,76,76,76,76,76
Shares Outstanding (Diluted),82,81,81,78,79,78,78,76,77,77,77,76,77,77,78,78,78,78,78,77,76,76,77,77,76,76,76,76,76,76,77,77,76,76,76,76,76,76,76,76
Shares Change,-1.90%,-1.92%,-2.02%,-4.71%,-3.33%,-3.51%,-3.62%,-2.88%,-2.74%,-2.07%,-0.99%,0.48%,0.25%,0.84%,0.84%,1.95%,1.10%,0.50%,0.24%,-0.64%,-1.87%,-1.69%,-1.46%,-0.69%,0.22%,-0.59%,-0.81%,-0.27%,-0.20%,0.61%,0.71%,0.17%,0.13%,-0.39%,-0.92%,-0.78%,-0.65%,-0.26%,0.13%,-0.13%
EPS (Basic),0.92,0.89,0.89,0.79,0.84,0.89,1.03,0.89,0.90,1.00,0.92,0.75,0.99,1.10,1.09,1.23,1.29,1.40,1.39,1.29,1.46,1.50,1.39,1.28,1.35,0.94,1.38,1.33,1.48,1.34,1.52,1.56,1.84,1.82,2.37,1.72,1.85,1.83,2.76,1.44
EPS (Diluted),0.91,0.88,0.88,0.79,0.84,0.89,1.02,0.89,0.89,0.99,0.91,0.75,0.99,1.08,1.08,1.21,1.27,1.38,1.37,1.27,1.44,1.48,1.37,1.26,1.33,0.93,1.37,1.32,1.48,1.34,1.51,1.55,1.83,1.82,2.36,1.71,1.84,1.82,2.75,1.43
EPS Growth,22.97%,15.79%,12.82%,-3.66%,-7.69%,1.14%,15.91%,12.66%,5.95%,11.24%,-10.78%,-15.73%,11.24%,9.09%,18.68%,61.33%,28.28%,27.78%,26.85%,4.96%,13.39%,7.25%,0%,-0.79%,-7.64%,-37.16%,0%,4.76%,11.28%,44.09%,10.22%,17.42%,23.65%,35.82%,56.29%,10.32%,0.55%,0%,16.53%,-16.37%
Free Cash Flow,63.38,79.51,89.88,87.2,39.33,85.28,104.57,87.38,61.72,80.08,113.89,105.99,74.82,78.22,115.49,120.37,61.72,105.74,114.44,137.36,75.79,118.31,146.03,137.02,72,161.13,135.33,149.27,94.72,120.29,141.74,135.86,63.6,96.7,181.8,147.3,121.3,119.6,206.5,201
Free Cash Flow Per Share,0.78,0.98,1.12,1.12,0.50,1.09,1.35,1.15,0.80,1.04,1.48,1.39,0.97,1.01,1.49,1.55,0.79,1.36,1.47,1.78,0.99,1.55,1.91,1.79,0.94,2.12,1.78,1.95,1.24,1.57,1.85,1.78,0.83,1.27,2.40,1.94,1.60,1.58,2.72,2.65
