,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,458.38,485.34,487.07,509.14,494.5,311.5,306.48,328.02,358.45,361.49,239.4,235.96,216.1,218.36,303.29,375.95,412.97,458.75,491.77,466.41,456.13,543.19,515.99,632.58,569.22,746.35,877.76,"1,026",958.14,714.38,806.5,855.4,733.2,557.8,680.7,430.2,510.7,457,562.7,534.3
Cash & Cash Equivalents,458.38,485.34,487.07,509.14,494.5,311.5,306.48,328.02,358.45,361.49,239.4,235.96,216.1,218.36,303.29,375.95,412.97,458.75,491.77,466.41,456.13,543.19,515.99,632.58,569.22,746.35,877.76,"1,026",958.14,714.38,806.5,855.4,733.2,557.8,680.7,430.2,510.7,457,562.7,534.3
Cash Growth,34.41%,29.60%,21.83%,15.81%,7.88%,-35.82%,-37.08%,-35.57%,-27.51%,16.05%,-21.89%,-28.06%,-39.71%,-39.59%,26.69%,59.33%,91.11%,110.09%,62.14%,24.06%,10.45%,18.41%,4.92%,35.63%,24.79%,37.40%,70.11%,62.17%,68.33%,-4.28%,-8.12%,-16.62%,-23.48%,-21.92%,-15.60%,-49.71%,-30.35%,-18.07%,-17.34%,24.20%
Receivables,287.9,272.15,270.47,256.04,267.21,286.11,272.01,260,296.83,296.48,287.33,272.81,294.71,307.76,307.51,294.17,328.66,329.69,324.9,314.75,333.78,326.36,317.31,298.19,327.84,270.26,275.43,293.15,341.79,356.47,366.78,356.4,411.2,425.7,406.1,442.8,446.5,455.2,430.6,427.8
Inventory,244.18,254.18,251.06,237.63,243.57,260.81,252.52,239.12,278.23,257.66,276.01,252.86,257.9,264.55,266.71,259.72,283.88,283.85,287.13,280,298.33,301.01,303.49,293.47,340.58,324.93,302.41,289.91,304.64,360.08,353.92,370.4,428.5,457.4,455.3,470.9,497.6,482.5,446.6,420.8
Other Current Assets,72.92,69.86,68.37,72.98,76.12,75.18,75.39,35.54,43,53.66,54.61,61.09,54.98,70.76,77.98,74.2,43.78,41.45,51.45,31.38,40.99,46.33,53.84,37.21,51.44,55.72,65.15,48.32,46.57,62.76,56.16,95.8,108.4,110.4,92.9,55.4,69.7,93.2,78.3,63.4
Total Current Assets,"1,063","1,082","1,077","1,076","1,081",933.6,906.4,862.68,976.51,969.28,857.35,822.72,823.68,861.42,955.48,"1,004","1,069","1,114","1,155","1,093","1,129","1,217","1,191","1,261","1,289","1,397","1,521","1,657","1,651","1,494","1,583","1,678","1,681","1,551","1,635","1,399","1,525","1,488","1,518","1,446"
"Property, Plant & Equipment",216.05,223.4,219.82,219.54,216.34,234.63,240.27,240.95,252.51,250.9,261.09,247.82,250.11,254.23,250.89,258.35,267.13,267.83,276.82,281.22,271.92,275.03,273.33,280.32,283.28,281.85,293.3,298.27,302.81,313.35,314.63,327.3,325.8,323.3,303.5,382.1,397,421.6,534.3,430.3
Long-Term Investments,-146.64,-147.41,-144.44,0,-130.97,-152.85,-153.51,0,-154.61,-152.88,-182.69,0,-171.44,-171.88,-172.81,0,-131.65,-127.77,-131.15,0,-130.88,-140.15,-162.02,0,-148.19,-150.42,-151.92,0,-173.24,-211.16,-211.07,0,-196.6,0,0,0,0,-286.1,-279.3,0
Goodwill,"1,350","1,364","1,336","1,321","1,294","1,398","1,400","1,397","1,525","1,516","1,663","1,633","1,646","1,667","1,680","1,704","1,723","1,691","1,709","1,698","1,694","1,697","1,774","1,780","1,832","1,843","1,864","1,896","1,929","2,211","2,197","2,168","2,214","2,239","2,191","2,638","2,658","2,714","2,677",0
