,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,375,"1,149",540,431,926,-276,-386,-749,-793,-407,-170,-192,"-1,371","-4,957",-139,-599,-28,356,96,254,390,174,161,165,-20,-46,-750,-317,-338,97,16,184,649,"1,304",966,817,525,417,287,453
Depreciation & Amortization,586,643,680,737,801,821,751,717,432,549,512,522,573,556,592,641,583,590,612,626,613,554,605,622,616,644,597,554,521,496,532,522,516,423,436,460,434,520,559,583
Share-Based Compensation,0,0,0,0,52,0,0,34,11,13,13,11,14,14,12,12,11,14,14,16,9,14,18,13,15,15,13,15,14,6,11,12,11,9,9,10,10,10,11,11
Other Operating Activities,268,-322,-132,606,-624,-236,43,494,713,-81,-173,26,"1,062","4,983",-138,510,-65,-311,45,67,-157,-227,13,-63,89,88,149,93,221,23,96,98,-30,-669,267,269,158,-82,219,19
Operating Cash Flow,"1,229","1,470","1,088","1,774","1,155",309,408,496,363,74,182,367,278,596,327,564,501,649,767,963,855,515,797,737,700,701,9,345,418,622,655,816,"1,146","1,067","1,678","1,556","1,127",865,"1,076","1,066"
Operating Cash Flow Growth,1.99%,-3.80%,25.35%,7.84%,-6.02%,-78.98%,-62.50%,-72.04%,-68.57%,-76.05%,-55.39%,-26.01%,-23.42%,705.41%,79.67%,53.68%,80.22%,8.89%,134.56%,70.74%,70.66%,-20.65%,3.91%,-23.47%,-18.13%,36.12%,-98.87%,-53.19%,-40.29%,-11.27%,7177.78%,136.52%,174.16%,71.54%,156.18%,90.69%,-1.66%,-18.93%,-35.88%,-31.49%
Capital Expenditures,"-1,060","-1,004","-1,226","-1,409","-1,521","-1,452",-868,-628,-537,-441,-287,-221,-255,-283,-492,-530,-669,-662,-638,-769,-684,-615,-647,-672,-616,-620,-326,-144,-253,-209,-274,-289,-274,-332,-355,-430,-333,-532,-634,-493
Acquisitions,0,0,0,-12,-9,0,0,0,225,0,669,-734,382,-180,78,31,-33,"1,176",-18,66,15,13,56,-153,-285,3,9,-4,9,3,12,14,-54,2,4,4,"-3,176",10,-2,-30
Change in Investments,16,20,7,19,15,10,-904,255,716,14,23,10,8,12,37,0,15,9,23,16,9,12,37,2,13,7,0,0,0,0,6,9,46,7,0,5,0,0,34,23
Other Investing Activities,-66,"2,032",-33,-142,"1,517",-,1,126,-146,6,-29,-9,31,-8,3,-21,-4,-74,-48,-2,111,26,-11,28,-6,-1,13,3,1,-1,-,1,-,-,-,-,-1,-,-1,1
Investing Cash Flow,"-1,110","1,048","-1,252","-1,544",2,"-1,442","-1,771",-247,258,-421,376,-954,166,-459,-374,-520,-691,449,-681,-689,-549,-564,-565,-795,-894,-611,-304,-145,-243,-207,-256,-265,-282,-323,-351,-421,"-3,510",-522,-603,-499
Dividends Paid,-132,-133,-127,-141,-142,-142,-143,-142,-33,-34,-43,-42,-43,-42,-43,-43,-42,-42,-43,-43,-41,-41,-41,-40,-40,-40,0,0,-24,-23,-32,-39,-47,-52,-56,-54,-58,-63,-62,-61
Share Issuance / Repurchase,0,-551,-449,0,0,0,0,0,-11,"1,232",0,-1,-1,-7,-3,0,-1,-9,-2,-338,-364,-30,-236,-30,-66,-92,0,0,0,-9,0,-1,-724,-613,-760,"-1,122",-281,-364,-372,-416
Debt Issued / Paid,-99,-135,-34,0,101,0,"1,943",0,"-1,016",0,0,-1,0,0,-1,-821,"-1,000",0,0,0,0,0,0,0,-2,0,0,400,-527,0,-519,-998,0,0,-32,-3,"1,950",-70,0,-131
Other Financing Activities,23,9,77,64,-132,4,7,3,-19,-,-,-,1,-1,1,-,-,2,16,4,1,-1,-1,-2,-5,1,-,-3,-1,-,-3,2,2,22,2,-9,-3,-2,-2,-
Financing Cash Flow,-208,-810,-533,-77,-173,-138,"1,807",-139,"-1,079","1,198",-43,-44,-43,-50,-46,-864,"-1,043",-49,-29,-377,-404,-72,-278,-72,-113,-131,0,397,-552,-32,-554,"-1,036",-769,-643,-846,"-1,188","1,608",-499,-436,-608
Exchange Rate Effect,-3,0,0,0,-2,-1,2,-2,-2,0,-3,0,0,1,1,1,1,1,-3,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Net Cash Flow,-90,"1,700",-795,-408,"1,637","-1,272",446,108,-370,859,540,-730,700,2,124,-819,"-1,232","1,050",54,-103,-98,-120,-46,-131,-307,-41,-295,597,-377,383,-155,-485,95,101,481,-53,-775,-156,37,-41
Free Cash Flow,169,466,-138,365,-366,"-1,143",-460,-132,-174,-367,-105,146,23,313,-165,34,-168,-13,129,194,171,-100,150,65,84,81,-317,201,165,413,381,527,872,735,"1,323","1,126",794,333,442,573
Free Cash Flow Growth,-52.12%,125.12%,-,-45.28%,-,-,-,-,-,-,-,-,-,-,-,-76.71%,-,-,-,470.59%,-,-,16.28%,-66.49%,-50.88%,-,-,209.23%,96.43%,409.88%,-,162.19%,428.48%,77.97%,247.24%,113.66%,-8.94%,-54.69%,-66.59%,-49.11%
