,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"24,591","24,755","26,989","25,354","19,093","17,623","17,913","10,429","8,527","7,541","12,723","13,395","14,665","13,386","10,072","11,524","14,385","13,707","17,798","19,885","11,920","13,677","11,623","9,866","10,863","2,618","4,837","3,229","5,265","8,427","10,735","10,777","12,784","18,350","15,909","15,300","17,191","15,087","14,217","16,202","13,683"
Market Cap Growth,13.54%,3.74%,10.11%,2.43%,-22.36%,-28.81%,-33.63%,-58.87%,-55.34%,-57.21%,-28.97%,28.45%,71.99%,77.52%,-20.83%,-13.97%,-1.91%,2.40%,76.70%,72.55%,-17.13%,-0.21%,-34.70%,-50.39%,-8.87%,-80.86%,-58.39%,-67.27%,-51.53%,221.86%,121.94%,233.79%,142.79%,117.74%,48.20%,41.96%,34.48%,-17.78%,-10.63%,5.90%,-
Enterprise Value,"30,924","29,251","32,250","31,016","23,058","22,891","23,772","16,407","14,583","12,750","17,420","18,720","19,444","18,160","13,979","15,472","18,568","17,589","21,628","23,819","15,957","18,159","16,164","14,204","15,506","7,110","9,739","8,015","9,927","12,707","14,673","14,305","16,218","21,683","18,729","18,172","22,780","20,763","19,857","21,754","19,235"
PE Ratio,14.03,9.83,10.25,10.16,6.27,10.87,25.78,-21.50,-3.87,-3.23,-6.00,-8.58,-6.85,-2.00,-1.51,-1.63,-2.51,-33.43,-101.70,29.33,10.88,14.96,11.87,11.09,22.63,10.07,-7.43,-2.85,-3.63,-6.44,-19.81,-262.86,13.51,8.52,5.13,4.10,4.76,5.54,6.95,9.63,8.50
PS Ratio,2.09,2.15,2.35,2.24,1.70,1.77,2.10,1.52,1.72,1.89,3.57,4.15,3.87,3.12,2.37,2.56,3.02,2.53,3.08,3.21,1.81,2.26,1.92,1.72,2.09,0.50,1.19,0.93,1.71,2.88,2.83,2.40,2.34,2.98,2.18,1.89,2.14,1.90,1.98,2.40,2.03
PB Ratio,1.27,1.25,1.36,1.25,0.91,0.85,0.89,0.54,0.46,0.39,0.66,0.71,0.84,1.06,0.81,0.98,1.23,1.14,1.47,1.65,0.98,1.12,0.96,0.80,0.89,0.22,0.43,0.30,0.50,0.79,1.01,1.00,1.20,1.61,1.38,1.37,1.51,1.33,1.26,1.44,1.22
P/FCF Ratio,29.74,22.80,23.19,29.41,58.39,-13.75,-11.17,-4.96,-4.47,-6.66,-16.35,-26.79,-48.40,35.51,31.77,56.21,1027.49,-43.93,-988.76,140.03,24.78,34.71,28.01,34.50,54.59,6.89,-55.59,65.89,40.50,18.24,9.25,7.25,5.83,7.30,4.60,3.77,4.32,4.22,5.28,7.56,6.39
P/OCF Ratio,4.67,4.75,4.97,4.56,3.48,4.07,4.91,4.40,5.41,5.62,11.41,13.59,16.28,9.41,6.42,6.53,7.24,6.72,7.17,6.90,3.69,4.41,3.71,3.40,3.95,0.89,2.25,1.84,3.57,6.05,5.26,4.29,3.95,4.98,3.38,2.81,3.17,2.89,3.07,3.92,3.31
Debt / Equity Ratio,0.34,0.33,0.32,0.32,0.30,0.31,0.41,0.43,0.39,0.38,0.38,0.38,0.41,0.58,0.59,0.55,0.47,0.46,0.45,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.49,0.54,0.51,0.51,0.46,0.37,0.38,0.35,0.35,0.36,0.52,0.51,0.52,0.51,0.51
Quick Ratio,0.55,0.97,0.81,0.67,0.94,0.69,1.21,1.18,1.23,1.87,2.46,1.94,1.44,1.05,1.98,1.98,1.22,1.42,1.39,1.35,1.39,1.13,0.85,0.97,1.13,1.19,1.15,1.13,1.23,1.08,1.26,0.93,1.05,1.05,1.12,1.01,0.64,0.65,0.71,0.55,0.55
Current Ratio,0.69,1.11,1.06,1.01,1.05,0.83,1.35,1.36,1.50,2.14,2.72,2.16,1.64,1.21,2.13,2.09,1.30,1.52,1.51,1.43,1.59,1.49,1.09,1.06,1.22,1.32,1.32,1.23,1.33,1.13,1.32,0.99,1.11,1.10,1.18,1.08,0.73,0.75,0.80,0.64,0.64
Interest Coverage,7.94,28.53,10.09,11.55,15.10,-7.94,-5.76,-14.27,-8.29,-7.35,-1.55,-2.36,0.55,-62.12,-0.14,-12.09,2.86,12.64,3.15,7.16,8.00,1.55,4.02,3.73,0.96,0.23,-10.09,-4.00,-4.59,9.23,1.44,4.30,12.58,36.77,24.06,21.33,12.50,7.41,4.97,7.17,7.59
Return on Capital (ROIC),Upgrade,5.86%,6.35%,6.66%,6.09%,4.48%,1.11%,-1.72%,-7.00%,-8.34%,-8.69%,-7.88%,-4.73%,-2.94%,-0.62%,-0.23%,-1.06%,-2.15%,-0.30%,0.64%,4.48%,7.25%,7.61%,8.07%,7.55%,5.48%,3.00%,-2.35%,-5.10%,-7.39%,-6.77%,-2.07%,1.76%,8.25%,15.87%,21.78%,25.67%,21.71%,16.85%,13.21%,11.37%
Dividend Yield,2.00%,2.10%,1.90%,2.10%,2.80%,3.10%,3.20%,5.50%,5.40%,4.70%,2.40%,1.30%,1.20%,1.30%,1.70%,1.50%,1.20%,1.20%,1.00%,0.90%,1.40%,1.20%,1.40%,1.60%,1.50%,6.10%,2.50%,2.40%,1.20%,0.60%,0.70%,1.10%,1.10%,0.90%,1.20%,1.30%,1.20%,1.50%,1.60%,1.50%,1.88%
Payout Ratio,35.20%,11.40%,23.70%,32.80%,15.30%,-51.20%,-36.80%,-18.90%,-4.30%,-8.90%,-25.00%,-21.70%,-3.00%,-0.90%,-31.20%,-7.10%,-166.70%,11.90%,45.50%,16.70%,10.60%,23.80%,25.00%,23.80%,-166.70%,-83.30%,0.00%,0.00%,-7.10%,25.00%,200.00%,21.70%,7.30%,3.90%,5.80%,6.60%,10.30%,15.20%,21.30%,13.30%,16.00%
Buyback Yield / Dilution,1.82%,2.25%,4.90%,4.64%,2.86%,3.02%,0.29%,0.15%,0.44%,-8.15%,-25.26%,-25.11%,-25.41%,-16.30%,-0.24%,-0.35%,-0.12%,-0.35%,-0.59%,0.12%,2.47%,3.76%,4.80%,5.42%,3.38%,3.17%,2.95%,1.62%,1.12%,0.63%,0.13%,0.13%,1.64%,7.22%,10.65%,14.83%,17.97%,14.07%,12.77%,10.12%,10.12%
Total Shareholder Return,3.82%,4.35%,6.80%,6.74%,5.66%,6.12%,3.49%,5.65%,5.84%,-3.45%,-22.86%,-23.81%,-24.21%,-15.00%,1.46%,1.15%,1.08%,0.85%,0.41%,1.02%,3.87%,4.96%,6.20%,7.02%,4.88%,9.27%,5.45%,4.02%,2.32%,1.23%,0.83%,1.23%,2.74%,8.12%,11.85%,16.13%,19.17%,15.57%,14.37%,11.62%,12.00%
