,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"5,801","5,640","5,838","5,736","5,514","5,226","5,287","5,040","5,319","5,451","5,437","5,716","5,955","5,309","5,428","5,506","5,424","5,464","5,589","5,577","5,126","5,657","5,511","5,536","5,603","5,162","5,407","5,665","5,913","5,869","5,564","5,237","5,436","5,173","5,315","4,704","4,010","4,800","5,172","4,950"
Revenue Growth (YoY),-9.00%,-9.15%,-3.41%,-2.55%,-4.95%,-7.34%,-9.44%,-12.13%,-3.54%,4.31%,2.84%,13.41%,11.96%,-2.61%,-0.17%,-3.67%,-8.92%,2.92%,2.97%,1.29%,-5.49%,3.53%,-1.40%,-0.74%,9.31%,-8.75%,-1.89%,2.33%,5.53%,13.70%,2.90%,-7.56%,-8.07%,-11.86%,-4.48%,-10.18%,-26.23%,-7.21%,-2.69%,5.23%
Cost of Revenue,"3,396","3,220","3,293","3,355","3,069","2,952","2,937","2,927","2,930","3,025","3,254","3,378","3,262","3,052","3,039","3,083","3,007","3,042","3,031","3,002","2,925","2,967","2,964","3,027","2,984","2,939","2,897","2,985","2,974","2,735","2,653","2,609","2,580","2,483","2,274","2,076","2,028","2,150","2,098","1,860"
Gross Profit,"2,405","2,420","2,545","2,381","2,445","2,274","2,350","2,113","2,389","2,426","2,183","2,338","2,693","2,257","2,389","2,423","2,417","2,422","2,558","2,575","2,201","2,690","2,547","2,509","2,619","2,223","2,510","2,680","2,939","3,134","2,911","2,628","2,856","2,690","3,041","2,628","1,982","2,650","3,074","3,090"
"Selling, General & Admin","1,295","1,236","1,226","1,230","1,291","1,178","1,402","1,182","1,214","1,244","1,283","1,310","1,468","1,297","1,283","1,289","1,359","1,384","1,373","1,376","1,421","1,390","1,381","1,416","1,505","1,448","1,377","1,464","1,661","1,469","1,476","1,458","1,567","1,340","1,278","1,240","1,403","1,260","1,198","1,236"
Operating Expenses,"1,295","1,236","1,226","1,230","1,291","1,178","1,402","1,182","1,214","1,244","1,283","1,310","1,468","1,297","1,283","1,289","1,359","1,384","1,373","1,376","1,421","1,390","1,381","1,416","1,505","1,448","1,377","1,464","1,661","1,469","1,476","1,458","1,567","1,340","1,278","1,240","1,403","1,260","1,198","1,236"
Operating Income,"1,110","1,184","1,319","1,151","1,154","1,096",948,931,"1,175","1,182",900,"1,028","1,225",960,"1,106","1,134","1,058","1,038","1,185","1,199",780,"1,300","1,166","1,093","1,114",775,"1,133","1,216","1,278","1,665","1,435","1,170","1,289","1,350","1,763","1,388",579,"1,390","1,876","1,854"
Interest Expense / Income,82,80,81,77,79,83,74,67,65,65,66,65,72,62,61,59,59,56,54,53,58,58,57,57,57,55,63,63,61,62,62,57,57,56,55,59,55,48,51,49
Pretax Income,"1,028","1,104","1,238","1,074","1,075","1,013",874,864,"1,110","1,117",834,963,"1,153",898,"1,045","1,075",999,982,"1,131","1,146",722,"1,242","1,109","1,036","1,057",720,"1,070","1,153","1,217","1,603","1,373","1,113","1,232","1,294","1,708","1,329",524,"1,342","1,825","1,805"
Income Tax,353,372,428,368,372,350,301,297,380,386,286,334,402,306,332,359,"-1,584",265,299,301,197,314,292,259,276,154,265,"-1,303",265,310,268,225,193,247,314,-452,339,154,191,236
