,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,588.9,547.6,749.9,612.6,"1,278","1,037","1,073",967.2,"1,290","1,488"
Depreciation & Amortization,954,984.9,"1,050","1,070","1,116","1,114","1,122","1,159","1,268","1,441"
Share-Based Compensation,12.5,12.5,18.9,23.2,34.6,39,39.5,37.3,57,38.8
Other Operating Activities,-7.2,-15.2,-139.1,141.8,-518.4,52.8,116.9,308.3,171.1,222.4
Operating Cash Flow,"1,548","1,530","1,680","1,848","1,911","2,243","2,352","2,472","2,787","3,190"
Operating Cash Flow Growth,2.27%,-1.19%,9.80%,10.01%,3.40%,17.38%,4.87%,5.08%,12.75%,14.47%
Capital Expenditures,-856.9,-826.8,-924.4,-918,-983.7,"-1,040.2","-1,185.4","-1,164.5","-1,296.8","-1,421.2"
Acquisitions,-66,-195.7,-572.7,-47.4,-347.1,-188.1,-532.3,-736.6,"-1,175.4","-2,987.9"
Change in Investments,-5.5,70.8,15.3,2.2,-0.4,-0.5,-1.2,-21.7,7.1,0.1
Other Investing Activities,-5.5,-8.1,-1,-1.3,1,-0.3,-0.1,-,-1,-14
Investing Cash Flow,-933.9,-959.8,"-1,482.8",-964.5,"-1,330.2","-1,229.1","-1,719","-1,922.8","-2,466.1","-4,423"
Dividends Paid,-348.5,-378.6,-399.3,-418.9,-440.5,-461.8,-491.2,-522.5,-552.6,-592.9
Share Issuance / Repurchase,-63.3,-312,-338.8,-354.1,-573.8,-713.7,-390.1,-94.9,-264.2,-217.1
Debt Issued / Paid,-58.9,-15.1,500.6,-83.2,509.8,128.7,309.7,21.1,542.1,"2,165"
Other Financing Activities,2.1,-2.4,-2.2,-0.6,-9.9,-12.7,-17.4,-15.7,-54.5,-10.4
Financing Cash Flow,-468.6,-708.1,-239.7,-856.8,-514.4,"-1,059.5",-589,-612,-329.2,"1,344"
Exchange Rate Effect,0,0,0,0,0,0,0,0,0,-2.5
Net Cash Flow,145.7,-138.1,-42.8,26.5,66.1,-45.8,44.1,-63.2,-8.6,108.7
Free Cash Flow,691.3,703,755.3,929.8,927,"1,203","1,167","1,307","1,490","1,769"
Free Cash Flow Growth,8.18%,1.69%,7.44%,23.10%,-0.30%,29.73%,-2.99%,12.03%,13.99%,18.72%
Free Cash Flow Margin,8.21%,7.99%,8.29%,9.90%,9.23%,11.98%,11.33%,12.87%,13.19%,13.09%
Free Cash Flow Per Share,1.91,1.97,2.16,2.71,2.75,3.68,3.63,4.09,4.67,5.59
