,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,34.8,48.9,27.8,33.7,49.8,63.6,521.8,59.6,45.2,43.1,28,29.9,36,39.2,32.8,28.3,38.4,44.7,81.1,53.8,121.1,160.8,32.4,37,148.4,213,153.6,67.6,125.6,96.7,90.4,56.3,94.9,130.4,99.5,78.6,75.4,148.3,191.1,106.6
Cash & Cash Equivalents,34.8,48.9,27.8,33.7,49.8,63.6,521.8,59.6,45.2,43.1,28,29.9,36,39.2,32.8,28.3,38.4,44.7,81.1,53.8,121.1,160.8,32.4,37,148.4,213,153.6,67.6,125.6,96.7,90.4,56.3,94.9,130.4,99.5,78.6,75.4,148.3,191.1,106.6
Cash Growth,-58.12%,-60.72%,-62.33%,1.51%,43.10%,30.06%,1776.98%,76.85%,-9.24%,-32.23%,-94.63%,-49.83%,-20.35%,-9.05%,17.14%,-5.35%,6.67%,14.03%,147.26%,90.11%,215.36%,259.73%,-60.05%,-31.23%,22.54%,32.46%,374.07%,82.70%,-15.36%,-54.60%,-41.15%,-16.72%,-24.44%,34.85%,10.07%,39.61%,-20.55%,13.73%,92.06%,35.62%
Receivables,"1,076","1,433",959.7,720.2,949.1,"1,229",729.8,520.2,681,674.3,490.3,487.9,852.4,832.6,580.3,522.9,944.7,"1,027",614.4,537.7,"1,147","1,204",911.7,569.6,905.4,755.5,563.6,545.8,825.4,848.2,595.4,585.9,925.2,"1,060",849.2,771.4,"1,170","1,015",646.7,607.4
Inventory,500.4,225.6,469.1,667.6,586.2,318.9,468.1,564.2,536.6,318.4,414.7,533.7,494.4,275.5,393.2,511.5,471.1,245.3,336.5,466.9,422.5,215.7,318.6,448.7,424.7,254,311.8,396.5,401.1,246.2,330.9,471.4,498.7,263.2,491.6,800.1,751.9,376.3,462.7,541.5
Other Current Assets,547.6,613,597.9,590.1,609.3,649.5,616,493.8,314.4,359.6,326.6,327,379.3,323.9,274.5,269.7,309.1,316.4,283.7,310.7,364.9,335.1,315.3,323,375.4,"2,003","1,831","1,811",307.3,402.4,367.5,357.8,402,418.6,471.4,578.5,587,797,556.4,559.9
Total Current Assets,"2,159","2,320","2,055","2,012","2,194","2,261","2,336","1,638","1,577","1,395","1,260","1,379","1,762","1,471","1,281","1,332","1,763","1,634","1,316","1,369","2,055","1,916","1,578","1,378","1,854","3,225","2,860","2,821","1,659","1,594","1,384","1,471","1,921","1,872","1,912","2,229","2,584","2,337","1,857","1,815"
"Property, Plant & Equipment","14,365","14,658","15,089","15,587","11,057","16,283","16,908","11,691","12,112","12,267","12,556","12,854","13,068","13,289","13,669","14,042","14,360","14,457","14,848","15,174","15,543","15,741","16,134","16,481","16,912","15,587","15,772","16,079","16,620","16,837","17,155","17,521","17,882","18,121","18,512","18,991","19,843","20,228","21,175","21,712"
Long-Term Investments,577.7,610.2,639,655.2,213.1,656.6,653,202.5,194.6,201.5,196.9,207,199.9,200.6,201.1,213.3,209.6,206.3,203.8,217.1,206.1,210.6,217.6,219.7,230.2,212,229.2,238,252,249.4,251.5,253.3,259.7,239.9,224.1,228.2,224.2,226.9,237.2,243.5
Goodwill and Intangibles,"3,942","3,939","3,936","3,934","1,955","3,928","3,925","1,947","1,944","1,942","1,937","1,936","1,933","1,931","1,928","1,925","1,922","1,920","1,917","1,914","1,911","1,909","1,906","1,903","1,486","1,486","1,486","1,486","1,486","1,486","1,486","1,486","1,486","1,486","1,486","1,486","1,486","1,486","1,486","1,486"
Other Long-Term Assets,"1,610","1,580","1,539","1,523","9,170","1,770","1,785","1,578","1,665","1,666","1,668","1,692","1,729","1,745","1,744","1,757","1,707","1,882","2,024","2,025","2,089","2,113","2,139","2,150","2,178","2,082","2,089","2,078","2,024","2,029","2,037","2,047","2,609","2,647","2,680","2,643","2,600","2,577","2,589","2,571"
Total Long-Term Assets,"20,495","20,787","21,203","21,699","22,395","22,638","23,271","15,418","15,915","16,076","16,358","16,689","16,930","17,165","17,542","17,937","18,198","18,465","18,992","19,330","19,749","19,974","20,396","20,754","20,806","19,367","19,577","19,881","20,381","20,601","20,930","21,307","22,236","22,494","22,902","23,348","24,152","24,517","25,487","26,013"
