,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,63.56,60.06,68.44,78.34,75.7,73.54,81.42,91.19,86.92,84.51,94.08,106.46,103.62,100.36,112.2,128.94,129.43,129.15,139.76,159.98,153.5,141.36,151.01,168.81,166.74,165.78,186.21,259.42,233.04,254.46,293.32,323.52,336.5,377.71,461,495.42,460.01,451.07,441.13,474.87
Revenue Growth (YoY),31.83%,16.69%,18.58%,19.88%,19.10%,22.44%,18.97%,16.42%,14.82%,14.92%,15.55%,16.74%,19.21%,18.75%,19.26%,21.12%,24.91%,28.68%,24.57%,24.07%,18.59%,9.46%,8.05%,5.52%,8.63%,17.27%,23.31%,53.67%,39.77%,53.49%,57.52%,24.71%,44.40%,48.44%,57.17%,53.13%,36.70%,19.42%,-4.31%,-4.15%
Cost of Revenue,29.27,27.96,31.34,35.87,34.74,33.86,37.29,41.75,40,39,43.15,48.53,47.11,45.52,50.77,58.08,58.27,57.66,62.2,70.96,68.9,63.36,67.78,75.66,74.8,74.33,83.62,116.38,104.17,113.4,129.1,137.21,142.63,158.83,190.04,204.52,192.2,192.29,193.45,211.33
Gross Profit,34.29,32.1,37.1,42.46,40.96,39.68,44.13,49.44,46.92,45.51,50.93,57.93,56.51,54.84,61.43,70.86,71.16,71.5,77.56,89.02,84.59,78.01,83.23,93.16,91.94,91.45,102.59,143.04,128.87,141.06,164.22,186.31,193.87,218.88,270.96,290.9,267.81,258.78,247.68,263.54
"Selling, General & Admin",13.68,16.11,16.85,17.01,16.79,17.52,17.96,18.72,18.11,17.77,21.53,22.4,21.32,22.09,25.87,25.26,24.04,27.32,28.56,29.55,28.37,30.55,35.06,34.69,33.24,32.16,40.88,43.5,45.12,51.45,57.24,56.29,61.21,68.64,71.94,71.77,66.06,70.8,71.66,63.19
Research & Development,12.49,15.6,13.37,14.68,14.94,16.04,15.74,17.27,16.73,17.32,17.88,20.47,17.97,18.89,20.29,21.44,21.73,21.61,23.48,25.63,22.74,25.46,27.55,27.74,27.01,25.96,31.67,37.72,42.25,41.89,44.75,49.47,54.51,54.1,57.13,67.26,61.67,63.71,63.69,64.79
Other Operating Expenses,0.08,-8.7,0.27,0.33,0.07,0.27,0.31,0.14,0.28,0.05,-0.01,0.06,-0.32,0.29,0.29,0.33,0.34,0.53,0.64,0.34,0.41,0.28,0.5,0.69,0.99,2.34,2.08,1.84,1.54,1.63,1.6,3.42,-0.42,0,0,0,3.19,0,0,0
Operating Expenses,26.25,23.01,30.5,32.02,31.79,33.83,34.02,36.13,35.13,35.13,39.4,42.92,38.97,41.27,46.46,47.02,46.11,49.46,52.68,55.53,51.52,56.29,63.11,63.13,61.24,60.46,74.64,83.06,88.91,94.97,103.59,109.18,115.3,122.75,129.07,139.03,130.92,134.5,135.35,127.98
Operating Income,8.04,9.09,6.6,10.45,9.17,5.86,10.11,13.31,11.79,10.38,11.53,15,17.54,13.57,14.97,23.83,25.05,22.04,24.88,33.49,33.08,21.72,20.12,30.03,30.69,30.99,27.96,59.98,39.96,46.09,60.63,77.13,78.57,96.13,141.89,151.87,136.89,124.28,112.33,135.57
Other Expense / Income,0.06,-0.19,-0.3,-0.2,-0.41,-0.64,-0.24,0.01,-0.55,-0.54,-0.6,-0.78,-0.9,-1.38,-1.24,-1.26,-1.65,-0.44,-2.23,-2.71,0.39,-3.34,-2.23,-2.26,-2.73,1.71,-5.2,-2.49,-4.48,-2.59,-3.03,-0.79,-3.39,0.63,5.09,-0.01,-3.87,-5.3,-6.54,-2.29
