,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,7.5,9.02,6.4,11.22,8.86,5.96,7.9,11.2,10.11,10.58,11.2,14.37,16.57,14.48,15.01,23.64,12.07,21.86,24.21,31.57,27.64,26.18,20.69,29.53,32.44,35.76,30.17,55.57,42.89,45.41,55.17,68.77,72.67,79.57,114.68,124.34,119.09,109.8,99.5,121.16
Depreciation & Amortization,3.2,3.18,3.12,3.39,3.44,3.62,3.47,3.39,3.31,3.32,3.55,3.67,4.13,4.04,4.02,4.03,4.01,2.76,3.08,3.23,3.25,3.26,3.74,3.82,4.05,4.33,4.5,4.96,5.4,5.53,7.12,7.73,8.32,9.12,9.57,9.66,8.77,9.99,9.95,10
Share-Based Compensation,5.62,7.6,8.42,8.86,8.57,9.22,6.85,8.9,10.67,8.98,11.39,12.8,10.36,11.66,15.13,13.97,11.86,15.03,15.89,14.84,14.84,16.01,22.71,21.3,18.68,18.56,21.04,22.98,22.97,28.58,32.13,31.57,31.2,39.81,42.92,43,35.27,37.01,37.99,33.6
Other Operating Activities,14.13,-7.81,7.67,-7.46,-0.34,-3.12,-10.55,-1.44,0.26,6,-11.14,2.08,-0.07,-8.29,-9.28,-7.96,25.44,-23.35,-17.75,2.51,1.86,-6.61,-3.08,17.77,5.82,-7.23,3.62,-6.09,8.39,-2.47,2.53,9.73,-83.99,-21.08,-61.93,-195.18,-110.92,62.01,-57.26,11.14
Operating Cash Flow,30.45,11.99,25.6,16.01,20.54,15.68,7.67,22.05,24.34,28.87,15,32.92,31,21.89,24.88,33.68,53.37,16.29,25.42,52.15,47.59,38.84,44.06,72.42,60.99,51.42,59.33,77.41,79.65,77.06,96.95,117.8,28.21,107.42,105.24,-18.19,52.2,218.81,90.19,175.91
Operating Cash Flow Growth,165.64%,78.77%,65.04%,99.59%,-32.55%,30.84%,-70.05%,37.74%,18.51%,84.11%,95.59%,49.29%,27.37%,-24.17%,65.88%,2.31%,72.18%,-25.58%,2.17%,54.85%,-10.84%,138.37%,73.33%,38.87%,28.15%,32.40%,34.67%,6.88%,30.60%,49.86%,63.40%,52.19%,-64.59%,39.40%,8.55%,-,85.08%,103.69%,-14.30%,-
Capital Expenditures,-0.25,-4.52,-1.44,-1.77,-1.78,-4.7,-1.95,-1.76,-7.27,-5.35,-13.33,-10.36,-8.08,-3.42,-17.11,-4.58,-40.66,-7.4,-5.6,-5.06,-4.47,-57.9,-19.26,-1.68,-7.7,-9.95,-14.58,-19.59,-11.48,-18.97,-39.3,-18.58,-17.57,-26.88,-11.84,-7.28,-12.84,-8.85,-7.83,-27.09
Acquisitions,0,0,0,-11.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change in Investments,-31.38,-14.73,6.67,6.1,19.02,-25.23,-12.47,-3.93,8.16,-29.45,11.37,11.76,-7.25,-46.59,-5,10.99,-22.43,-16.5,0.56,13.6,14.27,28.08,8.45,-44,-69.04,-54.07,-16.74,-17.38,107.32,-163.02,-29.23,-67.33,-21.55,16.02,31.64,39,-23.84,23.38,-2.58,-185.26
Other Investing Activities,-0.31,-,-2.4,-2.46,-0.48,-2.18,-0.6,-0.68,-4.59,-1.03,-0.59,-0.69,-2.73,-1.23,-0.36,-0.53,-3.14,-1.3,0.39,-0.49,-2.75,-0.96,-0.48,-0.36,-2.27,-0.44,-0.34,-0.34,-1.58,-0.88,-0.81,-1.02,-0.63,-0.76,-1.52,-0.72,-13.5,-2.21,-1.65,-0.61
Investing Cash Flow,-31.94,-19.24,2.83,-9.72,16.77,-32.11,-15.02,-6.36,-3.71,-35.83,-2.56,0.71,-18.05,-51.24,-22.47,5.88,-66.23,-25.2,-4.65,8.06,7.06,-30.78,-11.29,-46.04,-79,-64.46,-31.66,-37.32,94.26,-182.87,-69.34,-86.93,-39.75,-11.61,18.28,31,-50.18,12.31,-12.05,-212.96
Dividends Paid,0,0,0,-5.82,-5.84,-5.86,-7.98,-8.01,-8.11,-7.97,-8.51,-8.15,-8.47,-8.18,-8.64,-8.45,-8.66,-8.34,-13.13,-12.91,-13.09,-12.76,-18.02,-17.86,-18.65,-17.43,-24.84,-23.21,-23.31,-23.47,-28.76,-28.5,-28.64,-28.83,-36.47,-36.27,-36.4,-36.73,-49.14,-49.4
Share Issuance / Repurchase,-7.42,-4.75,-9.37,-6.38,-6.68,-7.99,-2.34,-12.3,0.32,1.75,0.58,1.33,0.15,1.44,0.07,1.32,0.02,1.58,0.04,11.09,0.95,12.01,2.09,3.74,2.09,13.65,2.35,4.27,2.31,13.04,2.18,4.6,2.18,5.1,1.01,4.11,1.01,4.85,0,3.84
Debt Issued / Paid,-0.56,0,-0.25,0,-0.15,0,-0.15,0,-0.15,0,-0.15,0,-0.15,-0.25,0,0,0,0,0,0,-0.75,-0.01,0.01,-0.2,-0.48,-0.28,-3.78,-0.38,-0.92,-0.56,-0.58,-0.91,-0.79,-0.53,-0.66,-0.4,-0.47,-0.37,-0.82,-1.54
Other Financing Activities,-,-,-,-,0.01,-,2.65,1.57,1.71,-,0.36,0.72,0.39,-,-,-,-,7.79,0.92,-8.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Financing Cash Flow,-7.98,-4.75,-9.62,-12.19,-12.67,-13.85,-7.82,-18.74,-6.24,-6.23,-7.72,-6.11,-8.08,-6.99,-8.57,-7.13,-8.64,1.03,-12.17,-10.53,-12.89,-0.76,-15.93,-14.32,-17.04,-4.06,-26.27,-19.31,-21.92,-10.99,-27.16,-24.81,-27.25,-24.25,-36.12,-32.56,-35.86,-32.25,-49.95,-47.11
Exchange Rate Effect,0.24,-0.32,0.16,-0.14,-0.18,-0.02,0.08,-1.2,-0.15,0.13,-0.48,-0.09,-1.65,0.46,0.45,0.88,-0.17,1.14,-1.54,-1.66,-0.15,1.77,-1.6,-2.69,1.63,-0.99,0.21,2.21,3.49,0.22,1.4,-0.18,1.97,-0.22,-5.14,-6.91,6.24,1.5,-10.19,-1.63
Net Cash Flow,-9.23,-12.33,18.98,-6.05,24.45,-30.3,-15.1,-4.25,14.24,-13.05,4.24,27.43,3.22,-35.88,-5.71,33.31,-21.67,-6.74,7.05,48.02,41.61,9.06,15.25,9.38,-33.43,-18.08,1.61,22.99,155.48,-116.58,1.85,5.88,-36.82,71.34,82.26,-26.66,-27.6,200.37,17.99,-85.78
Free Cash Flow,30.2,7.47,24.16,14.24,18.76,10.98,5.72,20.3,17.06,23.52,1.67,22.56,22.92,18.47,7.77,29.1,12.71,8.89,19.82,47.09,43.12,-19.07,24.8,70.75,53.29,41.47,44.75,57.81,68.17,58.09,57.65,99.22,10.64,80.54,93.39,-25.47,39.36,209.95,82.36,148.82
Free Cash Flow Growth,230.44%,128.48%,196.56%,318.98%,-37.89%,46.98%,-76.34%,42.55%,-9.02%,114.28%,-70.85%,11.17%,34.34%,-21.48%,366.45%,28.97%,-44.55%,-51.86%,155.05%,61.84%,239.24%,-,25.10%,50.23%,23.58%,-,80.46%,-18.28%,27.92%,40.08%,28.83%,71.63%,-84.40%,38.66%,62.01%,-,270.12%,160.68%,-11.82%,-
Free Cash Flow Margin,47.51%,12.44%,35.30%,18.17%,24.77%,14.93%,7.02%,22.25%,19.63%,27.84%,1.77%,21.19%,22.12%,18.40%,6.93%,22.57%,9.82%,6.89%,14.18%,29.44%,28.09%,-13.49%,16.42%,41.91%,31.96%,25.01%,24.03%,22.28%,29.25%,22.83%,19.65%,30.67%,3.16%,21.32%,20.26%,-5.14%,8.56%,46.55%,18.67%,31.34%
