,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"1,119","1,286","1,595","1,823","1,133","1,280","1,507","2,062","1,433","1,800","1,943","2,501","1,630","2,022","2,131","2,795","1,970","2,570","2,649","2,999","1,997","2,489","2,710","3,017","2,295","2,594","2,955","3,192","2,730","3,359","3,479","4,169","3,150","3,880","3,895","5,079","3,576","4,189","4,004","4,294"
Revenue Growth (YoY),-3.77%,0.53%,0.80%,10.10%,1.29%,-0.46%,-5.52%,13.12%,26.41%,40.59%,28.95%,21.32%,13.77%,12.33%,9.68%,11.74%,20.87%,27.10%,24.32%,7.31%,1.35%,-3.14%,2.30%,0.59%,14.94%,4.21%,9.02%,5.82%,18.95%,29.52%,17.74%,30.58%,15.38%,15.49%,11.96%,21.83%,13.53%,7.96%,2.78%,-15.46%
Cost of Revenue,836.94,981.64,"1,222","1,204",877.06,979.36,"1,147","1,351","1,066","1,341","1,456","1,865","1,249","1,666","1,619","2,181","1,504","1,933","2,008","2,370","1,526","1,905","2,068","2,316","1,745","1,935","2,195","2,383","2,000","2,447","2,533","2,974","2,218","2,660","2,708","3,581","2,541","2,936","2,821","3,044"
Gross Profit,281.96,304.55,373.19,618.18,256.23,300.93,359.97,710.98,366.4,458.76,486.87,635.84,380.61,355.85,512.03,614.32,466.39,637.18,640.93,628.9,470.4,583.72,641.88,701.39,550.15,659.15,759.91,808.94,729.85,912.38,945.66,"1,195",931.05,"1,219","1,187","1,498","1,034","1,253","1,182","1,250"
"Selling, General & Admin",144.89,229.77,147.14,339.6,161.31,130.12,159.36,343.94,242.32,256.27,250.91,207.65,236.27,216.21,237.5,201.61,240.89,226.06,252.76,292.32,252.73,259.44,270.63,261.55,263.67,196.86,271.26,279.66,271.69,272.29,320.51,344.22,329.02,351.26,350.11,350.83,336.52,314.64,353.17,308.32
Other Operating Expenses,13.83,9.32,2.41,1.18,-0.88,3.19,21.33,-6.28,5.87,12.91,23.62,14.47,5.07,17.09,6.28,3.95,1.31,1.96,3.49,7.1,0.97,3.5,5.11,-1.03,22.71,5.29,4.48,5.53,2.64,0.62,4.75,-8.01,0,0,0,0,0,0,0,0
Operating Expenses,158.72,239.09,149.54,340.77,160.43,133.31,180.69,337.66,248.19,269.18,274.53,222.11,241.34,233.3,243.78,205.56,242.2,228.01,256.25,299.41,253.7,262.94,275.73,260.51,286.38,202.14,275.74,285.19,274.33,272.91,325.26,336.21,329.02,351.26,350.11,350.83,336.52,314.64,353.17,308.32
Operating Income,123.24,65.46,223.65,277.41,95.81,167.63,179.28,373.32,118.21,189.58,212.34,413.72,139.27,122.55,268.25,408.77,224.19,409.17,384.69,329.49,216.7,320.78,366.15,440.88,263.77,457.01,484.17,523.75,455.52,639.47,620.4,858.33,602.03,868.07,836.47,"1,147",697.79,938.48,829.33,941.24
Interest Expense / Income,0.21,0.2,0.21,-0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Expense / Income,-7,-2.43,-1.49,10.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.93,-,-,-,-,61.47,-,-,2.41,2.14,3.5,25.19,-17.11,-4.33,-14.53,-17.98,-5.58
Pretax Income,130.03,67.68,224.93,267.12,95.81,167.63,179.28,373.32,118.21,189.58,212.34,413.72,139.27,122.55,268.25,408.77,224.19,409.17,384.69,329.49,216.7,320.78,366.15,435.95,263.77,457.01,484.17,523.75,394.05,639.47,620.4,855.92,599.89,864.57,811.28,"1,164",702.12,953.01,847.31,946.82
Income Tax,55.21,25.8,84.38,50.03,40.83,64.3,71.51,145.29,34.91,71.82,83.87,140.55,47.75,21.8,90.71,331.35,53.44,85.08,95.15,91.84,49.95,79.74,93.04,100.15,60.06,108.39,67.77,85.64,89.95,136.07,144.85,192.65,145.17,212.14,183.35,281.58,169.86,232.67,208.54,235.83
Net Income,74.82,41.88,140.55,217.09,54.97,103.32,107.77,228.03,83.3,117.76,128.47,273.17,91.52,100.75,177.54,77.41,170.75,324.09,289.54,237.65,166.76,241.04,273.1,335.8,203.71,348.62,416.4,438.11,304.11,503.4,475.55,663.27,454.72,652.44,627.93,882.23,532.26,720.35,638.78,710.99
Net Income Growth,-8.49%,15.00%,-93.84%,-1.34%,-26.53%,146.71%,-23.32%,5.04%,51.53%,13.97%,19.21%,19.80%,9.87%,-14.45%,38.19%,-71.66%,86.58%,221.68%,63.08%,206.98%,-2.34%,-25.63%,-5.67%,41.30%,22.16%,44.63%,52.47%,30.47%,49.28%,44.40%,14.21%,51.39%,49.53%,29.61%,32.04%,33.01%,17.05%,10.41%,1.73%,-19.41%
Shares Outstanding (Basic),384,376,374,353,367,361,350,349,348,345,340,326,318,312,299,292,287,285,283,279,278,277,273,271,270,268,268,268,265,262,258,252,246,236,231,227,225,222,218,214
Shares Outstanding (Diluted),388,380,377,357,370,364,353,352,350,348,342,328,320,314,300,293,288,287,285,280,279,278,274,271,271,269,269,268,266,263,259,252,247,238,232,228,226,223,220,216
Shares Change,-0.64%,-2.94%,-2.28%,-6.98%,-4.56%,-4.06%,-6.34%,-1.49%,-5.30%,-4.46%,-3.10%,-6.82%,-8.67%,-9.80%,-12.32%,-10.49%,-10.02%,-8.67%,-5.18%,-4.48%,-3.26%,-3.16%,-3.88%,-3.13%,-2.66%,-3.08%,-1.71%,-1.09%,-1.92%,-2.33%,-3.74%,-6.08%,-7.20%,-9.55%,-10.27%,-9.57%,-8.47%,-6.00%,-5.43%,-5.41%
EPS (Basic),0.19,0.11,0.37,0.59,0.15,0.28,0.31,0.64,0.24,0.34,0.37,0.81,0.29,0.32,0.59,0.27,0.59,1.12,1.01,0.84,0.59,0.86,0.99,1.23,0.75,1.29,1.54,1.62,1.14,1.91,1.83,2.58,1.84,2.74,2.70,3.81,2.35,3.23,2.92,3.30
EPS (Diluted),0.19,0.11,0.37,0.59,0.15,0.28,0.30,0.63,0.24,0.34,0.37,0.81,0.28,0.32,0.58,0.26,0.59,1.12,1.01,0.84,0.59,0.86,0.99,1.22,0.74,1.29,1.54,1.62,1.13,1.90,1.82,2.58,1.83,2.73,2.69,3.79,2.35,3.21,2.90,3.27
EPS Growth,-9.52%,22.22%,-93.70%,1.72%,-21.05%,154.55%,-18.92%,6.78%,60.00%,21.43%,23.33%,28.57%,16.67%,-5.88%,56.76%,-67.90%,110.71%,250.00%,74.14%,223.08%,0%,-23.21%,-1.98%,45.24%,25.42%,50.00%,55.56%,32.79%,52.70%,47.29%,18.18%,59.26%,61.95%,43.68%,47.80%,46.90%,28.42%,17.58%,7.81%,-13.72%
Free Cash Flow,73.55,-32.2,118.59,99.14,-39.91,-174.3,-64.73,-104.08,-72.38,-268.77,4.09,366.03,29.81,129.63,69.5,402.1,153.59,360.94,453.93,420.79,142.84,133.3,263.49,478.27,184.48,586.65,448.57,506.29,162,238.53,95.57,435.15,176.98,-137.19,-432.3,948.32,687.63,717.88,435.28,263.78
Free Cash Flow Per Share,0.19,-0.09,0.32,0.28,-0.11,-0.48,-0.18,-0.30,-0.21,-0.78,0.01,1.12,0.09,0.41,0.23,1.38,0.54,1.26,1.60,1.51,0.51,0.48,0.96,1.77,0.68,2.19,1.67,1.89,0.61,0.91,0.37,1.73,0.72,-0.58,-1.87,4.17,3.05,3.23,1.99,1.23
