,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30,2017-07-31,2017-10-31,2018-01-31,2018-04-30,2018-07-31,2018-10-31,2019-01-31,2019-04-30,2019-07-31,2019-10-31,2020-01-31,2020-04-30,2020-07-31,2020-10-31,2021-01-31,2021-04-30,2021-07-31,2021-10-31,2022-01-31,2022-04-30,2022-07-31,2022-10-31,2023-01-31,2023-04-30,2023-07-31,2023-10-31
Revenue,404.98,412.32,432.48,468,445.17,434.68,461.68,455.58,449.6,483.8,514.7,518.6,499.1,522.4,556,561.5,590,631.3,660,651.5,628.1,654.3,679.4,691.6,646.2,524.9,578.2,681.6,680.5,719.5,763.4,759.1,787.2,829.8,843.4,848.1,858.5,877.4,930.2,927.1
Revenue Growth (YoY),6.62%,7.36%,4.97%,13.63%,9.92%,5.42%,6.75%,-2.65%,0.99%,11.30%,11.48%,13.83%,11.01%,7.98%,8.02%,8.27%,18.21%,20.85%,18.71%,16.03%,6.46%,3.64%,2.94%,6.16%,2.88%,-19.78%,-14.90%,-1.45%,5.31%,37.07%,32.03%,11.37%,15.68%,15.33%,10.48%,11.72%,9.06%,5.74%,10.29%,9.31%
Cost of Revenue,142.05,143.82,151.89,188.45,168.82,166.96,188.79,202.23,187.6,185.3,198.1,222.6,186.7,178.5,199.8,208.1,219.1,226.8,233.2,221.4,209.6,221.7,228.7,236.6,219.7,201.4,217.4,257.6,229.8,232.4,247.3,257.2,268.8,297.3,291.3,311.5,300,294.5,320.2,320.6
Gross Profit,262.93,268.5,280.59,279.55,276.35,267.72,272.89,253.35,262,298.5,316.6,296,312.4,343.9,356.2,353.4,370.9,404.5,426.8,430.1,418.5,432.6,450.7,455,426.5,323.5,360.8,424,450.7,487.1,516.1,501.9,518.4,532.5,552.1,536.6,558.5,582.9,610,606.5
"Selling, General & Admin",158.09,155.8,161.2,208.02,173.54,167.58,191.78,179.6,173.6,177.7,182.4,189.1,188.6,193.3,208.7,208.5,225.9,247.9,251,248.6,250,246.8,249.8,249.6,258.3,237.2,232.8,264.2,261.2,285.8,352.5,311.6,319.1,322.4,342.7,358,330.9,407.5,375.2,387.6
Research & Development,15.71,16.3,16.07,18.18,16.11,16.82,18.3,18.37,14.8,16.7,15.9,18,16.3,16.8,17.5,18.6,18.8,20.8,22.5,22.6,21,21,21.5,23.3,22.2,23.8,21.8,25.5,21.4,21,24.8,25.7,26.2,26.3,28.7,29.1,31.6,32.6,36.5,36.7
Other Operating Expenses,7.51,7.48,6.75,13.98,13.6,12.32,12.5,13.09,16.2,14.3,15.6,14.7,16.8,16.7,17.2,17.8,36,61.1,37.7,36.2,36.6,17.9,37.2,35.5,34.9,33.9,34.2,34.2,34.7,37.1,38.2,36.1,42.3,51.1,40.1,46,46.5,46.5,46.7,46.5
Operating Expenses,181.31,179.58,184.03,240.18,203.24,196.72,222.58,211.06,204.6,208.7,213.9,221.8,221.7,226.8,243.4,244.9,280.7,329.8,311.2,307.4,307.6,285.7,308.5,308.4,315.4,294.9,288.8,323.9,317.3,343.9,415.5,373.4,387.6,399.8,411.5,433.1,409,486.6,458.4,470.8
Operating Income,81.62,88.92,96.57,39.38,73.11,71,50.31,42.28,57.4,89.8,102.7,74.2,90.7,117.1,112.8,108.5,90.2,74.7,115.6,122.7,110.9,146.9,142.2,146.6,111.1,28.6,72,100.1,133.4,143.2,100.6,128.5,130.8,132.7,140.6,103.5,149.5,96.3,151.6,135.7
Interest Expense / Income,1.66,1.56,1.5,3.25,3.94,4.69,4.69,4.78,5.3,7.6,8,5.3,7.3,7.7,8.3,10.1,18.4,18.7,22.8,22.8,18.2,18.5,16.7,14.7,11.6,12.8,5.7,6.7,6.4,6.1,5.6,5,6.6,10.8,17.1,22.8,26.1,26.1,26.8,26.3
